Orthogroup	Megachile_rotundata	Apis_mellifera
OG0002138	XP_003705988.1	XP_625185.1
OG0002139	XP_012149202.1, XP_003707042.1	XP_026298880.1
OG0002140	XP_012136173.1	XP_006558381.1
OG0002141	XP_003703529.2, XP_012141410.1	XP_006559209.1, XP_006559207.1
OG0002142	XP_003702578.2, XP_012138955.1	XP_026299682.1
OG0002143	XP_003701374.1	XP_395256.3
OG0002144	XP_012143665.1	XP_006565158.1
OG0002145	XP_003700252.1	XP_026302109.1
OG0002146	XP_012144454.1	XP_026299965.1
OG0002147	XP_003702343.1	XP_003251193.2, XP_006568247.2
OG0002148	XP_003708174.1	XP_396933.1
OG0002149	XP_012139810.1	XP_026300946.1, XP_026300943.1
OG0002150	XP_003699249.1	XP_006566767.2
OG0002151	XP_012134580.1	XP_026300010.1
OG0002152	XP_012148397.1	XP_003251652.1
OG0002153	XP_012154424.1	XP_016770369.1
OG0002154	XP_012149072.1	XP_026299147.1
OG0002155	XP_012138208.1	XP_026295969.1
OG0002156	XP_012139476.1, XP_012139690.1	XP_006565490.3
OG0002157	XP_012148346.1, XP_012148347.1, XP_012148348.1, XP_012148349.1	XP_026301644.1
OG0002158	XP_012141723.1	XP_026301037.1, NP_001229447.1
OG0002159	XP_012134594.1	XP_003250614.1
OG0002160	XP_012153808.1	XP_026300063.1
OG0002161	XP_012143162.1, XP_012143164.1, XP_012143163.1	XP_026295815.1
OG0002162	XP_012145060.1	XP_392584.2, XP_624902.1
OG0002163	XP_012145910.1, XP_012145916.1, XP_012145902.1	XP_006563942.2
OG0002164	XP_012152664.1	XP_016771568.2
OG0002165	XP_003706589.1	XP_006569656.1, XP_393231.4
OG0002166	XP_012147678.1	XP_006559200.2
OG0002167	XP_012137795.1	XP_016768696.2, XP_026297646.1
OG0002168	XP_012136782.1	XP_026294882.1, XP_006568889.1
OG0002169	XP_003707484.1	XP_026297994.1
OG0002170	XP_012149050.1	XP_006565614.1
OG0002171	XP_012149320.1	XP_016769791.1
OG0002172	XP_012139047.1	XP_001120296.2
OG0002173	XP_003705677.1	XP_006571779.1, XP_003251788.1
OG0002174	XP_012146638.1, XP_012146636.1	XP_026296921.1
OG0002175	XP_003704291.1, XP_012142633.1, XP_012142630.1, XP_012142632.1, XP_012142631.1, XP_012142629.1	XP_026300499.1
OG0002177	XP_003706560.2, XP_012148154.1	XP_026298372.1, XP_016768852.2
OG0002178	XP_012135420.1	XP_026298889.1
OG0002179	XP_012138827.1, XP_003702494.1	XP_003249515.1
OG0002180	XP_003707906.1, XP_012151700.1	XP_016773297.1, XP_392116.3
OG0002181	XP_012134634.1	XP_006570521.1
OG0002182	XP_003702306.1	XP_624698.2, XP_006568988.1, XP_026302282.1, XP_006568989.1
OG0002183	XP_003705223.2, XP_012145126.1	XP_026296430.1
OG0002184	XP_003707287.1	XP_026296731.1, XP_026296729.1
OG0002185	XP_012145824.1, XP_012145826.1	XP_026301358.1
OG0002186	XP_012143834.1	XP_026302010.1
OG0002187	XP_012136067.1	XP_391935.5
OG0002188	XP_012140483.1	XP_026297259.1, XP_026297260.1, XP_026297262.1, XP_026297261.1, XP_016768233.1
OG0002189	XP_003707503.1	XP_396143.4
OG0002190	XP_012135699.1	XP_026298063.1
OG0002191	XP_012140684.1	XP_001121570.2, XP_016768282.1
OG0002192	XP_003700362.1	XP_623917.2, XP_006571946.2
OG0002193	XP_012152485.1, XP_003708303.1	XP_001122623.2
OG0002195	XP_012152712.1	XP_026295847.1, XP_026295848.1
OG0002196	XP_012145369.1	XP_026300743.1, XP_026300745.1, XP_026300744.1, XP_026300741.1, XP_016771852.2
OG0002197	XP_012150327.1, XP_012150329.1, XP_012150331.1, XP_012150328.1, XP_003707360.1	XP_026296432.1
OG0002198	XP_012143995.1	XP_396254.6
OG0002199	XP_012146706.1, XP_012146705.1	XP_026297023.1, XP_006564156.1
OG0002200	XP_012141342.1	XP_006560896.3
OG0002201	XP_003702875.1	XP_026300976.1
OG0002202	XP_012152143.1	NP_001139212.1
OG0002203	XP_012151506.1	XP_026299933.1
OG0002204	XP_003705194.2, XP_012145183.1	XP_001120874.3
OG0002205	XP_012138792.1	XP_006563822.1
OG0002206	XP_003704631.1	XP_006557487.1, XP_016770518.1
OG0002208	XP_012140447.1, XP_003703168.1	XP_016771336.1, XP_016771335.1, XP_026300595.1
OG0002209	XP_003703833.1, XP_003700680.2	XP_393528.3
OG0002211	XP_012148003.1, XP_003699954.1	XP_397355.2
OG0002212	XP_012144284.1, XP_003704871.1	XP_003249894.1, XP_001120927.1, XP_026298487.1, XP_026298488.1
OG0002213	XP_012138601.1	XP_624684.1
OG0002214	XP_003703367.1	XP_396028.5
OG0002217	XP_012152182.1, XP_012152183.1	XP_026295324.1, XP_026295325.1
OG0002218	XP_012153608.1, XP_003708681.1	XP_003250601.1
OG0002219	XP_012145933.1, XP_012145930.1, XP_012145932.1, XP_012145931.1, XP_012145929.1	XP_001120215.2
OG0002220	XP_003707397.1	NP_001157189.1, XP_016767530.2
OG0002221	XP_012138709.1, XP_003702460.1	XP_396584.2
OG0002223	XP_012141853.1, XP_012141854.1	XP_006571646.1
OG0002224	XP_012138459.1, XP_012138457.1	XP_026294816.1
OG0002225	XP_012142666.1, XP_012142670.1, XP_012142668.1	XP_026300388.1
OG0002226	XP_003704383.1	XP_006562807.1
OG0002228	XP_012134846.1, XP_012134852.1	XP_006565302.1, XP_016770907.1
OG0002229	XP_012135706.1, XP_012135193.1, XP_012135176.1, XP_012135185.1	XP_006566752.1
OG0002230	XP_012137858.1, XP_012137860.1	XP_026297541.1, XP_026297545.1
OG0002231	XP_003705037.1	XP_392181.4
OG0002236	XP_012139516.1, XP_012139517.1, XP_003702766.1	XP_001121176.1
OG0002237	XP_003708372.1	XP_001123191.1
OG0002238	XP_003706164.1	XP_001120521.1
OG0002239	XP_003704069.1	XP_001120164.2
OG0002240	XP_003701784.1	XP_026298564.1, XP_026298563.1
OG0002241	XP_003705919.1	XP_006563657.1
OG0002242	XP_003699700.2	XP_016772917.1, XP_006572233.1
OG0002243	XP_003704645.1	XP_026299740.1, XP_016770528.1, XP_001122640.1
OG0002244	XP_012148057.1, XP_003706469.1	XP_006567755.2
OG0002245	XP_012146265.1	XP_394877.3
OG0002246	XP_012154128.1	XP_393344.3, XP_006557750.1
OG0002247	XP_012142025.1, XP_012142024.1	XP_016767143.1
OG0002248	XP_003704071.1	XP_397432.2
OG0002249	XP_003702157.1	XP_026297491.1
OG0002250	XP_003707165.1	XP_001120412.2
OG0002251	XP_003702164.1, XP_012138002.1	XP_624501.1, XP_006569695.1
OG0002252	XP_003700427.1	XP_396630.2
OG0002253	XP_003708119.1, XP_012152074.1, XP_012152072.1	XP_026295228.1
OG0002255	XP_003706437.1	XP_026297113.1, XP_026297115.1
OG0002256	XP_003705527.1, XP_012145875.1, XP_012145876.1	XP_624663.4, XP_006568569.2, XP_006568570.2, XP_006568571.2
OG0002257	XP_003703742.2	XP_395702.3
OG0002258	XP_003703167.2	XP_026300612.1
OG0002259	XP_003700454.1	XP_006557346.1, XP_026301503.1, XP_016772440.1
OG0002260	XP_003704823.1, XP_012144239.1	XP_623081.1, NP_001301008.1
OG0002261	XP_003707332.2	NP_001171538.1
OG0002262	XP_003702432.1	XP_003249613.1
OG0002263	XP_012148543.1, XP_012148545.1, XP_012148544.1	XP_016770984.1
OG0002264	XP_012139798.1	XP_026300911.1
OG0002265	XP_003706596.1	XP_392437.2
OG0002266	XP_003705107.1	XP_006559576.1
OG0002267	XP_003706630.1	XP_006565202.1
OG0002268	XP_003706179.2	XP_016767198.1, XP_026295771.1
OG0002269	XP_003702106.2	XP_016773151.1
OG0002270	XP_012152297.1, XP_012152296.1, XP_012152295.1, XP_003708169.1	XP_006557323.1, XP_396430.1
OG0002271	XP_003704977.1	XP_006566993.1
OG0002272	XP_003706490.1	XP_624434.2
OG0002273	XP_003703723.1	XP_006570893.1
OG0002274	XP_012141032.1	XP_026301232.1
OG0002275	XP_003702622.1	XP_026296965.1, XP_006562012.1
OG0002276	XP_003702917.1, XP_012139531.1	XP_625102.3, XP_006565810.2
OG0002277	XP_012134756.1	XP_393097.4
OG0002278	XP_012148718.1	XP_006566688.1
OG0002279	XP_012143048.1	XP_026300552.1, XP_026300553.1, XP_026300554.1
OG0002280	XP_003700243.1	XP_006558673.1
OG0002281	XP_003704801.1	XP_026301979.1
OG0002282	XP_012147634.1	XP_026302270.1
OG0002283	XP_012153431.1	XP_006558356.1
OG0002284	XP_012135434.1, XP_003701087.1	XP_006566199.1
OG0002285	XP_012149632.1, XP_003707132.1	XP_026300796.1, XP_026300797.1
OG0002286	XP_012140498.1	XP_392823.3
OG0002287	XP_012150362.1	XP_006561898.2
OG0002288	XP_012152776.1	XP_006564486.1
OG0002289	XP_012140167.1	XP_392433.4
OG0002290	XP_003705043.1	XP_026301894.1, XP_026301895.1
OG0002291	XP_003704730.1	XP_026301097.1, XP_026301098.1
OG0002292	XP_012147838.1	XP_397510.4
OG0002293	XP_012140861.1	XP_026296916.1
OG0002294	XP_012145704.1	XP_006565447.1
OG0002295	XP_003706054.1	XP_026298723.1
OG0002296	XP_012137497.1	XP_006558737.1, XP_006558736.1
OG0002297	XP_003704248.2	XP_006559366.1, NP_001161192.1
OG0002298	XP_003699926.1	XP_623793.2
OG0002299	XP_012137698.1, XP_012137699.1	XP_026297863.1, XP_006561512.1
OG0002301	XP_003706552.1, XP_012148220.1	XP_016772550.2, XP_001121644.3
OG0002302	XP_012135942.1	XP_016769155.2
OG0002303	XP_003703229.1	XP_001122450.1
OG0002304	XP_012152832.1	XP_006569379.1
OG0002305	XP_003700751.1	XP_006569214.1
OG0002306	XP_003700728.1, XP_012134727.1	XP_396852.2
OG0002307	XP_003706359.1, XP_012147898.1, XP_012147900.1, XP_012147899.1, XP_012147896.1	XP_623604.1, XP_016769248.1
OG0002308	XP_003702809.1	XP_026300894.1
OG0002309	XP_003702936.1	XP_006565864.2
OG0002310	XP_012144493.1, XP_012144492.1, XP_003704918.1	XP_006567666.1
OG0002311	XP_012153067.1, XP_003708489.1	XP_026299582.1
OG0002312	XP_012142727.1, XP_012142724.1	XP_016771257.2
OG0002313	XP_012154400.1, XP_012154402.1, XP_012154401.1, XP_012154404.1, XP_012154405.1	XP_395023.4
OG0002314	XP_003700052.1	XP_006561876.1, XP_016769550.1
OG0002315	XP_012152616.1	XP_393996.6
OG0002316	XP_012142179.1	XP_026295392.1
OG0002317	XP_003706516.1	XP_393151.1
OG0002318	XP_003705262.1, XP_012145094.1	XP_003250517.1
OG0002319	XP_012144361.1	XP_003250597.1
OG0002321	XP_012147589.1	XP_026297493.1
OG0002322	XP_003705704.2	XP_016766892.1
OG0002323	XP_012135001.1, XP_012135000.1	XP_026295824.1
OG0002324	XP_003701488.1	XP_001120965.1
OG0002326	XP_003705736.2, XP_012146390.1, XP_012146389.1	XP_393737.2
OG0002327	XP_012137536.1, XP_003701953.1, XP_012137537.1, XP_012137538.1	XP_003249385.1
OG0002328	XP_003699975.1	XP_006566670.1, XP_006566671.1
OG0002329	XP_012151361.1	XP_016767288.2
OG0002330	XP_003699753.1	XP_026299296.1, XP_006559127.1
OG0002331	XP_012140025.1	XP_006570938.1
OG0002332	XP_012147494.1	XP_397221.5
OG0002333	XP_012153543.1	XP_026301337.1
OG0002334	XP_012146468.1, XP_012146463.1	XP_026299663.1, XP_026299660.1
OG0002335	XP_003704243.1	XP_001119975.2, XP_006560145.1
OG0002336	XP_012137701.1, XP_012137708.1	XP_394487.2
OG0002337	XP_012135343.1	XP_001119993.2, NP_001314889.1
OG0002338	XP_012140960.1, XP_012140961.1, XP_012140962.1	XP_026298259.1
OG0002339	XP_003699186.1	XP_006566096.3
OG0002340	XP_012144638.1	XP_006571195.2
OG0002340	XP_003705046.1	XP_623678.2
OG0002341	XP_003707759.2	XP_391912.1
OG0002342	XP_012139459.1, XP_003699538.1	XP_026296361.1
OG0002343	XP_003705890.1, XP_012146703.1	XP_395632.3
OG0002344	XP_003707699.1	XP_006568315.2, XP_393046.2
OG0002345	XP_003703503.1	XP_006560218.1
OG0002346	XP_012145452.1	XP_016771785.2
OG0002347	XP_003705439.1	XP_396723.3
OG0002348	XP_003707015.2	XP_016769990.1, XP_393006.1
OG0002349	XP_012148062.1, XP_003706474.1	NP_001265259.1
OG0002350	XP_003707106.1	XP_392818.2
OG0002351	XP_012148482.1	XP_003250076.3
OG0002352	XP_012146337.1	XP_395133.3
OG0002354	XP_003708561.1	XP_016772167.1
OG0002355	XP_012154430.1, XP_012154434.1	XP_006566805.1
OG0002356	XP_012136058.1	XP_006566091.1
OG0002357	XP_012153072.1	XP_026299554.1, XP_026299556.1, XP_026299555.1
OG0002358	XP_012149363.1	XP_006566151.2
OG0002359	XP_003705600.2	XP_395266.4
OG0002360	XP_003702830.1, XP_012139785.1	XP_624376.1
OG0002361	XP_003700509.1	XP_623701.2, XP_006572212.1
OG0002362	XP_003701135.2	XP_006559626.1
OG0002363	XP_003700328.1	XP_026299576.1
OG0002364	XP_003708216.2	XP_003251236.1, XP_016772918.1, XP_016772914.1
OG0002365	XP_003699419.1	XP_392640.1
OG0002366	XP_012153593.1	XP_026298726.1
OG0002367	XP_012142790.1, XP_012142791.1	XP_003249313.1
OG0002368	XP_003699537.1	XP_006567764.1
OG0002370	XP_003703855.2	XP_016769894.1
OG0002371	XP_003699544.1	XP_393373.3
OG0002372	XP_003707425.2	XP_006562223.2, XP_016767727.2
OG0002373	XP_003706921.1	XP_393684.4
OG0002374	XP_012151930.1	XP_006561887.2
OG0002375	XP_012142277.1	XP_006564069.2
OG0002376	XP_012150649.1	NP_001165874.1
OG0002377	XP_012151452.1	XP_006570776.2
OG0002378	XP_012139841.1	XP_006557619.1, XP_393658.4
OG0002380	XP_003699285.1	XP_393330.3, XP_006566741.2, XP_006566742.2
OG0002381	XP_012140569.1	XP_006570749.1, XP_006570746.1
OG0002382	XP_012135716.1, XP_012135715.1, XP_003701214.1	XP_026298356.1
OG0002383	XP_012140858.1, XP_012140522.1	XP_026296958.1
OG0002384	XP_012148827.1	XP_026298957.1, XP_026298956.1
OG0002385	XP_003707621.1	XP_006567414.2
OG0002386	XP_012153614.1	XP_016770941.1
OG0002387	XP_012136391.1	XP_016773609.1, XP_016773612.1
OG0002388	XP_003702189.1	XP_623803.3
OG0002390	XP_003706939.1	XP_393685.3
OG0002391	XP_012149973.1	XP_026296830.1
OG0002392	XP_012146945.1	XP_006563636.2
OG0002393	XP_012150006.1	XP_006570296.1
OG0002394	XP_012145393.1	XP_026299562.1
OG0002395	XP_003703466.1	XP_395493.4
OG0002397	XP_003702256.1	XP_006569033.1
OG0002398	XP_012136674.1	XP_006568836.1
OG0002399	XP_003704642.1	XP_001122476.1
OG0002400	XP_012136190.1, XP_012136191.1	XP_006558376.1
OG0002401	XP_012146199.1, XP_012146203.1	XP_026297425.1, XP_026297424.1
OG0002403	XP_012151114.1, XP_012151309.1	XP_006566769.1, XP_026299606.1
OG0002404	XP_003706047.1	XP_624449.2
OG0002405	XP_012148356.1	XP_016767298.1
OG0002406	XP_012152302.1	XP_016773418.1
OG0002407	XP_003705700.1, XP_012146303.1	NP_001165876.1, XP_016767967.1
OG0002408	XP_003708373.1, XP_012152720.1	XP_624991.1
OG0002409	XP_012137827.1	XP_001121189.3
OG0002410	XP_012137788.1, XP_003702200.1	XP_016768711.1, XP_392795.3
OG0002411	XP_012135790.1	XP_006559518.1
OG0002412	XP_012150066.1, XP_012150065.1	XP_016767675.2, XP_026296721.1
OG0002413	XP_012144821.1, XP_012144822.1, XP_003705089.1	XP_624872.2
OG0002414	XP_003706128.1	XP_624457.1
OG0002415	XP_003705598.1	XP_001120697.3
OG0002416	XP_012153125.1	XP_026299865.1
OG0002417	XP_012153313.1	XP_016772307.1
OG0002418	XP_012135067.1	XP_623905.1
OG0002419	XP_003705533.2	XP_003251435.2
OG0002420	XP_003705385.2, XP_012145484.1	XP_397291.2
OG0002422	XP_012147976.1, XP_003706382.1	XP_006571516.1, NP_001265264.1
OG0002423	XP_012140652.1, XP_012140648.1	XP_016768234.1
OG0002425	XP_003707040.2	XP_006572362.1, XP_026299259.1
OG0002426	XP_012143743.1, XP_003704657.1	XP_016768023.1, XP_006563315.1
OG0002427	XP_012138888.1	XP_016769061.2
OG0002428	XP_012152464.1	XP_026300990.1
OG0002429	XP_012145155.1	XP_026296485.1
OG0002430	XP_012139419.1	XP_003250715.2
OG0002431	XP_003703864.1, XP_012141916.1	XP_006571635.1
OG0002432	XP_003704137.1	XP_395531.2, XP_006572160.1
OG0002433	XP_012151168.1	XP_006566445.2
OG0002435	XP_003699269.1	XP_396547.5
OG0002436	XP_003706691.1	XP_016770052.1, XP_006562558.1, XP_001121936.2
OG0002437	XP_012148575.1	XP_006566385.1
OG0002438	XP_012143939.1	XP_003250260.1
OG0002439	XP_003707043.1	XP_026298885.1, XP_026298884.1
OG0002440	XP_012144301.1, XP_012144300.1, XP_012144299.1, XP_012144304.1, XP_003704835.2, XP_012144303.1, XP_012144302.1	XP_006561691.1, XP_396411.5
OG0002441	XP_012152061.1	XP_006560991.1, XP_006560988.1
OG0002442	XP_012142927.1	XP_026300546.1
OG0002443	XP_012134906.1	XP_397095.3
OG0002444	XP_012141994.1	XP_006562704.1, XP_006562703.1
OG0002445	XP_003701864.1	XP_006562252.1, XP_026296685.1
OG0002446	XP_003705547.2	XP_016769083.2, XP_395960.3
OG0002447	XP_012141422.1, XP_012141418.1	XP_006558861.1
OG0002448	XP_003701632.1	XP_006569306.1
OG0002449	XP_003703053.1	XP_006570947.2, XP_016768089.1, XP_016768088.1, XP_016768090.1, XP_006570946.1
OG0002450	XP_003702428.1	XP_006557555.1
OG0002451	XP_012136542.1	XP_006568921.1
OG0002452	XP_012147131.1	NP_001159376.1, XP_006558004.1
OG0002454	XP_012135855.1, XP_003699379.1	XP_391899.4, XP_006564427.1, XP_006564428.1
OG0002455	XP_012146523.1	XP_006563267.1, NP_001128415.1
OG0002456	XP_003705873.1	XP_006565435.1, XP_026297144.1, XP_006565434.1
OG0002457	XP_012143630.1	XP_016768499.1, XP_016768500.1
OG0002458	XP_003705183.1	XP_397248.4
OG0002459	XP_012134895.1	XP_006569221.1, XP_006569223.1
OG0002461	XP_012141743.1	XP_026298269.1
OG0002462	XP_012137297.1	XP_026302241.1
OG0002465	XP_003699796.1	XP_623727.2
OG0002466	XP_003700626.1, XP_012154565.1, XP_012154564.1	XP_026299799.1
OG0002467	XP_012153359.1	XP_006563443.2, XP_623887.3
OG0002468	XP_003700290.2	XP_006572092.1
OG0002471	XP_003700757.1	XP_026298939.1, XP_026298938.1, XP_026298937.1, XP_026298936.1, XP_026298941.1, XP_026298940.1
OG0002472	XP_012139885.1	XP_006564903.1, XP_006564906.1, XP_006564907.1
OG0002473	XP_012149129.1	XP_016769798.2
OG0002474	XP_003706784.1	XP_393711.3
OG0002475	XP_003701741.1	XP_001122176.1
OG0002476	XP_003703232.1	XP_001120325.2
OG0002477	XP_003706281.1	XP_003249096.1
OG0002479	XP_012141538.1, XP_003703555.1	XP_623965.2
OG0002480	XP_012137352.1, XP_003701875.1	XP_026296492.1, XP_624137.2
OG0002481	XP_012149591.1, XP_003707152.1	XP_006560279.2, XP_001120537.3
OG0002482	XP_012137554.1	XP_001120644.2
OG0002484	XP_012136582.1, XP_003701567.1	XP_006568887.1, XP_006568888.1
OG0002485	XP_012149135.1	XP_016769797.1
OG0002486	XP_012147462.1	XP_026295927.1, XP_016767220.2
OG0002487	XP_003701541.2	XP_006568799.1
OG0002488	XP_003701909.1, XP_012137473.1	XP_396730.1
OG0002489	XP_012141193.1	XP_006558274.1
OG0002490	XP_012136401.1	NP_001306198.1
OG0002491	XP_012150828.1	XP_016769618.2, XP_016769616.2, XP_016769617.2
OG0002492	XP_012151472.1	XP_001120512.5, XP_026302034.1, XP_026302033.1
OG0002493	XP_012143059.1, XP_003704277.1, XP_012143057.1, XP_012143058.1	XP_001120619.2
OG0002494	XP_012138638.1, XP_012138636.1, XP_012138635.1, XP_012138634.1, XP_003702471.1	XP_001120973.1
OG0002495	XP_012138391.1	XP_006569020.2
OG0002496	XP_012136387.1	XP_006568763.1, XP_006568765.1, XP_006568764.1
OG0002497	XP_003702644.2	XP_006570320.1, XP_016767740.1
OG0002498	XP_003699339.1	XP_006570411.1
OG0002499	XP_003703955.1	XP_026295805.1
OG0002500	XP_003703953.1, XP_012142105.1, XP_012142104.1	XP_026295960.1, XP_026295959.1
OG0002501	XP_012143861.1	XP_026301889.1
OG0002502	XP_003699630.1	XP_026301308.1, XP_026301309.1, XP_026301307.1
OG0002503	XP_003699649.1	XP_026301316.1, XP_026301318.1, XP_026301319.1, XP_026301317.1
OG0002507	XP_003704314.1	XP_016771167.1, NP_001152775.1
OG0002508	XP_012152999.1, XP_012153000.1	XP_393351.4
OG0002509	XP_003700671.1, XP_012134818.1	XP_625078.1
OG0002510	XP_003708237.1	XP_026297098.1
OG0002511	XP_003707563.2	NP_001127843.1
OG0002512	XP_003699949.1	XP_624373.2
OG0002513	XP_003699534.1, XP_012139334.1	XP_001121223.1
OG0002514	XP_003700995.1	XP_006564097.2
OG0002515	XP_003701081.1	XP_026298979.1, XP_006566246.2
OG0002516	XP_003703147.1	XP_393249.2
OG0002517	XP_012149313.1, XP_003700021.1	XP_001120059.3
OG0002518	XP_003703432.1, XP_012141020.1	XP_395200.2
OG0002519	XP_012151557.1	XP_016766875.1
OG0002520	XP_003701710.1	XP_394373.1
OG0002521	XP_012142147.1, XP_003703986.1	XP_006559757.1
OG0002522	XP_003700620.1	XP_026299811.1
OG0002523	XP_003699499.1	XP_393671.2
OG0002524	XP_012138509.1	XP_001123015.2
OG0002525	XP_003707381.1	XP_001123128.1
OG0002526	XP_003704805.2, XP_012144001.1, XP_012144002.1	XP_006558645.1, XP_006558644.1
OG0002527	XP_003707113.1	XP_001121698.2
OG0002528	XP_012135707.1, XP_012135708.1, XP_012135709.1	XP_016768842.1, XP_001123354.1
OG0002529	XP_003702836.1	XP_001122256.1
OG0002530	XP_003701328.1	XP_006567038.1, XP_006567037.1
OG0002531	XP_003702064.2	XP_394666.3, XP_006569469.1, XP_016768683.1
OG0002532	XP_003703190.1	NP_001229370.1
OG0002533	XP_003708076.1	XP_624305.2
OG0002534	XP_003707743.1	XP_393468.2
OG0002535	XP_012149354.1	XP_006566156.1
OG0002536	XP_012143928.1	XP_625223.2
OG0002537	XP_012135457.1, XP_012135460.1, XP_012135461.1, XP_003701033.1, XP_012135458.1	XP_393448.2
OG0002538	XP_003704238.1	XP_006560139.1
OG0002539	XP_003708152.1	XP_624145.3
OG0002540	XP_003708120.1, XP_012152067.1, XP_012152068.1, XP_012152069.1	XP_396758.1
OG0002541	XP_003706387.1	XP_006571767.1
OG0002542	XP_012147179.1, XP_012147178.1	XP_006564004.1, XP_624474.1
OG0002543	XP_012140669.1	XP_016768293.1
OG0002544	XP_003699556.1	XP_026296357.1
OG0002545	XP_003707483.1, XP_012150389.1	XP_026297917.1
OG0002546	XP_012140181.1	XP_006568633.1
OG0002548	XP_012150485.1	XP_624881.1
OG0002549	XP_003706872.1	XP_393166.2
OG0002550	XP_003703175.1	XP_392591.2
OG0002551	XP_003702468.2	XP_391898.1
OG0002552	XP_012143208.1	XP_026298996.1
OG0002553	XP_003705146.1	XP_395899.2
OG0002554	XP_003708032.1	XP_624095.3
OG0002555	XP_003702397.1	XP_396259.1
OG0002556	XP_003706938.1	XP_625060.1, XP_003250792.1
OG0002557	XP_003702376.1	XP_026302267.1, XP_001122332.1
OG0002558	XP_003706949.2	XP_003250169.1
OG0002559	XP_003708542.1	XP_006563667.1
OG0002560	XP_012140523.1	XP_001122741.2
OG0002561	XP_003701542.2	XP_006568803.2
OG0002562	XP_003704313.1	XP_391973.3
OG0002564	XP_012140094.1, XP_012140095.1	XP_026297155.1
OG0002565	XP_012143116.1	XP_006558574.2, XP_006558573.2
OG0002566	XP_012134978.1	XP_026295779.1, XP_026295778.1
OG0002567	XP_012136940.1, XP_012136941.1	XP_006561018.1
OG0002568	XP_003702968.2	XP_625264.2
OG0002569	XP_003707665.1	XP_001119937.1
OG0002570	XP_003699446.1, XP_012138066.1	XP_395613.3
OG0002571	XP_003705949.1, XP_003706014.1	XP_624343.2
OG0002572	XP_003701027.1	XP_624845.3
OG0002573	XP_003702171.2	XP_001122142.3
OG0002574	XP_003706115.1	XP_397413.3
