Ob_GeneID,Dm_GeneID
LOC114872525,FBgn0053809
LOC114872525,FBgn0053845
LOC114872525,FBgn0053821
LOC114872525,FBgn0053827
LOC114872525,FBgn0053857
LOC114872525,FBgn0053854
LOC114872525,FBgn0053860
LOC114872525,FBgn0053830
LOC114872525,FBgn0053812
LOC114872525,FBgn0053833
LOC114872525,FBgn0053836
LOC114872525,FBgn0053866
LOC114872525,FBgn0053818
LOC114872525,FBgn0053824
LOC114872525,FBgn0053806
LOC114872525,FBgn0051613
LOC114872525,FBgn0053839
LOC114872525,FBgn0053842
LOC114872525,FBgn0053803
LOC114872525,FBgn0053863
LOC114872525,FBgn0053815
LOC114872525,FBgn0053848
LOC114872525,FBgn0053851
LOC114872525,FBgn0053809
LOC114872525,FBgn0053845
LOC114872525,FBgn0053821
LOC114872525,FBgn0053827
LOC114872525,FBgn0053857
LOC114872525,FBgn0053854
LOC114872525,FBgn0053860
LOC114872525,FBgn0053830
LOC114872525,FBgn0053812
LOC114872525,FBgn0053833
LOC114872525,FBgn0053836
LOC114872525,FBgn0053866
LOC114872525,FBgn0053818
LOC114872525,FBgn0053824
LOC114872525,FBgn0053806
LOC114872525,FBgn0051613
LOC114872525,FBgn0053839
LOC114872525,FBgn0053842
LOC114872525,FBgn0053803
LOC114872525,FBgn0053863
LOC114872525,FBgn0053815
LOC114872525,FBgn0053848
LOC114872525,FBgn0053851
LOC114872525,FBgn0053809
LOC114872525,FBgn0053845
LOC114872525,FBgn0053821
LOC114872525,FBgn0053827
LOC114872525,FBgn0053857
LOC114872525,FBgn0053854
LOC114872525,FBgn0053860
LOC114872525,FBgn0053830
LOC114872525,FBgn0053812
LOC114872525,FBgn0053833
LOC114872525,FBgn0053836
LOC114872525,FBgn0053866
LOC114872525,FBgn0053818
LOC114872525,FBgn0053824
LOC114872525,FBgn0053806
LOC114872525,FBgn0051613
LOC114872525,FBgn0053839
LOC114872525,FBgn0053842
LOC114872525,FBgn0053803
LOC114872525,FBgn0053863
LOC114872525,FBgn0053815
LOC114872525,FBgn0053848
LOC114872525,FBgn0053851
LOC114872525,FBgn0053809
LOC114872525,FBgn0053845
LOC114872525,FBgn0053821
LOC114872525,FBgn0053827
LOC114872525,FBgn0053857
LOC114872525,FBgn0053854
LOC114872525,FBgn0053860
LOC114872525,FBgn0053830
LOC114872525,FBgn0053812
LOC114872525,FBgn0053833
LOC114872525,FBgn0053836
LOC114872525,FBgn0053866
LOC114872525,FBgn0053818
LOC114872525,FBgn0053824
LOC114872525,FBgn0053806
LOC114872525,FBgn0051613
LOC114872525,FBgn0053839
LOC114872525,FBgn0053842
LOC114872525,FBgn0053803
LOC114872525,FBgn0053863
LOC114872525,FBgn0053815
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872527,FBgn0053899
LOC114872527,FBgn0053871
LOC114872527,FBgn0053883
LOC114872527,FBgn0053903
LOC114872527,FBgn0053893
LOC114872527,FBgn0053905
LOC114872527,FBgn0053901
LOC114872527,FBgn0053891
LOC114872527,FBgn0053885
LOC114872527,FBgn0053909
LOC114872527,FBgn0053873
LOC114872527,FBgn0051611
LOC114872527,FBgn0053907
LOC114872527,FBgn0013981
LOC114872527,FBgn0053897
LOC114872527,FBgn0053887
LOC114872527,FBgn0053895
LOC114872527,FBgn0053889
LOC114872527,FBgn0053875
LOC114872467,FBgn0053807
LOC114872467,FBgn0053801
LOC114872467,FBgn0053834
LOC114872467,FBgn0053858
LOC114872467,FBgn0053861
LOC114872467,FBgn0053855
LOC114872467,FBgn0053858
LOC114872467,FBgn0053861
LOC114872467,FBgn0053855
LOC114872467,FBgn0053858
LOC114872467,FBgn0053861
LOC114872467,FBgn0053855
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872467,FBgn0053852
LOC114872467,FBgn0053810
LOC114872467,FBgn0053849
LOC114872467,FBgn0053825
LOC114872467,FBgn0053843
LOC114872467,FBgn0053819
LOC114872467,FBgn0053864
LOC114872467,FBgn0053837
LOC114872467,FBgn0051617
LOC114872467,FBgn0053813
LOC114872467,FBgn0053840
LOC114872467,FBgn0053822
LOC114872467,FBgn0053816
LOC114872467,FBgn0053804
LOC114872467,FBgn0053831
LOC114872467,FBgn0053828
LOC114872467,FBgn0053846
LOC114872478,FBgn0036381
LOC114872484,FBgn0038136
LOC114872484,FBgn0038135
LOC114872484,FBgn0052473
LOC114872487,FBgn0010226
LOC114872483,FBgn0010015
LOC114872483,FBgn0011826
LOC114872483,FBgn0267912
LOC114872486,FBgn0031811
LOC114872530,FBgn0035501
LOC114872530,FBgn0052260
LOC114872531,FBgn0016687
LOC114872528,FBgn0039054
LOC114872529,FBgn0011768
LOC114872468,FBgn0036893
LOC114872490,FBgn0262517
LOC114872505,FBgn0051086
LOC114872481,FBgn0030576
LOC114872481,FBgn0051321
LOC114872482,FBgn0032404
LOC114872482,FBgn0005593
LOC114872532,FBgn0010482
LOC114872535,FBgn0000337
LOC114872536,FBgn0033214
LOC114872536,FBgn0033215
LOC114872536,FBgn0033216
LOC114872534,FBgn0042135
LOC114872538,FBgn0031251
LOC114872533,FBgn0004859
LOC114872502,FBgn0053978
LOC114872470,FBgn0030611
LOC114872516,FBgn0029172
LOC114872516,FBgn0043043
LOC114872516,FBgn0086687
LOC114872517,FBgn0039755
LOC114872494,FBgn0000351
LOC114872552,FBgn0029851
LOC114872543,FBgn0045843
LOC114872543,FBgn0086356
LOC114872542,FBgn0035227
LOC114872545,FBgn0033236
LOC114872555,FBgn0033327
LOC114872555,FBgn0043576
LOC114872555,FBgn0033327
LOC114872555,FBgn0043576
LOC114872555,FBgn0043575
LOC114872555,FBgn0030310
LOC114872555,FBgn0043577
LOC114872555,FBgn0043578
LOC114872555,FBgn0035806
LOC114872555,FBgn0030695
LOC114872555,FBgn0037906
LOC114872562,FBgn0031494
LOC114872564,FBgn0051472
LOC114872564,FBgn0051473
LOC114872563,FBgn0011509
LOC114872561,FBgn0001168
LOC114872560,FBgn0032797
LOC114872556,FBgn0010109
LOC114872572,FBgn0261588
LOC114872573,FBgn0033289
LOC114872558,FBgn0019985
LOC114872558,FBgn0050361
LOC114872550,FBgn0028836
LOC114872549,FBgn0039056
LOC114872569,FBgn0022764
LOC114872570,FBgn0040337
LOC114872546,FBgn0038818
LOC114872547,FBgn0000499
LOC114872585,FBgn0005619
LOC114872583,FBgn0260499
LOC114872599,FBgn0033188
LOC114872594,FBgn0025741
LOC114872597,FBgn0039339
LOC114872576,FBgn0036560
LOC114872576,FBgn0032402
LOC114872588,FBgn0044028
LOC114872611,FBgn0026255
LOC114872610,FBgn0038837
LOC114872612,FBgn0028422
LOC114872612,FBgn0051201
LOC114872612,FBgn0038840
LOC114872607,FBgn0025624
LOC114872608,FBgn0038839
LOC114872602,FBgn0262516
LOC114872602,FBgn0261361
LOC114872602,FBgn0262516
LOC114872602,FBgn0261361
LOC114872603,FBgn0030114
LOC114872605,FBgn0035951
LOC114872614,FBgn0015561
LOC114872615,FBgn0086446
LOC114872613,FBgn0036309
LOC114872592,FBgn0014009
LOC114872579,FBgn0000017
LOC114872580,FBgn0028411
LOC114872581,FBgn0039839
LOC114872581,FBgn0051105
LOC114872593,FBgn0039839
LOC114872593,FBgn0051105
LOC114872577,FBgn0038960
LOC114872591,FBgn0038960
LOC114872589,FBgn0034982
LOC114872655,FBgn0260006
LOC114872630,FBgn0035141
LOC114872626,FBgn0038053
LOC114872625,FBgn0038747
LOC114872629,FBgn0064116
LOC114872627,FBgn0038396
LOC114872635,FBgn0039631
LOC114872652,FBgn0033987
LOC114872659,FBgn0050089
LOC114872658,FBgn0013751
LOC114872693,FBgn0035916
LOC114872692,FBgn0001994
LOC114872691,FBgn0032475
LOC114872706,FBgn0000251
LOC114872695,FBgn0015278
LOC114872705,FBgn0032949
LOC114872699,FBgn0016762
LOC114872702,FBgn0034490
LOC114872708,FBgn0039897
LOC114872697,FBgn0032925
LOC114872704,FBgn0038330
LOC114872617,FBgn0038727
LOC114872616,FBgn0039229
LOC114872619,FBgn0065032
LOC114872619,FBgn0038369
LOC114872618,FBgn0028697
LOC114872648,FBgn0034709
LOC114872647,FBgn0036414
LOC114872654,FBgn0033623
LOC114872653,FBgn0051729
LOC114872642,FBgn0275436
LOC114872644,FBgn0013432
LOC114872643,FBgn0031106
LOC114872682,FBgn0086768
LOC114872676,FBgn0053281
LOC114872677,FBgn0031287
LOC114872680,FBgn0032857
LOC114872674,FBgn0051721
LOC114872681,FBgn0031284
LOC114872679,FBgn0032729
LOC114872683,FBgn0021814
LOC114872684,FBgn0003889
LOC114872685,FBgn0052396
LOC114872685,FBgn0003890
LOC114872678,FBgn0003888
LOC114872624,FBgn0284243
LOC114872623,FBgn0038974
LOC114872662,FBgn0264848
LOC114872663,FBgn0036291
LOC114872631,FBgn0005636
LOC114872632,FBgn0033169
LOC114872633,FBgn0085470
LOC114872633,FBgn0051038
LOC114872639,FBgn0031885
LOC114872637,FBgn0086130
LOC114872660,FBgn0263079
LOC114872645,FBgn0032694
LOC114872665,FBgn0086673
LOC114872670,FBgn0283509
LOC114872671,FBgn0034446
LOC114872668,FBgn0027525
LOC114872672,FBgn0283536
LOC114872669,FBgn0260866
LOC114872666,FBgn0003175
LOC114872636,FBgn0053856
LOC114872636,FBgn0053853
LOC114872636,FBgn0053859
LOC114872636,FBgn0053856
LOC114872636,FBgn0053853
LOC114872636,FBgn0053859
LOC114872636,FBgn0053856
LOC114872636,FBgn0053853
LOC114872636,FBgn0053859
LOC114872636,FBgn0053838
LOC114872636,FBgn0053826
LOC114872636,FBgn0053808
LOC114872636,FBgn0053841
LOC114872636,FBgn0053829
LOC114872636,FBgn0053844
LOC114872636,FBgn0053862
LOC114872636,FBgn0053847
LOC114872636,FBgn0053850
LOC114872636,FBgn0053865
LOC114872636,FBgn0053823
LOC114872636,FBgn0053814
LOC114872636,FBgn0053832
LOC114872636,FBgn0053820
LOC114872636,FBgn0053817
LOC114872636,FBgn0051618
LOC114872636,FBgn0053835
LOC114872636,FBgn0053838
LOC114872636,FBgn0053826
LOC114872636,FBgn0053808
LOC114872636,FBgn0053841
LOC114872636,FBgn0053829
LOC114872636,FBgn0053844
LOC114872636,FBgn0053862
LOC114872636,FBgn0053847
LOC114872636,FBgn0053850
LOC114872636,FBgn0053865
LOC114872636,FBgn0053823
LOC114872636,FBgn0053814
LOC114872636,FBgn0053832
LOC114872636,FBgn0053820
LOC114872636,FBgn0053817
LOC114872636,FBgn0051618
LOC114872636,FBgn0053835
LOC114872636,FBgn0053838
