Orthogroup	Tribolium_castaneum	Apis_mellifera
OG0001917	XP_969465.1	XP_006559184.1
OG0001918	XP_001812133.1	XP_016770883.1
OG0001919	XP_008201301.1, XP_008201320.1	XP_026295420.1
OG0001920	XP_015839675.1	XP_026299260.1
OG0001921	XP_015838145.1	XP_026297912.1
OG0001923	XP_008198220.1	XP_006565281.1
OG0001924	XP_008200040.1	XP_026302298.1, XP_026302295.1
OG0001925	XP_015833560.1	XP_006571829.1
OG0001926	XP_974856.1	XP_392721.1
OG0001927	XP_970922.1	XP_397416.4, XP_006571828.2
OG0001928	XP_015840097.1, XP_008193263.1	XP_016769813.2
OG0001929	XP_969941.1	XP_393673.3
OG0001930	XP_973098.1	XP_016769991.2
OG0001931	XP_968315.1	XP_006572346.1, XP_026302266.1
OG0001933	XP_008197905.1	XP_026301661.1, XP_016772147.2, XP_026301707.1
OG0001934	XP_008195057.1, XP_008195056.1	XP_397465.5
OG0001935	XP_972743.1	XP_006571434.1, XP_006571436.1
OG0001936	XP_015838605.1, XP_008193365.2, XP_008190649.2, XP_015836208.1, XP_015836206.1	XP_016768876.1
OG0001937	NP_001159380.1, XP_015837360.1, XP_015837617.1, NP_001159381.1	NP_001159377.1, XP_006561583.1
OG0001938	XP_972867.1	XP_001121838.2
OG0001939	XP_975288.1	XP_006572022.1
OG0001940	XP_968090.1	XP_006559014.1, XP_006559013.1, XP_003249430.1
OG0001941	XP_008197953.1, XP_008197949.1	XP_026295572.1, XP_026295581.1
OG0001942	XP_008195032.1	XP_394981.4
OG0001943	XP_968664.1	NP_001128414.1
OG0001944	NP_001164311.1, NP_001164312.1, XP_008200790.1	XP_026295054.1, NP_001011594.1
OG0001945	XP_015834904.1	NP_001014992.2, XP_026299319.1, XP_026299716.1
OG0001946	XP_008197760.1	XP_006566698.1
OG0001947	XP_008200081.1	XP_623782.1, XP_006565058.1
OG0001948	XP_015839318.1	XP_003250512.2
OG0001949	XP_015838744.1	XP_006568087.1, XP_006568088.1, XP_624939.1
OG0001950	XP_015834259.1	XP_006563986.1, XP_006563984.1, XP_623136.3, XP_026295570.1
OG0001951	XP_008198065.2, XP_008198067.1, XP_008198061.1	XP_394762.4
OG0001952	XP_015835699.1, XP_015835703.1, XP_015835707.1, XP_015835694.1	XP_006564685.2
OG0001953	XP_015838030.1, NP_001180378.1	XP_026299767.1
OG0001954	XP_972227.1	XP_006562334.1
OG0001955	XP_971125.1	XP_006571588.1
OG0001956	XP_975480.1, XP_975607.1	XP_006562695.1
OG0001957	XP_015838649.1	XP_026295378.1
OG0001959	XP_015838645.1	XP_001120848.2
OG0001960	XP_008200339.1	XP_393174.1
OG0001961	XP_969940.1	NP_001035357.1, XP_026295136.1
OG0001962	XP_015837014.1, XP_974612.1, XP_974632.1, XP_974652.1, XP_008195477.1	XP_003249671.1
OG0001963	XP_008191834.1	XP_026297487.1
OG0001964	XP_971585.1	XP_016767882.2
OG0001965	XP_008201279.1, XP_015840730.1, XP_015839909.1, XP_008195883.2	XP_392686.2
OG0001966	XP_001809413.1	XP_026300995.1
OG0001967	XP_001807448.1	NP_001104725.1
OG0001968	XP_008198558.1	XP_001122665.2
OG0001969	XP_008199546.1, XP_008199547.1, XP_008199548.1, XP_008199545.1	XP_003250447.1, XP_016770394.1
OG0001970	XP_008195169.1	XP_016771856.2
OG0001971	XP_008191777.1	XP_026296991.1, XP_006562488.2, XP_003250107.2
OG0001973	XP_008198599.1	XP_026298607.1, XP_006567526.1
OG0001974	XP_008197175.1	XP_006564000.1
OG0001975	XP_015833055.1, NP_001164144.1	XP_026294727.1
OG0001976	XP_015833110.1, XP_008190652.1	XP_394673.4
OG0001977	XP_015833284.1, XP_015833283.1, XP_973810.2	NP_001265262.1, XP_026297361.1
OG0001980	XP_971979.1	XP_006560860.2, XP_001120901.3
OG0001981	XP_008200848.1, XP_970028.2, XP_968593.1, XP_968666.1, XP_968739.1, XP_008191362.2	XP_001122667.2
OG0001987	XP_969865.2	XP_006557926.1
OG0001988	XP_001812661.1	XP_006568657.1
OG0001989	XP_967120.2	XP_395877.1
OG0001990	XP_971866.1	XP_006570178.1
OG0001991	XP_975465.1	XP_623079.2, XP_006562631.2
OG0001992	XP_008200920.1	XP_026295286.1, XP_006558448.1
OG0001994	XP_971533.1	XP_625034.1
OG0001995	XP_008192557.1	XP_396634.2
OG0001997	XP_968867.1, XP_008200402.1, XP_966438.1	XP_003249792.1
OG0001998	XP_008199937.1	XP_026296171.1, XP_026296174.1, XP_026296173.1, XP_026296172.1
OG0001999	XP_967576.1, XP_008191346.1	XP_624205.2
OG0002000	XP_015836974.1	XP_026301334.1, XP_026301335.1
OG0002001	XP_008190967.1, XP_008190968.1, XP_974902.1, XP_015833322.1	XP_624562.2
OG0002002	NP_001034520.2	NP_001035345.1, XP_006571765.2
OG0002003	XP_015838178.1, XP_968621.1	XP_026300645.1
OG0002004	XP_008201162.1, XP_974743.1	XP_026295896.1
OG0002005	XP_970311.1	XP_026295546.1, XP_026295545.1
OG0002006	XP_008192345.1	XP_392711.4
OG0002007	XP_008191274.1	XP_624429.2
OG0002009	XP_970519.1	XP_006562151.1, XP_625149.1, XP_006562150.1
OG0002010	XP_973746.2	XP_625179.1
OG0002011	XP_971545.1	XP_006569298.1
OG0002012	NP_001107817.1, XP_008192468.1	XP_016773481.1, NP_001107660.1
OG0002013	XP_973466.1, XP_008194703.1	XP_395056.4
OG0002014	XP_008194388.1	XP_006560410.1
OG0002015	XP_001811459.1	XP_623739.2
OG0002016	XP_969441.1	XP_396581.5
OG0002017	XP_008199875.1	XP_026301178.1
OG0002018	XP_969631.2, XP_015835856.1	XP_006557745.2, NP_001229397.1
OG0002019	XP_968850.1, XP_015839177.1	XP_623673.3
OG0002020	XP_015839132.1	XP_026296296.1, XP_026296289.1
OG0002021	XP_015836519.1	XP_026297392.1, XP_026297393.1
OG0002022	XP_974755.2	XP_624811.3
OG0002023	XP_972040.2	XP_026300485.1, XP_006557894.1, XP_006557893.1
OG0002024	XP_968623.1	XP_026296072.1
OG0002025	XP_008200104.1	XP_016767160.1
OG0002026	XP_015836199.1	XP_006568164.1
OG0002027	XP_008195541.1	XP_006570250.1
OG0002028	XP_008193942.1, XP_015836057.1, XP_008193941.1	XP_392742.4
OG0002029	XP_008198388.1	XP_393021.4
OG0002030	XP_008201254.2	NP_001035923.1, XP_026301066.1
OG0002032	XP_008199563.1	XP_006567845.1, XP_394587.3
OG0002033	XP_974242.1, XP_008196193.1, XP_973827.2	XP_026301076.1, XP_006563533.1
OG0002034	XP_008191432.1, XP_008198556.1	XP_006558694.1
OG0002036	XP_008193640.1	XP_026294976.1
OG0002037	XP_968226.1	XP_397092.3
OG0002039	XP_008191389.1	XP_016771674.1, XP_003249647.1
OG0002040	XP_015840551.1	NP_001229385.1
OG0002041	XP_970185.1	XP_006566987.1
OG0002042	XP_008195431.1	XP_026298837.1
OG0002043	XP_008193412.1	XP_393404.2
OG0002044	XP_972243.1	XP_026301448.1
OG0002045	NP_001034540.1, XP_015834295.1	XP_026298052.1
OG0002046	XP_008192066.1, XP_015834447.1	XP_026295870.1
OG0002047	XP_967875.1, XP_008200945.1	XP_395924.2
OG0002048	XP_015832893.1, XP_008190487.1	XP_006569408.2
OG0002049	XP_008194849.1	XP_006557379.2
OG0002050	XP_971138.1	XP_006568607.1
OG0002051	NP_001164092.1, XP_008195713.1	XP_392246.3
OG0002052	XP_015837547.1	XP_026298620.1
OG0002053	XP_015840450.1	XP_006557635.1, XP_006557637.1
OG0002054	XP_015836409.1	XP_026301012.1, XP_016771495.1
OG0002055	XP_008198559.1	XP_003250472.2
OG0002056	XP_975463.1, XP_008201462.1, XP_008201461.1	XP_623996.3
OG0002057	XP_975350.1	XP_006564911.3
OG0002058	XP_008193741.1, XP_974607.1	XP_624823.1
OG0002059	XP_969613.1	XP_026300939.1
OG0002060	XP_008190346.1	XP_006558279.1, XP_016768968.1
OG0002061	XP_008196537.1	XP_006559822.1
OG0002062	XP_001808961.1	XP_026297746.1
OG0002063	XP_966349.1	XP_026299136.1, XP_026299137.1, XP_026299138.1, XP_026299135.1, XP_026299139.1
OG0002064	XP_971594.2, XP_008197242.1	XP_006557901.1, XP_016771212.1
OG0002065	XP_008190660.1	XP_026300905.1
OG0002066	XP_008195892.1, XP_966832.1	XP_016772001.1, XP_625215.4
OG0002067	XP_008199684.1	XP_006557829.1
OG0002068	XP_972853.1	XP_396039.6
OG0002069	XP_008194753.1	XP_003249083.2
OG0002070	XP_008199445.1	XP_006568802.1
OG0002071	XP_971591.1	XP_006570054.1
OG0002072	XP_008194342.1	XP_394778.2
OG0002073	XP_976020.1	XP_623094.2
OG0002074	XP_969518.1	XP_003250290.2
OG0002075	XP_974640.1, XP_974146.1, XP_015832957.1, XP_967492.1	XP_624827.3
OG0002076	XP_008201044.1, NP_001280534.1	NP_001035320.1
OG0002077	XP_967357.1	XP_001119921.1
OG0002078	XP_008194370.1	XP_016770352.2
OG0002079	XP_015834267.1, XP_015836722.1	XP_392419.3
OG0002080	XP_973096.1	XP_396298.2
OG0002081	XP_001807880.1, XP_008194570.1	XP_006564656.1
OG0002082	XP_008192105.1	XP_026296977.1
OG0002083	XP_967458.1	XP_391852.2
OG0002084	XP_008195932.1	XP_394417.5
OG0002085	XP_969410.1	XP_006572325.1
OG0002086	XP_974176.1	XP_006562875.3
OG0002087	XP_015836902.1	XP_006557806.1
OG0002088	XP_008199834.1	XP_016769943.1, XP_006566281.1
OG0002089	NP_001161917.1	XP_001122842.2
OG0002091	XP_969843.1	XP_016768578.1
OG0002093	XP_968283.1	XP_001121453.1
OG0002094	XP_008193285.1	XP_006557484.1
OG0002095	XP_973222.1	XP_006571055.1, XP_016768322.1
OG0002096	XP_974674.2	XP_006567403.1, XP_623232.1, XP_006567404.1
OG0002097	XP_969557.1	XP_016772243.1
OG0002098	XP_972070.1	XP_395300.3
OG0002099	XP_015840771.1	XP_016769587.1
OG0002100	XP_008192294.1	XP_001121113.1, XP_006562944.1
OG0002101	XP_015834925.1, XP_008192122.2	XP_026297360.1, XP_392414.6
OG0002102	XP_971608.1	XP_026296629.1
OG0002103	XP_968825.1	XP_396097.3, XP_006572192.1
OG0002104	XP_976358.1, XP_008193781.1	XP_016767605.2
OG0002105	XP_975598.1	XP_001121094.1, XP_006565394.1, XP_026297302.1
OG0002106	NP_001164138.1, XP_008193600.1	XP_026300909.1
OG0002107	XP_008195685.1	XP_006562841.1
OG0002108	XP_008198627.1	XP_392953.3
OG0002109	XP_008196116.1	XP_392624.5
OG0002110	XP_969156.2	XP_026300792.1
OG0002111	XP_008194431.1	XP_001120809.2, XP_026299066.1, XP_016770131.2
OG0002113	XP_015834959.1, XP_001816436.2	XP_006562933.1
OG0002114	XP_972858.1	XP_026296872.1, XP_026296873.1
OG0002115	XP_968584.1	XP_393033.4, XP_016771093.1, XP_016771091.1
OG0002116	XP_008193891.1	XP_006562581.1
OG0002117	XP_008191876.1	XP_006567226.1
OG0002119	XP_015834684.1	XP_006565398.1
OG0002120	XP_971372.1	XP_001120472.1, XP_026299847.1
OG0002121	XP_008200135.1, XP_008200132.1	XP_026296861.1
OG0002122	XP_972559.1	XP_006567480.1, XP_001122362.2
OG0002123	XP_015833440.1, XP_015833442.1, XP_015833441.1, XP_015833443.1	XP_624419.3
OG0002124	XP_015838755.1	XP_016772410.1
OG0002125	XP_008201698.1, XP_008201697.1	XP_016769141.2
OG0002126	XP_015839290.1, XP_008197430.1, XP_008197429.1, XP_001810780.1	XP_623779.1
OG0002127	XP_015836243.1, XP_015836245.1	XP_016766513.2, XP_026294932.1
OG0002128	XP_001815774.1	XP_001120093.2
OG0002129	XP_015839592.1, XP_968654.1, XP_008198821.1	XP_016768262.1
OG0002131	XP_008190518.1	XP_006557820.2, XP_016772551.2
OG0002132	XP_015836435.1, XP_008194818.1, XP_015836436.1	XP_026300717.1, XP_026300716.1
OG0002134	XP_008200830.1	XP_016768353.1
OG0002136	XP_966441.1	XP_001122322.2
OG0002137	XP_008190943.1, XP_008190944.1	XP_006569994.1
OG0002138	XP_968086.1	XP_625185.1
OG0002139	XP_966456.1	XP_026298880.1
OG0002140	XP_008198759.1	XP_006558381.1
OG0002141	XP_008199721.1	XP_006559209.1, XP_006559207.1
OG0002142	XP_973309.2, XP_008197132.1	XP_026299682.1
OG0002143	NP_001280537.1, XP_973636.1	XP_395256.3
OG0002144	NP_001107809.1, NP_001107764.1, XP_015840082.1, NP_001107808.1	XP_006565158.1
OG0002145	XP_001811305.1	XP_026302109.1
OG0002146	XP_015838767.1	XP_026299965.1
OG0002147	XP_970558.1	XP_003251193.2, XP_006568247.2
OG0002148	XP_008192249.1	XP_396933.1
OG0002149	XP_015838724.1	XP_026300946.1, XP_026300943.1
OG0002150	XP_008200255.1, XP_001806913.1	XP_006566767.2
OG0002151	XP_001812763.1	XP_026300010.1
OG0002152	XP_015838366.1, XP_968078.1, XP_008197189.1	XP_003251652.1
OG0002153	XP_008201208.1	XP_016770369.1
OG0002155	XP_015832895.1	XP_006569416.1, XP_026295969.1
OG0002156	XP_008201052.1	XP_006565490.3
OG0002157	XP_015840099.1	XP_026301644.1
OG0002158	XP_970676.1, XP_008191922.2	XP_026301037.1, NP_001229447.1
OG0002159	XP_008197592.1	XP_003250614.1
OG0002160	XP_015836742.1, XP_008199830.1, XP_008199829.1	XP_026300063.1
OG0002161	XP_969001.1	XP_026295815.1
OG0002162	XP_008196308.1	XP_392584.2, XP_624902.1
OG0002163	XP_015838284.1	XP_006563942.2
OG0002164	XP_015838497.1, XP_008197410.1	XP_016771568.2
OG0002165	XP_975588.2	XP_006569656.1, XP_393231.4
OG0002166	XP_970024.1	XP_006559200.2
OG0002167	XP_972438.1	XP_016768696.2, XP_026297646.1
OG0002168	XP_008191800.1, XP_970907.1	XP_026294882.1, XP_006568889.1
OG0002169	XP_972079.2, XP_008195141.1, XP_008195142.1	XP_026297994.1
OG0002170	XP_974763.2	XP_006565614.1
OG0002171	XP_015839451.1	XP_016769791.1
OG0002172	XP_973695.2	XP_001120296.2
OG0002173	NP_001164113.1, XP_008200010.1	XP_006571779.1, XP_003251788.1
OG0002175	XP_008195835.1	XP_026300499.1
OG0002177	XP_008201509.1	XP_026298372.1, XP_016768852.2
OG0002178	XP_015835920.1	XP_026298889.1
OG0002179	XP_008191502.1	XP_003249515.1
OG0002180	XP_001811865.1	XP_016773297.1, XP_392116.3
OG0002181	XP_008198092.1, XP_008198093.1, XP_015839034.1	XP_006570521.1
OG0002182	XP_015835011.1	XP_624698.2, XP_006568988.1, XP_026302282.1, XP_006568989.1
OG0002183	XP_008197314.1	XP_026296430.1
OG0002184	XP_974130.1	XP_026296731.1, XP_026296729.1
OG0002185	XP_008197256.1	XP_026301358.1
OG0002186	XP_015833012.1	XP_026302010.1
OG0002187	XP_008200208.1	XP_391935.5
OG0002188	XP_008191506.1	XP_026297259.1, XP_026297260.1, XP_026297262.1, XP_026297261.1, XP_016768233.1
OG0002189	XP_008201506.1	XP_396143.4
OG0002190	XP_015835446.1, XP_015835580.1	XP_026298063.1
OG0002191	XP_008198268.1	XP_001121570.2, XP_016768282.1
OG0002192	XP_008199357.1	XP_623917.2, XP_006571946.2
OG0002193	XP_015838056.1	XP_001122623.2
OG0002194	XP_008199781.1	XP_026297768.1
OG0002195	XP_973390.1	XP_026295847.1, XP_026295848.1
OG0002196	XP_972723.3, XP_008196768.1	XP_026300743.1, XP_026300745.1, XP_026300744.1, XP_026300741.1, XP_016771852.2
OG0002197	XP_015838679.1	XP_026296432.1
OG0002198	XP_015833509.1	XP_396254.6
OG0002199	XP_008201373.1, XP_015840781.1	XP_026297023.1, XP_006564156.1
OG0002202	XP_015837000.1	NP_001139212.1
OG0002203	XP_973670.1	XP_026299933.1
OG0002204	XP_971803.1	XP_001120874.3
OG0002205	XP_008199897.1, XP_008198594.1	XP_006563822.1
OG0002206	XP_008191467.1, XP_969470.1	XP_006557487.1, XP_016770518.1
OG0002208	XP_008200554.2	XP_016771336.1, XP_016771335.1, XP_026300595.1
OG0002209	NP_001153726.1	XP_393528.3
OG0002211	XP_015836270.1	XP_397355.2
OG0002212	XP_008199329.1	XP_003249894.1, XP_001120927.1, XP_026298487.1, XP_026298488.1
OG0002213	XP_971951.1	XP_624684.1
OG0002214	XP_970794.2	XP_396028.5
OG0002217	XP_008198836.1	XP_026295324.1, XP_026295325.1
OG0002218	XP_015837886.1	XP_003250601.1
OG0002219	XP_974102.1	XP_001120215.2
OG0002220	XP_008199405.1	NP_001157189.1, XP_016767530.2
OG0002221	XP_015838213.1, XP_008196793.1	XP_396584.2
OG0002223	XP_015836536.1	XP_006571646.1
OG0002224	XP_008196760.1	XP_026294816.1
OG0002225	XP_015838859.1, XP_015840257.1	XP_026300388.1
OG0002226	XP_972131.1	XP_006562807.1
OG0002228	XP_008197444.1	XP_006565302.1, XP_016770907.1
OG0002230	XP_008190623.1	XP_026297541.1, XP_026297545.1
OG0002236	XP_008197075.1, XP_970537.1	XP_001121176.1
OG0002237	NP_001164282.1, XP_015832950.1	XP_001123191.1
OG0002238	XP_968519.1	XP_001120521.1, XP_003251367.1
OG0002239	XP_971357.1	XP_001120164.2
OG0002240	XP_966421.1	XP_026298564.1, XP_026298563.1
OG0002241	XP_972048.1	XP_006563657.1
OG0002242	XP_008192955.1, XP_969701.1	XP_016772917.1, XP_006572233.1
OG0002243	XP_967974.1	XP_026299740.1, XP_016770528.1, XP_001122640.1
OG0002244	XP_971838.1, XP_015838431.1	XP_006567755.2
OG0002245	XP_001812325.1	XP_394877.3
OG0002246	XP_966594.1, XP_975913.1	XP_393344.3, XP_006557750.1
OG0002247	XP_975222.3	XP_016767143.1
OG0002249	XP_974116.1	XP_026297491.1
OG0002250	XP_971814.1	XP_001120412.2
OG0002251	XP_967412.1	XP_624501.1, XP_006569695.1
OG0002252	XP_974038.1	XP_396630.2
OG0002253	XP_973581.1	XP_026295228.1
OG0002254	XP_969563.1	XP_016772675.1
OG0002255	XP_008198473.1	XP_026297113.1, XP_026297115.1
OG0002256	XP_008191874.1	XP_624663.4, XP_006568569.2, XP_006568570.2, XP_006568571.2
OG0002257	XP_973882.1	XP_395702.3
OG0002258	XP_968242.1	XP_026300612.1
OG0002259	XP_967086.2	XP_006557346.1, XP_026301503.1, XP_016772440.1
OG0002260	XP_969730.1	XP_623081.1, NP_001301008.1
OG0002261	XP_974528.1	NP_001171538.1
OG0002262	XP_967840.1, XP_008197054.1	XP_003249613.1
OG0002263	XP_970227.1	XP_016770984.1
OG0002264	XP_008191383.2	XP_026300911.1
OG0002265	XP_008201665.1, XP_967271.1	XP_392437.2
OG0002266	XP_008193227.1	XP_006559576.1
OG0002267	XP_008200946.1	XP_006565202.1
OG0002268	XP_975031.1	XP_016767198.1, XP_026295771.1
OG0002269	XP_008190883.1	XP_016773151.1
OG0002270	XP_008200385.1	XP_006557323.1, XP_396430.1
OG0002271	XP_015836947.1	XP_006566993.1
OG0002272	XP_974713.1	XP_624434.2
OG0002273	XP_969194.1	XP_006570893.1
OG0002274	XP_008197123.1	XP_026301232.1
OG0002275	XP_973661.1	XP_026296965.1, XP_006562012.1
OG0002276	NP_001161918.1, XP_008195708.1	XP_625102.3, XP_006565810.2
OG0002277	XP_971937.1	XP_393097.4
OG0002278	XP_008199297.1	XP_006566688.1
OG0002279	XP_015838083.1	XP_026300552.1, XP_026300553.1, XP_026300554.1
OG0002280	XP_972334.2	XP_006558673.1
OG0002281	XP_008196723.1	XP_026301979.1
OG0002283	XP_008190746.1	XP_006558356.1
OG0002284	XP_972506.1	XP_006566199.1
OG0002285	XP_971080.1	XP_026300796.1, XP_026300797.1
OG0002286	XP_008191066.1	XP_392823.3
OG0002287	XP_008192968.1	XP_006561898.2
OG0002288	XP_008197422.1	XP_006564486.1
OG0002289	XP_970826.2	XP_392433.4
OG0002290	XP_008190985.1, XP_008190986.1, XP_975085.2	XP_026301894.1, XP_026301895.1
OG0002291	XP_008200856.1, XP_015837968.1	XP_026301097.1, XP_026301098.1
OG0002293	XP_967537.1, XP_015836348.1	XP_026296916.1
OG0002294	XP_015834887.1, XP_008192123.1	XP_006565447.1
OG0002295	XP_008198978.1	XP_026298723.1
OG0002296	XP_015834948.1	XP_006558737.1, XP_006558736.1
OG0002298	XP_970789.1	XP_623793.2
OG0002299	XP_008200296.1	XP_026297863.1, XP_006561512.1
OG0002301	XP_008191709.1	XP_016772550.2, XP_001121644.3
OG0002302	NP_001158260.1, XP_015840354.1	XP_016769155.2
OG0002303	XP_967737.2	XP_001122450.1
OG0002304	XP_975339.3	XP_006569379.1
OG0002305	XP_008196864.1, XP_015838231.1	XP_006569214.1
OG0002307	XP_970027.1	XP_623604.1, XP_016769248.1
OG0002308	XP_974280.1, XP_015836416.1	XP_026300894.1
OG0002309	XP_008196695.1	XP_006565864.2
OG0002310	XP_008196183.1, XP_973205.1	XP_006567666.1
OG0002311	XP_015833535.1, XP_972519.1	XP_026299582.1
OG0002312	XP_973296.1	XP_016771257.2
OG0002313	XP_968860.2	XP_395023.4
OG0002314	XP_001809235.1	XP_006561876.1, XP_016769550.1
OG0002315	XP_008197275.1	XP_393996.6
OG0002316	XP_008196455.1, XP_972942.1	XP_026295392.1
OG0002317	XP_969671.1	XP_393151.1
OG0002318	XP_973509.2	XP_003250517.1
OG0002319	NP_001164362.1	XP_003250597.1
OG0002320	XP_967662.3	XP_006565618.1
OG0002321	XP_008201621.1	XP_026297493.1
OG0002322	XP_015836185.1	XP_016766892.1
OG0002323	XP_008197083.1	XP_026295824.1
OG0002324	XP_001808029.1	XP_001120965.1
OG0002325	XP_967859.1	XP_001120159.2
OG0002326	XP_015834953.1, XP_008192301.1	XP_393737.2
OG0002327	XP_972123.2	XP_003249385.1
OG0002328	XP_015836614.1, XP_008194996.1, XP_967672.1	XP_006566670.1, XP_006566671.1
OG0002329	XP_015840653.1	XP_026296031.1, XP_016767288.2
OG0002330	XP_967966.1	XP_026299296.1, XP_006559127.1
OG0002331	XP_008200131.2	XP_006570938.1
OG0002332	XP_967090.1	XP_397221.5
OG0002333	XP_008198827.2	XP_026301337.1
OG0002334	XP_015835897.1	XP_026299663.1, XP_026299660.1
OG0002335	XP_008198626.1	XP_001119975.2, XP_006560145.1
OG0002336	XP_975546.1	XP_394487.2
OG0002337	XP_969504.1	XP_001119993.2, NP_001314889.1
OG0002338	XP_001813875.2	XP_026298259.1
OG0002339	XP_008190462.1	XP_006566096.3
OG0002340	XP_008197613.1	XP_006571195.2, XP_623678.2
OG0002341	XP_015835598.1, XP_968891.1, XP_008193220.1, XP_008193222.1	XP_391912.1
OG0002342	XP_972080.1	XP_026296361.1
OG0002343	XP_967782.1	XP_395632.3
OG0002344	XP_971775.1	XP_006568315.2, XP_393046.2
OG0002345	XP_972001.1	XP_006560218.1
OG0002346	XP_015838249.1, XP_008196956.1	XP_016771785.2
OG0002347	XP_008200146.1	XP_006559185.1, XP_396723.3
OG0002348	XP_966822.1, XP_008195261.1	XP_016769990.1, XP_393006.1
OG0002349	XP_966637.1	NP_001265259.1
OG0002350	XP_015836920.1	XP_392818.2
OG0002351	XP_971589.2	XP_003250076.3
OG0002352	XP_969659.3	XP_395133.3
OG0002353	XP_008196841.1, XP_008196839.1	XP_016766851.1
OG0002354	XP_971068.1	XP_016772167.1
OG0002355	XP_008191760.1	XP_006566805.1
OG0002356	XP_975713.2	XP_006566091.1
OG0002357	XP_015833961.1	XP_026299554.1, XP_026299556.1, XP_026299555.1
OG0002358	XP_008196698.1	XP_006566151.2
OG0002359	XP_008192856.1	XP_395266.4
OG0002360	XP_966829.1	XP_624376.1
OG0002361	XP_974015.1	XP_623701.2, XP_006572212.1
OG0002362	XP_971573.2	XP_006559626.1
OG0002363	XP_966821.1, XP_008195078.1	XP_026299576.1
OG0002364	XP_008201054.1	XP_003251236.1, XP_016772918.1, XP_016772914.1
OG0002365	XP_973998.2	XP_392640.1
OG0002366	XP_968119.1	XP_026298726.1
OG0002367	XP_008195166.1, XP_008195165.1, XP_008195167.1, XP_976404.1	XP_003249313.1
OG0002368	XP_008193461.1, XP_008193460.1	XP_006567764.1
OG0002369	XP_015833134.1	XP_016769970.1
OG0002370	XP_968113.1	XP_016769894.1
OG0002371	XP_969681.1	XP_393373.3
OG0002372	XP_008201647.1, XP_008201523.1, XP_969172.2	XP_006562223.2, XP_016767727.2
OG0002373	XP_975581.3	XP_393684.4
OG0002374	XP_008195277.1	XP_006561887.2
OG0002375	XP_008196036.1	XP_006564069.2
OG0002376	XP_974620.1	NP_001165874.1
OG0002377	XP_008201636.1	XP_006570776.2
OG0002378	XP_015836866.1	XP_006557619.1, XP_393658.4
OG0002379	NP_001164128.1	XP_393196.4
OG0002380	XP_008190468.1	XP_393330.3, XP_006566741.2, XP_006566742.2
OG0002381	XP_008198902.1	XP_006570749.1, XP_006570746.1
OG0002382	XP_974281.1	XP_026298356.1
OG0002383	XP_015840777.1	XP_026296958.1
OG0002384	XP_969980.1	XP_026298957.1, XP_026298956.1
OG0002385	XP_015833609.1	XP_006567414.2
