Orthogroup	Megalopta_genalis	Apis_mellifera
OG0001481	XP_033332968.1	XP_006572049.1
OG0001482	XP_033338834.1	XP_006557348.1, XP_006557349.1
OG0001483	XP_033325302.1	XP_006562729.1
OG0001484	XP_033330946.1	XP_393966.1
OG0001485	XP_033325060.1	XP_026300236.1
OG0001486	XP_033335135.1, XP_033335134.1	NP_001252514.1, XP_006564386.1
OG0001487	XP_033325758.1	XP_006562891.1
OG0001488	XP_033320795.1	XP_026297193.1
OG0001488	XP_033320789.1	XP_026297149.1
OG0001489	XP_033322429.1	XP_003249463.1
OG0001490	XP_033337133.1	XP_026296438.1
OG0001491	XP_033336606.1, XP_033336604.1, XP_033336605.1, XP_033336602.1, XP_033336603.1	XP_006560273.1
OG0001492	XP_033338934.1	XP_624946.1
OG0001494	XP_033338609.1	XP_006569570.1
OG0001495	XP_033327149.1	XP_026296208.1
OG0001496	XP_033332258.1, XP_033332257.1, XP_033332260.1, XP_033332256.1	XP_006562571.1
OG0001497	XP_033335024.1	XP_026299752.1
OG0001498	XP_033323594.1	XP_006563298.1
OG0001499	XP_033330091.1	XP_623985.3
OG0001499	XP_033333713.1	XP_623658.1
OG0001500	XP_033321201.1	NP_001189389.1
OG0001501	XP_033328422.1, XP_033328421.1	XP_006569496.1, XP_006569498.1
OG0001502	XP_033328439.1	XP_026297625.1
OG0001503	XP_033334874.1	XP_003250890.1
OG0001504	XP_033321622.1	XP_393495.3
OG0001505	XP_033328209.1	XP_016767602.2, XP_026296385.1, XP_026296386.1, XP_026296387.1, XP_026296389.1
OG0001506	XP_033338306.1, XP_033338305.1, XP_033338304.1	XP_006569200.1
OG0001507	XP_033324712.1	XP_006563542.1
OG0001508	XP_033333852.1	XP_016767457.1, XP_026295906.1
OG0001509	XP_033327415.1	XP_006569759.1, XP_006569756.1, XP_006569758.1
OG0001510	XP_033334830.1	NP_001264228.1
OG0001510	XP_033342219.1	XP_016770661.2
OG0001511	XP_033340665.1, XP_033340894.1, XP_033340664.1, XP_033340663.1, XP_033340660.1	XP_623621.1
OG0001512	XP_033327405.1	XP_026299774.1, XP_026299769.1
OG0001513	XP_033331658.1, XP_033331659.1, XP_033331657.1	XP_003249578.1
OG0001514	XP_033341747.1	XP_396376.2
OG0001515	XP_033331960.1	XP_006568666.1
OG0001516	XP_033339005.1	XP_016768032.1
OG0001517	XP_033324412.1	XP_016772636.1
OG0001518	XP_033333447.1, XP_033333446.1	XP_006569908.1, XP_006569907.1
OG0001519	XP_033335127.1	XP_001121155.2
OG0001520	XP_033341995.1	XP_016773511.1
OG0001521	XP_033339329.1	XP_026296663.1
OG0001522	XP_033327915.1	XP_396892.2
OG0001523	XP_033324854.1	XP_026301434.1
OG0001524	XP_033323194.1, XP_033323193.1, XP_033323192.1	XP_006568047.1
OG0001525	XP_033341568.1	XP_006559250.1, XP_393635.1
OG0001526	XP_033327852.1	NP_001011602.1
OG0001527	XP_033339255.1, XP_033339256.1	XP_006561935.1
OG0001529	XP_033321653.1	XP_006557300.1
OG0001530	XP_033328918.1, XP_033328917.1, XP_033328919.1	XP_026301949.1
OG0001531	XP_033334035.1, XP_033334034.1	XP_006564855.1
OG0001532	XP_033329479.1	XP_016768684.2
OG0001532	XP_033329480.1	XP_016768690.1
OG0001533	XP_033322269.1, XP_033322277.1	XP_026297995.1
OG0001534	XP_033332433.1	XP_006570008.2
OG0001535	XP_033338217.1, XP_033338218.1	XP_016766188.2
OG0001537	XP_033331322.1, XP_033331319.1	XP_016771061.1, XP_396670.3
OG0001538	XP_033331672.1	NP_001035354.1
OG0001539	XP_033339323.1	XP_026300395.1
OG0001540	XP_033341234.1	XP_006570639.1, NP_001107211.1
OG0001541	XP_033340318.1	XP_026301845.1, XP_026301842.1
OG0001542	XP_033333820.1	XP_016767210.2, XP_001121775.2
OG0001543	XP_033324404.1, XP_033324402.1	XP_623560.2, XP_006562474.1, XP_006562473.1, XP_026299439.1
OG0001545	XP_033331183.1	XP_026295460.1
OG0001546	XP_033337144.1, XP_033337143.1	XP_001121602.2, XP_026296545.1
OG0001547	XP_033325188.1	XP_006565258.1
OG0001548	XP_033323260.1	XP_006568458.2
OG0001548	XP_033323265.1	XP_026295258.1
OG0001549	XP_033333515.1	XP_006565363.2
OG0001550	XP_033335370.1, XP_033335371.1, XP_033335372.1, XP_033335373.1, XP_033335362.1, XP_033335369.1, XP_033335363.1, XP_033335364.1, XP_033335366.1, XP_033335367.1, XP_033335368.1	XP_396025.4
OG0001551	XP_033332177.1	XP_026301914.1
OG0001552	XP_033331975.1	XP_006561183.1, XP_016766181.1
OG0001553	XP_033321525.1	XP_394347.5
OG0001554	XP_033335487.1, XP_033335482.1	XP_016770977.1, XP_006561260.1
OG0001555	XP_033325608.1, XP_033325605.1, XP_033325607.1, XP_033325606.1, XP_033325609.1	XP_396132.4
OG0001556	XP_033330110.1	XP_006558583.1
OG0001557	XP_033334702.1	XP_006564466.1
OG0001558	XP_033337704.1, XP_033337702.1, XP_033337703.1	XP_393403.3
OG0001559	XP_033332966.1	XP_026299665.1
OG0001561	XP_033339970.1, XP_033339969.1, XP_033339972.1	XP_006563441.2
OG0001562	XP_033328357.1	XP_006558995.1
OG0001563	XP_033341462.1	XP_016772117.1, XP_016772119.1
OG0001565	XP_033325424.1	XP_026299072.1
OG0001567	XP_033326103.1, XP_033326100.1	XP_006562827.2
OG0001567	XP_033326106.1	XP_026302056.1
OG0001568	XP_033328178.1, XP_033328180.1	XP_006567935.1
OG0001569	XP_033336286.1, XP_033336285.1, XP_033336287.1, XP_033336289.1, XP_033336288.1	XP_026300765.1, XP_625030.1, XP_006564990.1
OG0001570	XP_033322655.1, XP_033322657.1, XP_033322656.1	XP_001120557.1, XP_006571825.1
OG0001571	XP_033328364.1	XP_623644.3
OG0001572	XP_033339468.1	XP_006558902.1, XP_393632.2, XP_006558903.1, XP_393631.3
OG0001573	XP_033328803.1	XP_026302090.1
OG0001574	XP_033330239.1	XP_006557906.2
OG0001575	XP_033323472.1	XP_026298538.1
OG0001576	XP_033323118.1	XP_026295510.1
OG0001577	XP_033329340.1	XP_394734.5
OG0001578	XP_033329773.1	XP_006567173.2
OG0001579	XP_033340592.1	XP_393727.2
OG0001580	XP_033337604.1, XP_033337605.1	XP_026298115.1, XP_026298114.1, XP_026298110.1
OG0001581	XP_033339616.1, XP_033339615.1	XP_001122164.3
OG0001582	XP_033323093.1	XP_026295451.1, XP_016766735.2
OG0001583	XP_033324983.1, XP_033324986.1, XP_033324985.1, XP_033324982.1	XP_006560007.3
OG0001584	XP_033328517.1, XP_033328521.1	XP_006571318.1, XP_006571313.1
OG0001585	XP_033331088.1	XP_006565462.1
OG0001585	XP_033331092.1, XP_033331093.1	XP_026296905.1
OG0001586	XP_033341972.1	XP_623933.1
OG0001587	XP_033328809.1, XP_033333475.1	XP_006568372.3
OG0001588	XP_033335121.1, XP_033335117.1	XP_016770533.1, XP_016770532.1
OG0001592	XP_033326588.1, XP_033325215.1, XP_033325214.1	XP_026301990.1
OG0001593	XP_033320857.1	XP_016772021.1
OG0001594	XP_033322653.1, XP_033322654.1	XP_624254.3, XP_006562530.1
OG0001595	XP_033340635.1, XP_033340636.1	XP_393778.2
OG0001596	XP_033337111.1	XP_003251001.1
OG0001598	XP_033336974.1	NP_001011578.1
OG0001599	XP_033323629.1	XP_001122316.2, XP_006568865.1
OG0001600	XP_033339991.1, XP_033339992.1, XP_033339990.1	XP_001122104.1, XP_006567506.1
OG0001601	XP_033341217.1, XP_033341216.1, XP_033341205.1	XP_016766791.1
OG0001602	XP_033328041.1	XP_026296768.1
OG0001604	XP_033332928.1, XP_033332924.1	XP_016769579.1
OG0001605	XP_033338293.1	XP_006562747.2, XP_006562750.2, XP_006562749.2
OG0001606	XP_033338831.1	XP_006559482.2, XP_016772477.2
OG0001607	XP_033336917.1	XP_026295945.1
OG0001608	XP_033334922.1	XP_006566547.1, XP_016770624.1, XP_016770623.2
OG0001609	XP_033338735.1	XP_001120089.2, XP_006571670.1
OG0001611	XP_033322576.1	XP_006569550.1, XP_006569551.1, XP_624266.2
OG0001612	XP_033323072.1	XP_006570894.1, XP_006570895.1
OG0001614	XP_033337936.1, XP_033337934.1	XP_006563852.2
OG0001615	XP_033341753.1	XP_001120364.1
OG0001616	XP_033342748.1, XP_033342747.1	XP_006566477.1, XP_006566478.1
OG0001617	XP_033330712.1	XP_006559199.1
OG0001619	XP_033341836.1, XP_033341837.1, XP_033341835.1	XP_026302278.1, XP_026302276.1
OG0001620	XP_033327573.1, XP_033327574.1, XP_033327571.1	XP_006559598.1, XP_006559599.1
OG0001621	XP_033332724.1	XP_006567760.1, XP_003251079.1
OG0001622	XP_033337476.1	XP_006572004.2
OG0001623	XP_033332377.1	XP_395696.2
OG0001624	XP_033325167.1	XP_397056.2
OG0001625	XP_033327626.1, XP_033327627.1	XP_396699.1
OG0001626	XP_033330427.1	XP_624479.1
OG0001627	XP_033322073.1	XP_006568009.1
OG0001628	XP_033338104.1	XP_006567224.1
OG0001629	XP_033321365.1	XP_624943.3
OG0001630	XP_033325738.1, XP_033325745.1	XP_001122389.1
OG0001631	XP_033342689.1	XP_624018.4
OG0001632	XP_033336060.1, XP_033336062.1, XP_033336061.1	XP_016771561.1
OG0001633	XP_033331985.1	XP_006558558.3
OG0001634	XP_033332462.1, XP_033332463.1	XP_623646.2
OG0001635	XP_033332548.1, XP_033332549.1	XP_001120583.1
OG0001637	XP_033340713.1	XP_016769931.2, XP_396322.3
OG0001638	XP_033321532.1	XP_026301628.1
OG0001639	XP_033335751.1	XP_006565792.1
OG0001640	XP_033331048.1	XP_026297298.1
OG0001641	XP_033337119.1	XP_003250009.1, XP_016767664.1
OG0001643	XP_033335649.1	XP_001123355.3
OG0001644	XP_033330310.1	XP_623950.2
OG0001645	XP_033327269.1, XP_033327268.1	XP_397283.1
OG0001646	XP_033333828.1	XP_016767126.2, XP_006567318.2
OG0001647	XP_033330811.1	XP_026300749.1
OG0001648	XP_033341546.1	XP_006571365.1
OG0001649	XP_033321164.1	XP_016769479.1
OG0001650	XP_033333007.1	XP_026298834.1, XP_026298833.1
OG0001651	XP_033342552.1	XP_006566520.1, XP_006566522.1
OG0001652	XP_033329488.1	XP_016768462.1
OG0001653	XP_033330393.1	XP_006563337.2
OG0001654	XP_033335314.1	XP_006562323.1
OG0001655	XP_033328947.1	XP_006568644.1
OG0001656	XP_033325688.1	XP_001121554.3
OG0001657	XP_033340678.1, XP_033340677.1	XP_006569661.1
OG0001658	XP_033337091.1	XP_016767405.1, XP_016767404.1, XP_006567305.1
OG0001659	XP_033324801.1	XP_016772008.1
OG0001660	XP_033320807.1	XP_006571017.1
OG0001661	XP_033320894.1	XP_393502.3
OG0001662	XP_033322366.1	XP_016772164.2
OG0001663	XP_033325545.1, XP_033325546.1, XP_033325543.1, XP_033325547.1, XP_033325548.1	XP_006569237.2
OG0001664	XP_033324394.1	NP_001155988.1, XP_006567657.1
OG0001665	XP_033342879.1	XP_006566494.1
OG0001666	XP_033332593.1, XP_033332594.1, XP_033332595.1	XP_624283.3
OG0001667	XP_033327987.1	XP_006570316.1, XP_001122704.2, XP_026296440.1
OG0001668	XP_033322995.1, XP_033322996.1, XP_033322994.1	XP_006562826.1
OG0001669	XP_033336705.1	XP_006572269.1
OG0001670	XP_033322617.1, XP_033322616.1	XP_624386.1
OG0001671	XP_033320978.1	XP_006562904.1
OG0001672	XP_033321312.1	XP_026301574.1
OG0001673	XP_033323992.1, XP_033327288.1	XP_016772949.2, XP_026301982.1, XP_026301981.1
OG0001674	XP_033328606.1, XP_033328605.1	XP_396231.4, XP_006571348.2
OG0001675	XP_033335980.1	XP_001119944.1
OG0001676	XP_033331076.1	XP_026296455.1, XP_026296459.1
OG0001677	XP_033329150.1	XP_623490.2
OG0001678	XP_033330208.1	XP_016773295.1, XP_392138.3
OG0001679	XP_033342295.1, XP_033342294.1, XP_033342296.1	NP_001264229.1
OG0001680	XP_033338623.1	XP_623725.1
OG0001681	XP_033332236.1	XP_391963.3
OG0001682	XP_033327515.1, XP_033327533.1	XP_006558051.1
OG0001683	XP_033329603.1, XP_033329604.1	XP_001122957.2
OG0001684	XP_033341680.1	XP_026301408.1
OG0001685	XP_033338267.1	XP_006559783.1, XP_006559784.1, XP_397385.2
OG0001686	XP_033342792.1	XP_006562633.1
OG0001687	XP_033323437.1	XP_026300480.1
OG0001688	XP_033336256.1	XP_003250542.1
OG0001689	XP_033334832.1	XP_006560383.2
OG0001690	XP_033335859.1, XP_033335857.1	XP_006563110.2, XP_006563111.2
OG0001691	XP_033324459.1	XP_006567672.1, XP_006567673.1
OG0001692	XP_033338547.1, XP_033339979.1	XP_016772581.1
OG0001693	XP_033334042.1	XP_006559220.1
OG0001694	XP_033322137.1	XP_016766972.1, XP_016766975.1
OG0001695	XP_033324788.1	XP_397181.1
OG0001696	XP_033328992.1	XP_026301919.1, XP_006571061.2
OG0001697	XP_033320906.1, XP_033320897.1	XP_395370.1
OG0001699	XP_033329273.1, XP_033329278.1, XP_033329277.1, XP_033329275.1, XP_033329274.1	XP_006560897.1
OG0001700	XP_033330580.1, XP_033330582.1	XP_016772146.2
OG0001703	XP_033322886.1	XP_394880.3
OG0001704	XP_033340004.1	XP_391922.2
OG0001706	XP_033339728.1	XP_393619.4, XP_016768168.2
OG0001707	XP_033332633.1	XP_026300987.1
OG0001708	XP_033329224.1, XP_033329226.1	XP_006560213.1
OG0001709	XP_033321919.1	XP_026295555.1, XP_026295547.1, XP_016772700.2
OG0001711	XP_033336914.1	XP_394460.1
OG0001712	XP_033333873.1, XP_033333908.1	XP_016771334.1, XP_016771331.1
OG0001713	XP_033339348.1	XP_006562481.1
OG0001714	XP_033341277.1	NP_001207415.1
OG0001714	XP_033341279.1	NP_001207416.1
OG0001715	XP_033333962.1	XP_006569265.3
OG0001717	XP_033333786.1	XP_006567330.1
OG0001718	XP_033328315.1	XP_393236.2
OG0001720	XP_033332755.1	XP_392615.1, XP_016769284.1
OG0001721	XP_033326442.1	XP_001120250.2
OG0001722	XP_033334018.1	XP_026296832.1, XP_026296833.1, XP_026296834.1
OG0001723	XP_033341640.1	NP_001035315.1, XP_016771954.1
OG0001724	XP_033328109.1	XP_394574.3
OG0001725	XP_033335517.1	XP_396830.4
OG0001728	XP_033335316.1, XP_033335330.1	XP_016770863.2
OG0001729	XP_033325478.1	XP_026299023.1
OG0001730	XP_033336961.1, XP_033336973.1	XP_026295833.1, XP_026295840.1
OG0001731	XP_033321051.1, XP_033321053.1	XP_026297019.1
OG0001732	XP_033337160.1, XP_033337161.1, XP_033337158.1	XP_016767782.1
OG0001733	XP_033333659.1, XP_033333651.1	XP_026297267.1
OG0001734	XP_033328701.1	XP_624577.2, XP_006571701.2
OG0001735	XP_033342086.1, XP_033342085.1	XP_016773594.2, XP_016773595.2
OG0001736	XP_033329850.1	XP_016766963.1
OG0001737	XP_033330439.1	XP_026296648.1
OG0001738	XP_033334409.1	XP_003249819.2
OG0001739	XP_033331725.1, XP_033339903.1, XP_033331565.1	XP_006562930.1
OG0001740	XP_033331453.1	XP_026299184.1, XP_026299186.1
OG0001741	XP_033334407.1, XP_033334406.1	XP_026302182.1, XP_006561144.2, XP_006561143.2
OG0001742	XP_033339438.1	XP_026300294.1, XP_026300286.1, XP_026300287.1
OG0001743	XP_033330230.1	XP_001122418.1
OG0001744	XP_033322295.1	XP_026301456.1
OG0001745	XP_033342401.1	XP_392464.3
OG0001746	XP_033324433.1	XP_006567770.1
OG0001747	XP_033342101.1	XP_026294820.1, XP_026294819.1
OG0001748	XP_033341803.1, XP_033341822.1	XP_026295003.1, XP_026294997.1
OG0001749	XP_033340152.1	XP_026302273.1, XP_026302286.1
OG0001750	XP_033333620.1, XP_033333619.1	XP_001122103.1, XP_016769468.1
OG0001751	XP_033341955.1	XP_026294749.1, XP_026294750.1
OG0001752	XP_033323998.1	XP_026298163.1
OG0001753	XP_033340758.1	XP_026298887.1
OG0001754	XP_033328816.1, XP_033328817.1	NP_001242967.1
OG0001755	XP_033339158.1	XP_393886.3
OG0001756	XP_033330164.1	XP_001120526.3
OG0001757	XP_033331548.1	XP_026300423.1
OG0001758	XP_033337238.1	XP_006564274.1
OG0001759	XP_033321524.1	XP_395591.4
OG0001760	XP_033337146.1	XP_016768495.1, XP_006568356.1, XP_016768496.1, XP_016768497.1
OG0001762	XP_033340719.1, XP_033340721.1, XP_033340722.1, XP_033340723.1, XP_033340720.1	XP_006557859.1, XP_026299032.1, XP_016769765.1
OG0001763	XP_033342962.1, XP_033342960.1, XP_033342961.1	XP_625210.1
OG0001764	XP_033324121.1	XP_006564801.1
OG0001765	XP_033335227.1	XP_006562314.1, XP_003250045.1
OG0001766	XP_033342642.1	XP_016768680.1, XP_016768682.1
OG0001767	XP_033324255.1, XP_033324254.1	XP_026296535.1
OG0001768	XP_033340879.1	XP_006562413.1
OG0001769	XP_033330762.1, XP_033330635.1	XP_026294891.1
OG0001770	XP_033340388.1, XP_033340387.1	NP_001014429.1, XP_006559009.2, XP_026299316.1, NP_001011599.1, XP_026299315.1, NP_001011580.1, NP_001011601.1, XP_026299317.1, NP_001011610.1, NP_001011622.1, NP_001011579.1, NP_001011564.1, NP_001019868.1
OG0001771	XP_033323850.1, XP_033323851.1, XP_033323852.1, XP_033323853.1, XP_033323849.1, XP_033323848.1	XP_006564844.1
OG0001772	XP_033340739.1, XP_033340738.1, XP_033340737.1	XP_016773325.1
OG0001773	XP_033339488.1, XP_033339849.1, XP_033332459.1	XP_026301564.1, XP_026301563.1
OG0001773	XP_033330976.1	XP_026301567.1
OG0001774	XP_033331574.1, XP_033333645.1	XP_016767411.1
OG0001775	XP_033339835.1, XP_033338545.1	XP_006557802.1
OG0001776	XP_033327937.1	XP_006562600.2
OG0001777	XP_033331520.1, XP_033331423.1	XP_623303.1, XP_393059.1
OG0001778	XP_033325625.1	XP_006571958.1, XP_006571960.1
OG0001779	XP_033331694.1	XP_006572136.1
OG0001780	XP_033336217.1	XP_394026.2
OG0001781	XP_033333357.1	XP_006561705.1
OG0001782	XP_033340424.1, XP_033340425.1, XP_033340426.1, XP_033340421.1, XP_033340422.1, XP_033340423.1	XP_394140.4
OG0001783	XP_033340312.1	XP_003249423.2
OG0001784	XP_033337484.1	XP_624087.2
OG0001785	XP_033332190.1, XP_033332191.1	XP_623908.1
OG0001786	XP_033340093.1	XP_001120360.1
OG0001787	XP_033325473.1, XP_033325474.1	XP_393706.3
OG0001788	XP_033328800.1, XP_033328801.1, XP_033328799.1	XP_395906.3
OG0001789	XP_033339270.1	XP_006567899.1
OG0001790	XP_033340405.1	XP_392085.2
OG0001791	XP_033321506.1	XP_001120245.2, XP_006568251.2
OG0001792	XP_033335272.1, XP_033335274.1	XP_625134.3
OG0001793	XP_033322777.1, XP_033322778.1, XP_033322775.1, XP_033322776.1, XP_033322779.1	XP_016768363.1, XP_026296947.1
OG0001794	XP_033338249.1	XP_006568264.1
OG0001794	XP_033338250.1	XP_026295048.1
OG0001795	XP_033328261.1	XP_006567715.1
OG0001796	XP_033339909.1, XP_033326366.1	XP_026296488.1
OG0001797	XP_033321346.1	XP_001120264.1
OG0001799	XP_033336893.1	XP_001121575.2, XP_394485.2, XP_006567170.1, NP_001157184.1
OG0001800	XP_033341184.1, XP_033341185.1, XP_033341183.1	XP_006571623.1, XP_395349.1, XP_006571624.1, XP_026297611.1
OG0001801	XP_033322697.1	XP_006571821.1
OG0001802	XP_033342032.1	XP_396615.2
OG0001803	XP_033338050.1	XP_006569400.1
OG0001804	XP_033328045.1, XP_033328044.1	XP_394859.1
OG0001805	XP_033336397.1	XP_006563149.2
OG0001806	XP_033341086.1	XP_006563359.1, XP_026302126.1
OG0001807	XP_033340194.1	XP_001121112.2
OG0001808	XP_033341843.1	XP_623170.1
OG0001809	XP_033331854.1, XP_033331835.1, XP_033331845.1	XP_016768585.1, XP_006568686.1, XP_006568687.1
OG0001810	XP_033332827.1	XP_006559673.1, XP_006559672.1
OG0001811	XP_033341019.1	XP_003249302.2
OG0001812	XP_033321917.1	XP_006560961.1
OG0001813	XP_033337360.1	XP_001122360.3
OG0001814	XP_033325836.1, XP_033325833.1	XP_397220.3
OG0001815	XP_033339582.1, XP_033339583.1	XP_006562406.1
OG0001816	XP_033339115.1, XP_033339116.1	XP_026298657.1
OG0001817	XP_033338408.1	XP_623822.2
OG0001818	XP_033324037.1, XP_033324036.1	XP_026298053.1, XP_026298054.1
OG0001819	XP_033336925.1	XP_003250992.1
OG0001820	XP_033337108.1	XP_394676.2
OG0001821	XP_033328769.1, XP_033328770.1	XP_001120030.2, XP_006571059.1, XP_006571060.1
OG0001822	XP_033333045.1, XP_033333043.1, XP_033333041.1, XP_033333048.1, XP_033333042.1, XP_033333047.1, XP_033333046.1	XP_396855.2
OG0001823	XP_033324872.1	XP_026301314.1
OG0001825	XP_033342028.1, XP_033322495.1, XP_033322496.1	XP_026294960.1
OG0001826	XP_033332327.1	XP_016773199.1
OG0001827	XP_033339261.1	XP_026296804.1
OG0001828	XP_033340413.1, XP_033340412.1	XP_006557452.1, XP_394141.2, XP_026299679.1, XP_006557451.1
OG0001829	XP_033333302.1	XP_006561681.1, XP_006561682.1
OG0001830	XP_033337253.1	XP_006564281.1
OG0001831	XP_033335982.1	XP_026300798.1
OG0001832	XP_033342646.1, XP_033342636.1	XP_394067.4
OG0001833	XP_033320819.1	XP_026296913.1
OG0001834	XP_033334784.1, XP_033334783.1	XP_391916.3
OG0001835	XP_033323101.1	XP_006560538.1, XP_001120677.3
OG0001836	XP_033336701.1	XP_026300727.1
OG0001837	XP_033342830.1	XP_003250899.1
OG0001838	XP_033340650.1	XP_001120649.1
OG0001839	XP_033336632.1, XP_033336622.1	XP_001120879.2, XP_016769298.2
OG0001840	XP_033337232.1	XP_026296453.1
OG0001841	XP_033321309.1	NP_001242966.1
OG0001843	XP_033331786.1	XP_026298492.1, XP_396332.3
OG0001844	XP_033336659.1, XP_033336660.1	XP_624012.3
OG0001845	XP_033332610.1	XP_392773.3
OG0001846	XP_033328152.1	XP_016767933.1
OG0001847	XP_033330093.1, XP_033330094.1	XP_026300234.1
OG0001848	XP_033329418.1	XP_624014.2, XP_016768675.1
OG0001849	XP_033333140.1	XP_393000.3, XP_026298149.1, XP_026298150.1
OG0001850	XP_033330793.1	XP_393385.3
OG0001851	XP_033338488.1, XP_033338487.1, XP_033338486.1	XP_001120336.2
OG0001852	XP_033343065.1, XP_033343064.1, XP_033343063.1, XP_033343062.1, XP_033343066.1	XP_001121588.2
OG0001853	XP_033325669.1, XP_033325670.1	XP_006561993.1
OG0001855	XP_033331359.1	XP_393876.1, XP_016770895.1
OG0001856	XP_033338084.1	XP_026298504.1
OG0001857	XP_033339986.1	XP_006567507.1
OG0001858	XP_033330211.1	XP_393894.1
OG0001859	XP_033334191.1	XP_001122536.1
OG0001860	XP_033329838.1	XP_006566847.1, XP_026295377.1, XP_026295376.1
OG0001861	XP_033324078.1	XP_026296639.1
OG0001862	XP_033322706.1	XP_003251799.1
OG0001863	XP_033327491.1, XP_033327490.1	XP_016769109.1
OG0001864	XP_033339863.1	XP_006565068.1
OG0001865	XP_033333139.1, XP_033333147.1	XP_026298716.1
OG0001866	XP_033336383.1	XP_395324.2
OG0001867	XP_033332172.1, XP_033332173.1	XP_006561140.1
OG0001868	XP_033334802.1	XP_396874.5
OG0001869	XP_033321176.1	XP_003249459.1
OG0001870	XP_033322633.1	XP_006562529.1, XP_016768217.1
OG0001871	XP_033327724.1, XP_033327723.1	XP_393301.3
OG0001872	XP_033322140.1	XP_026299612.1
OG0001873	XP_033329258.1	XP_397060.3
OG0001874	XP_033327725.1	XP_003250417.1
OG0001875	XP_033324785.1, XP_033324782.1, XP_033324784.1	XP_006563722.1, XP_016772169.1
OG0001876	XP_033332288.1	XP_006559138.1
OG0001877	XP_033324617.1, XP_033324614.1, XP_033324618.1	XP_006558328.1
OG0001878	XP_033338500.1	XP_026301695.1
OG0001879	XP_033339056.1	XP_016766647.1
OG0001880	XP_033333136.1	XP_026297802.1
OG0001881	XP_033333843.1	XP_003250415.1
OG0001882	XP_033342020.1	XP_006568897.2, XP_026294859.1
OG0001883	XP_033331959.1, XP_033331958.1	XP_006568004.1
OG0001884	XP_033328220.1	XP_006565104.1
