Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0016689		XP_021694411.1																			
OG0016690		XP_021694430.1																			
OG0016691		XP_021694800.1																			
OG0016692		XP_021694815.1																			
OG0016693		XP_021694924.1																			
OG0016694		XP_021695178.1																			
OG0016695		XP_021695190.1																			
OG0016696		XP_021695199.1																			
OG0016697		XP_021695208.1																			
OG0016698		XP_021695209.1																			
OG0016699		XP_021695210.1																			
OG0016700		XP_021695214.1																			
OG0016701		XP_021695223.1																			
OG0016702		XP_021695232.1																			
OG0016703		XP_021695241.1																			
OG0016704		XP_021695289.1																			
OG0016705		XP_021695291.1																			
OG0016706		XP_021695293.1																			
OG0016707		XP_021695304.1																			
OG0016708		XP_021695305.1																			
OG0016709		XP_021695307.1																			
OG0016710		XP_021695346.1																			
OG0016711		XP_021695348.1																			
OG0016712		XP_021695390.1																			
OG0016713		XP_021695394.1																			
OG0016714		XP_021695395.1																			
OG0016715		XP_021695455.1																			
OG0016716		XP_021695456.1																			
OG0016717		XP_021695458.1																			
OG0016718		XP_021695528.1																			
OG0016719		XP_021695581.1																			
OG0016720		XP_021695720.1																			
OG0016721		XP_021695728.1																			
OG0016722		XP_021696017.1																			
OG0016723		XP_021696020.1																			
OG0016724		XP_021696130.1																			
OG0016725		XP_021696179.1																			
OG0016726		XP_021696268.1																			
OG0016727		XP_021696282.1																			
OG0016728		XP_021696298.1																			
OG0016729		XP_021696306.1																			
OG0016730		XP_021696330.1																			
OG0016731		XP_021696461.1																			
OG0016732		XP_021696575.1																			
OG0016733		XP_021696581.1																			
OG0016734		XP_021696604.1																			
OG0016735		XP_021696609.1																			
OG0016736		XP_021696611.1																			
OG0016737		XP_021696725.1																			
OG0016738		XP_021696781.1																			
OG0016739		XP_021696786.1																			
OG0016740		XP_021696811.1																			
OG0016741		XP_021696872.1																			
OG0016742		XP_021696885.1																			
OG0016743		XP_021696907.1																			
OG0016744		XP_021696908.1																			
OG0016745		XP_021696910.1																			
OG0016746		XP_021696954.1																			
OG0016747		XP_021697005.1																			
OG0016748		XP_021697042.1																			
OG0016749		XP_021697110.1																			
OG0016750		XP_021697233.1																			
OG0016751		XP_021697306.1																			
OG0016752		XP_021697330.1																			
OG0016753		XP_021697694.1																			
OG0016754		XP_021697697.1																			
OG0016755		XP_021697808.1																			
OG0016756		XP_021697809.1																			
OG0016757		XP_021697829.1																			
OG0016758		XP_021697883.1																			
OG0016759		XP_021698221.1																			
OG0016760		XP_021698319.1																			
OG0016761		XP_021698473.1																			
OG0016762		XP_021698476.1																			
OG0016763		XP_021698479.1																			
OG0016764		XP_021698482.1																			
OG0016765		XP_021698581.1																			
OG0016766		XP_021698582.1																			
OG0016767		XP_021698586.1																			
OG0016768		XP_021698588.1																			
OG0016769		XP_021698680.1																			
OG0016770		XP_021698761.1																			
OG0016771		XP_021698773.1																			
OG0016772		XP_021698820.1																			
OG0016773		XP_021698863.1																			
OG0016774		XP_021698868.1																			
OG0016775		XP_021698899.1																			
OG0016776		XP_021698958.1																			
OG0016777		XP_021698969.1																			
OG0016778		XP_021699174.1																			
OG0016779		XP_021699367.1																			
OG0016780		XP_021699374.1																			
OG0016781		XP_021699490.1																			
OG0016782		XP_021699839.1																			
OG0016783		XP_021699985.1																			
OG0016784		XP_021700108.1																			
OG0016785		XP_021700180.1																			
OG0016786		XP_021700281.1																			
OG0016787		XP_021700445.1																			
OG0016788		XP_021700464.1																			
OG0016789		XP_021700586.1																			
OG0016790		XP_021700842.1																			
OG0016791		XP_021700851.1																			
OG0016792		XP_021700933.1																			
OG0016793		XP_021700934.1																			
OG0016794		XP_021700936.1																			
OG0016795		XP_021700955.1																			
OG0016796		XP_021701051.1																			
OG0016797		XP_021701118.1																			
OG0016798		XP_021701140.1																			
OG0016799		XP_021701174.1																			
OG0016800		XP_021701213.1																			
OG0016801		XP_021701246.1																			
OG0016802		XP_021701505.1																			
OG0016803		XP_021701565.1																			
OG0016804		XP_021701618.1																			
OG0016805		XP_021701627.1																			
OG0016806		XP_021701632.1																			
OG0016807		XP_021701772.1																			
OG0016808		XP_021702047.1																			
OG0016809		XP_021702125.1																			
OG0016810		XP_021702129.1																			
OG0016811		XP_021702170.1																			
OG0016812		XP_021702274.1																			
OG0016813		XP_021702410.1																			
OG0016814		XP_021702421.1																			
OG0016815		XP_021702674.1																			
OG0016816		XP_021702835.1																			
OG0016817		XP_021702869.1																			
OG0016818		XP_021703055.1																			
OG0016819		XP_021703281.1																			
OG0016820		XP_021703327.1																			
OG0016821		XP_021703352.1																			
OG0016822		XP_021703371.1																			
OG0016823		XP_021703406.1																			
OG0016824		XP_021703536.1																			
OG0016825		XP_021703607.1																			
OG0016826		XP_021703718.1																			
OG0016827		XP_021703738.1																			
OG0016828		XP_021703764.1																			
OG0016829		XP_021703881.1																			
OG0016830		XP_021703882.1																			
OG0016831		XP_021703943.1																			
OG0016832		XP_021704030.1																			
OG0016833		XP_021704082.1																			
OG0016834		XP_021704190.1																			
OG0016835		XP_021704203.1																			
OG0016836		XP_021704209.1																			
OG0016837		XP_021704240.1																			
OG0016838		XP_021704244.1																			
OG0016839		XP_021704298.1																			
OG0016840		XP_021704368.1																			
OG0016841		XP_021704489.1																			
OG0016842		XP_021704491.1																			
OG0016843		XP_021704562.1																			
OG0016844		XP_021704682.1																			
OG0016845		XP_021704700.1																			
OG0016846		XP_021704866.1																			
OG0016847		XP_021705097.1																			
OG0016848		XP_021705249.1																			
OG0016849		XP_021705280.1																			
OG0016850		XP_021705300.1																			
OG0016851		XP_021705392.1																			
OG0016852		XP_021705636.1																			
OG0016853		XP_021705794.1																			
OG0016854		XP_021705876.1																			
OG0016855		XP_021706048.1																			
OG0016856		XP_021706071.1																			
OG0016857		XP_021706092.1																			
OG0016858		XP_021706161.1																			
