Ob_GeneID,Bt_GOID
LOC114872473,GO:0055114
LOC114872472,GO:0000145
LOC114872472,GO:0006904
LOC114872474,GO:0097010
LOC114872474,GO:0033592
LOC114872474,GO:0003676
LOC114872521,
LOC114872519,GO:0045116
LOC114872519,GO:0019781
LOC114872519,GO:0008641
LOC114872518,GO:0006658
LOC114872518,GO:0006665
LOC114872518,GO:0016020
LOC114872518,
LOC114872525,GO:0046982
LOC114872525,GO:0000786
LOC114872525,GO:0003677
LOC114872525,GO:0046982
LOC114872525,GO:0000786
LOC114872525,GO:0003677
LOC114872467,GO:0000786
LOC114872467,GO:0006334
LOC114872467,GO:0003677
LOC114872478,GO:0008483
LOC114872478,GO:0030170
LOC114872478,GO:0003824
LOC114872465,GO:0006869
LOC114872465,GO:0005319
LOC114872466,GO:0016021
LOC114872466,GO:0016192
LOC114872484,GO:0008237
LOC114872484,GO:0008270
LOC114872484,GO:0006508
LOC114872487,GO:0006749
LOC114872487,GO:0005515
LOC114872485,
LOC114872486,
LOC114872493,GO:0003824
LOC114872530,GO:0006508
LOC114872530,GO:0004252
LOC114872530,GO:0006508
LOC114872530,GO:0004252
LOC114872530,GO:0006508
LOC114872530,GO:0004252
LOC114872530,GO:0006508
LOC114872530,GO:0004252
LOC114872530,GO:0006508
LOC114872530,GO:0004252
LOC114872531,GO:0005737
LOC114872531,GO:0006796
LOC114872531,GO:0004427
LOC114872531,GO:0000287
LOC114872529,GO:0016491
LOC114872529,GO:0006069
LOC114872529,GO:0051903
LOC114872529,GO:0055114
LOC114872529,GO:0008270
LOC114872468,GO:0005789
LOC114872468,GO:0006506
LOC114872490,GO:0061630
LOC114872490,GO:1990116
LOC114872490,GO:1990112
LOC114872505,
LOC114872481,GO:0055085
LOC114872481,GO:0022857
LOC114872482,GO:0022625
LOC114872482,GO:0003735
LOC114872482,GO:0000463
LOC114872476,
LOC114872532,
LOC114872535,GO:0019805
LOC114872535,GO:0006569
LOC114872535,GO:0004502
LOC114872535,GO:0071949
LOC114872536,GO:0016747
LOC114872536,GO:0016747
LOC114872534,
LOC114872501,
LOC114872538,
LOC114872533,GO:0005634
LOC114872533,GO:0006357
LOC114872533,GO:0000977
LOC114872502,GO:0005509
LOC114872470,
LOC114872503,
LOC114872469,
LOC114872516,GO:0016021
LOC114872516,GO:0016717
LOC114872516,GO:0006633
LOC114872516,GO:0016020
LOC114872516,GO:0016491
LOC114872516,GO:0006629
LOC114872516,GO:0055114
LOC114872516,GO:0006631
LOC114872516,GO:0046872
LOC114872517,GO:0016021
LOC114872517,GO:0016717
LOC114872517,GO:0006633
LOC114872517,GO:0016020
LOC114872517,GO:0016491
LOC114872517,GO:0006629
LOC114872517,GO:0055114
LOC114872517,GO:0006631
LOC114872514,GO:0008173
LOC114872514,GO:0006396
LOC114872515,GO:0005634
LOC114872515,GO:0005737
LOC114872515,GO:0004535
LOC114872515,GO:0003723
LOC114872515,GO:0046872
LOC114872515,GO:0003676
LOC114872515,GO:0006402
LOC114872494,GO:1904668
LOC114872494,GO:0097027
LOC114872494,GO:0010997
LOC114872494,GO:0005515
LOC114872477,
LOC114872551,GO:0070530
LOC114872552,
LOC114872543,GO:0035556
LOC114872543,GO:0007165
LOC114872542,GO:0005096
LOC114872542,GO:0035556
LOC114872545,
LOC114872544,
LOC114872565,
LOC114872555,GO:0045087
LOC114872555,GO:0042834
LOC114872555,GO:0009253
LOC114872555,GO:0008745
LOC114872555,GO:0008270
LOC114872562,
LOC114872564,GO:0008615
LOC114872564,GO:0004733
LOC114872564,GO:0016638
LOC114872564,GO:0010181
LOC114872564,GO:0055114
LOC114872563,
LOC114872561,GO:0003677
LOC114872561,GO:0046983
LOC114872561,GO:0006355
LOC114872560,GO:0005576
LOC114872560,GO:0030414
LOC114872559,GO:0005509
LOC114872556,GO:0003677
LOC114872556,GO:0046983
LOC114872556,GO:0006355
LOC114872572,GO:0003700
LOC114872572,GO:0003677
LOC114872572,GO:0006355
LOC114872558,GO:0016021
LOC114872558,GO:0007186
LOC114872558,GO:0004930
LOC114872550,GO:0010387
LOC114872550,GO:0008180
LOC114872549,GO:0005096
LOC114872549,GO:0005515
LOC114872571,
LOC114872569,GO:0016580
LOC114872569,GO:0003714
LOC114872569,GO:0006355
LOC114872570,GO:0016740
LOC114872570,GO:0016783
LOC114872570,GO:0008033
LOC114872546,GO:0004222
LOC114872546,GO:0008237
LOC114872546,GO:0006508
LOC114872546,
LOC114872547,GO:0016055
LOC114872547,GO:0035556
LOC114872547,GO:0005515
LOC114872585,GO:0019752
LOC114872585,GO:0016831
LOC114872585,GO:0006520
LOC114872585,GO:0030170
LOC114872585,GO:0003824
LOC114872583,GO:1903818
LOC114872583,GO:0032222
LOC114872583,GO:0030431
LOC114872599,GO:0016491
LOC114872594,GO:0071526
LOC114872594,GO:0017154
LOC114872594,GO:0005515
LOC114872594,GO:0007165
LOC114872595,GO:0005737
LOC114872595,GO:0005085
LOC114872595,GO:0035556
LOC114872595,GO:0005515
LOC114872597,GO:0005525
LOC114872596,GO:0016021
LOC114872582,
LOC114872576,GO:0008081
LOC114872576,GO:0006629
LOC114872588,GO:0016787
LOC114872611,GO:0038023
LOC114872611,GO:0004970
LOC114872611,GO:0015276
LOC114872611,GO:0005216
LOC114872611,GO:0006811
LOC114872611,GO:0016020
LOC114872610,
LOC114872610,GO:0038023
LOC114872610,GO:0004970
LOC114872610,GO:0015276
LOC114872610,GO:0005216
LOC114872610,GO:0006811
LOC114872610,GO:0016020
LOC114872612,GO:0038023
LOC114872612,GO:0004970
LOC114872612,GO:0015276
LOC114872612,GO:0005216
LOC114872612,GO:0006811
LOC114872612,GO:0016020
LOC114872604,
LOC114872601,
LOC114872607,
LOC114872608,GO:0051260
LOC114872608,GO:0005515
LOC114872602,GO:0005261
LOC114872603,GO:0005515
LOC114872605,GO:0006482
LOC114872605,GO:0051723
LOC114872614,GO:0000981
LOC114872614,GO:0003677
LOC114872614,GO:0006355
LOC114872614,GO:0051960
LOC114872615,GO:0005869
LOC114872613,GO:0030276
LOC114872613,GO:0006897
LOC114872613,GO:0005543
LOC114872613,GO:0003779
LOC114872592,GO:0005525
LOC114872592,GO:0003924
LOC114872579,GO:0005524
LOC114872579,GO:0004715
LOC114872579,GO:0004713
LOC114872579,GO:0005515
LOC114872579,GO:0006468
LOC114872579,GO:0004672
LOC114872580,
LOC114872584,
LOC114872581,GO:0006814
LOC114872581,GO:0005272
LOC114872581,GO:0016020
LOC114872593,GO:0006814
LOC114872593,GO:0005272
LOC114872593,GO:0016020
LOC114872577,
LOC114872591,
LOC114872589,GO:0017196
LOC114872589,GO:0031417
LOC114872651,GO:0055085
LOC114872651,GO:0022857
LOC114872622,GO:0055114
LOC114872622,GO:0016491
LOC114872622,GO:0055114
LOC114872655,GO:0016747
LOC114872630,GO:0000413
LOC114872630,GO:0003755
LOC114872630,GO:0006457
LOC114872626,
LOC114872625,GO:0005737
LOC114872625,GO:0005515
LOC114872625,GO:0007165
LOC114872629,GO:0000062
LOC114872629,GO:0005515
LOC114872627,
LOC114872635,GO:0070403
LOC114872652,GO:0005515
LOC114872659,
LOC114872656,
LOC114872658,GO:0003677
LOC114872693,
LOC114872692,GO:0046983
LOC114872691,GO:0005634
LOC114872691,GO:0006342
LOC114872691,GO:0008270
LOC114872691,GO:0006355
LOC114872691,GO:0005515
LOC114872694,
LOC114872620,GO:0018216
LOC114872620,GO:0016274
LOC114872620,GO:0005515
LOC114872706,GO:0000981
LOC114872706,GO:0003677
LOC114872706,GO:0006355
LOC114872706,
LOC114872695,GO:0048015
LOC114872695,GO:0046854
LOC114872695,GO:0035091
LOC114872695,GO:0016301
LOC114872700,GO:0004497
LOC114872700,GO:0016705
LOC114872700,GO:0005506
LOC114872700,GO:0020037
LOC114872700,GO:0055114
LOC114872705,GO:0016020
LOC114872699,
LOC114872707,GO:0005201
LOC114872702,GO:0055085
LOC114872702,GO:0022857
LOC114872698,
LOC114872696,GO:0006013
LOC114872696,GO:0004559
LOC114872696,GO:0030246
LOC114872696,GO:0005975
LOC114872696,GO:0003824
LOC114872703,GO:0016491
LOC114872703,GO:0008610
LOC114872703,GO:0005506
LOC114872703,GO:0055114
LOC114872708,
LOC114872697,
LOC114872617,GO:0006508
LOC114872617,GO:0004252
LOC114872616,GO:0003676
LOC114872619,GO:0005885
LOC114872619,GO:0034314
LOC114872619,GO:0005856
LOC114872619,GO:0030833
LOC114872618,GO:0005840
LOC114872618,GO:0006412
LOC114872618,GO:0003735
LOC114872650,
LOC114872648,GO:0008234
LOC114872648,GO:0006508
LOC114872647,GO:0016021
LOC114872647,GO:0055085
LOC114872647,GO:0005216
LOC114872647,GO:0006811
LOC114872647,GO:0016020
LOC114872647,GO:0005515
LOC114872654,GO:0036157
LOC114872654,GO:0070286
LOC114872653,GO:0016021
LOC114872653,GO:0005524
LOC114872653,GO:0015914
LOC114872653,GO:0140326
LOC114872653,GO:0005802
LOC114872653,GO:0000287
LOC114872653,GO:0000166
LOC114872642,GO:0005737
LOC114872642,GO:0005524
LOC114872642,GO:0004826
LOC114872642,GO:0000049
LOC114872642,GO:0043039
LOC114872642,GO:0004812
LOC114872642,GO:0000166
LOC114872642,GO:0006432
LOC114872644,
LOC114872643,GO:0005484
LOC114872643,GO:0006886
LOC114872643,GO:0016020
LOC114872643,GO:0016192
LOC114872643,GO:0031201
LOC114872641,
LOC114872682,GO:0004719
LOC114872682,GO:0006464
LOC114872676,GO:0016021
LOC114872676,GO:0055085
LOC114872676,GO:0022857
LOC114872676,GO:0016020
LOC114872677,GO:0005634
LOC114872677,GO:0000398
LOC114872677,GO:0003676
LOC114872677,GO:0008270
LOC114872677,GO:0005515
LOC114872680,GO:0005737
LOC114872680,GO:0018025
LOC114872674,GO:0008270
LOC114872674,GO:0005515
LOC114872681,GO:0000139
LOC114872679,GO:0016491
LOC114872679,GO:0055114
LOC114872675,GO:0016021
LOC114872675,GO:0055085
LOC114872675,GO:0022857
LOC114872684,GO:0005200
LOC114872684,GO:0005874
LOC114872684,GO:0007017
LOC114872684,GO:0005525
LOC114872684,GO:0003924
LOC114872685,GO:0005200
LOC114872685,GO:0005874
LOC114872685,GO:0007017
LOC114872685,GO:0005525
LOC114872685,GO:0003924
LOC114872678,GO:0005200
LOC114872678,GO:0005874
LOC114872678,GO:0007017
LOC114872678,GO:0005525
LOC114872678,GO:0003924
LOC114872624,GO:0005200
LOC114872624,GO:0005874
LOC114872624,GO:0007017
LOC114872624,GO:0005525
LOC114872624,GO:0003924
LOC114872623,
LOC114872662,
LOC114872663,
LOC114872631,GO:0003714
LOC114872631,GO:0006351
LOC114872631,GO:0045892
LOC114872632,GO:0003723
LOC114872633,
LOC114872639,GO:0005634
LOC114872638,GO:0051056
LOC114872638,GO:0005096
LOC114872638,GO:0005515
LOC114872637,GO:0005524
LOC114872637,GO:0004386
LOC114872637,GO:0003676
LOC114872660,
LOC114872645,GO:0003700
LOC114872645,GO:0006357
LOC114872665,
LOC114872670,GO:0006518
LOC114872670,GO:0016715
LOC114872670,GO:0005507
LOC114872670,GO:0004497
LOC114872670,GO:0055114
LOC114872670,GO:0003824
LOC114872670,GO:0016020
LOC114872671,GO:0005525
LOC114872671,GO:0003924
LOC114872667,
LOC114872668,GO:0042274
LOC114872672,GO:0016471
LOC114872672,GO:1902600
LOC114872672,GO:0042626
LOC114872669,GO:0005856
LOC114872666,
LOC114872636,GO:0046982
LOC114872636,GO:0000786
LOC114872636,GO:0003677
LOC114872688,GO:0005515
LOC114872689,GO:0003723
LOC114872689,GO:0033897
LOC114872687,GO:0005524
LOC114872687,GO:0042626
LOC114872687,GO:0016887
LOC114872687,GO:0016020
LOC114872686,GO:0005524
LOC114872686,GO:0016887
LOC114872686,GO:0016020
LOC114872690,GO:0005840
LOC114872690,GO:0006412
LOC114872690,GO:0003735
LOC114872751,
LOC114872715,GO:0006508
LOC114872715,GO:0004252
LOC114872746,GO:0006508
LOC114872746,GO:0004252
LOC114872747,GO:0005576
LOC114872747,GO:0007218
LOC114872747,GO:0005179
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872714,GO:0005576
LOC114872714,GO:0008061
LOC114872754,GO:0005515
LOC114872752,GO:0005524
LOC114872752,GO:0004386
LOC114872752,GO:0003676
LOC114872755,GO:0016020
LOC114872755,GO:0007608
LOC114872755,GO:0005549
LOC114872755,GO:0004984
LOC114872756,
LOC114872753,GO:0006355
LOC114872758,GO:0031083
LOC114872726,GO:0003676
LOC114872730,
LOC114872739,GO:0004675
LOC114872739,GO:0016020
LOC114872725,GO:0030512
LOC114872725,GO:0090263
LOC114872722,GO:0043085
LOC114872722,GO:0008047
LOC114872722,GO:0000290
LOC114872724,
LOC114872724,GO:0016791
LOC114872723,GO:0016560
LOC114872723,GO:0005515
LOC114872723,GO:0005778
LOC114872750,GO:0030131
LOC114872750,GO:0006886
LOC114872750,GO:0016192
LOC114872718,GO:0003677
LOC114872716,GO:0005515
LOC114872716,
LOC114872721,
LOC114872720,GO:0016021
LOC114872720,GO:0007186
LOC114872720,GO:0004930
LOC114872748,GO:0016021
LOC114872748,GO:0008528
LOC114872748,GO:0007186
LOC114872748,GO:0004930
LOC114872765,GO:0016021
LOC114872765,GO:0007186
LOC114872765,GO:0004930
LOC114872765,
LOC114872759,
LOC114872729,
LOC114872732,
LOC114872731,GO:0032580
LOC114872731,GO:0008376
LOC114872736,GO:0003723
LOC114872736,GO:0003676
LOC114872735,GO:0005515
LOC114872735,GO:0007165
LOC114872734,GO:0008236
LOC114872734,GO:0006508
LOC114872734,GO:0004252
LOC114872738,
LOC114872766,
LOC114872767,
LOC114872727,
LOC114872743,GO:0008138
LOC114872743,GO:0016311
LOC114872743,GO:0006470
LOC114872743,GO:0004725
LOC114872743,GO:0016791
LOC114872743,GO:0007165
LOC114872740,GO:0016021
LOC114872740,GO:0015031
LOC114872740,
LOC114872712,GO:0043565
LOC114872712,GO:0003700
LOC114872712,GO:0006355
LOC114872744,GO:0005524
LOC114872744,GO:0006468
LOC114872744,GO:0004672
LOC114872745,
LOC114872775,GO:0005515
LOC114872784,GO:0016491
LOC114872784,GO:0055114
LOC114872787,GO:0019104
LOC114872787,GO:0006281
LOC114872785,
LOC114872789,
LOC114872812,GO:0006508
LOC114872812,GO:0004252
LOC114872818,
LOC114872822,
LOC114872819,GO:0005524
LOC114872819,GO:0004386
LOC114872819,GO:0003676
LOC114872821,GO:0003993
LOC114872821,GO:0003993
LOC114872820,
LOC114872798,
LOC114872831,GO:0032509
LOC114872831,GO:0032266
LOC114872831,GO:0043130
LOC114872831,GO:0000814
LOC114872832,
LOC114872830,GO:0016021
LOC114872830,GO:0008643
LOC114872830,GO:0015293
LOC114872829,GO:0005524
LOC114872829,GO:0004713
LOC114872829,GO:0007169
LOC114872829,GO:0004714
LOC114872829,GO:0016020
LOC114872829,GO:0005515
LOC114872829,GO:0006468
LOC114872829,GO:0004672
LOC114872772,GO:0005515
LOC114872773,GO:0003723
LOC114872773,GO:0005840
LOC114872773,GO:0006412
LOC114872773,GO:0003735
LOC114872774,GO:0016021
LOC114872774,GO:0016192
LOC114872791,
LOC114872813,
LOC114872814,GO:0000981
LOC114872814,GO:0003677
LOC114872814,GO:0006355
LOC114872817,GO:0008083
LOC114872817,GO:0016020
LOC114872815,
LOC114872793,GO:0005634
LOC114872793,GO:0007050
LOC114872793,GO:0004861
LOC114872802,GO:0005634
LOC114872802,GO:0007050
LOC114872802,GO:0004861
LOC114872781,
LOC114872801,GO:0016020
LOC114872810,GO:0005524
LOC114872810,GO:0006468
LOC114872810,GO:0004672
LOC114872811,GO:0005794
LOC114872811,GO:0016020
LOC114872811,GO:0016192
LOC114872797,GO:0007411
LOC114872797,GO:0005886
LOC114872797,GO:0007155
LOC114872797,GO:0005515
LOC114872777,GO:0003824
LOC114872778,GO:0005509
LOC114872803,GO:0005634
LOC114872803,GO:0003676
LOC114872803,GO:0005515
LOC114872804,GO:0000439
LOC114872804,GO:0001671
LOC114872804,GO:0006289
LOC114872806,GO:0016538
LOC114872806,GO:0016592
LOC114872806,GO:0006357
LOC114872805,GO:0007275
LOC114872805,GO:0009966
LOC114872805,GO:0016020
LOC114872809,GO:0051537
LOC114872809,GO:0009055
LOC114872809,GO:0051536
LOC114872808,GO:0035091
LOC114872782,
LOC114872807,GO:0030215
LOC114872807,GO:0005515
LOC114872796,
LOC114872827,GO:0035256
LOC114872827,
LOC114872828,GO:0034715
LOC114872828,GO:0005829
LOC114872828,GO:0034709
LOC114872828,GO:0006884
LOC114872828,GO:0006821
LOC114872828,GO:0000387
LOC114872828,GO:0005886
LOC114872823,GO:0000184
LOC114872823,GO:0003723
LOC114872823,GO:0005515
LOC114872826,
LOC114872825,GO:0005634
LOC114872825,GO:0006325
LOC114872799,GO:0003700
LOC114872799,GO:0006355
LOC114872788,GO:0070573
LOC114872788,GO:0006508
LOC114872783,
LOC114872770,GO:0016021
LOC114872770,GO:0005524
LOC114872770,GO:0042626
LOC114872770,GO:0055085
LOC114872770,GO:0016887
LOC114872769,GO:0016021
LOC114872769,GO:0005524
LOC114872769,GO:0042626
LOC114872769,GO:0055085
LOC114872800,GO:0006749
LOC114872800,GO:0005515
LOC114872800,GO:0006749
LOC114872800,GO:0005515
LOC114872800,
LOC114872800,
LOC114872794,GO:0019441
LOC114872794,GO:0004833
LOC114872794,GO:0020037
LOC114872794,GO:0046872
LOC114872795,GO:0008234
LOC114872795,GO:0006508
LOC114872869,GO:0005524
LOC114872869,GO:0006436
LOC114872869,GO:0004830
LOC114872869,GO:0006418
LOC114872869,GO:0004812
LOC114872869,GO:0000166
LOC114872870,GO:0030145
LOC114872870,GO:0004721
LOC114872870,GO:0043169
LOC114872870,GO:0000287
LOC114872870,GO:0016791
LOC114872991,
LOC114872986,GO:0000922
LOC114872986,GO:0007020
LOC114872986,GO:0043015
LOC114872986,GO:0005815
LOC114872986,GO:0000226
LOC114872992,
LOC114872990,GO:0030904
LOC114872990,GO:0042147
LOC114872990,GO:0035091
LOC114872990,GO:0006886
LOC114872985,GO:0030176
LOC114872987,
LOC114872953,GO:0005525
LOC114872953,GO:0003924
LOC114872901,
LOC114872946,GO:0016779
LOC114872946,GO:0006396
LOC114872946,GO:0003723
LOC114872948,GO:0006367
LOC114872948,GO:0005672
LOC114872909,GO:0016567
LOC114872909,GO:0005515
LOC114872911,GO:0046961
LOC114872911,GO:1902600
LOC114872911,GO:0033178
LOC114872910,GO:0016021
LOC114872910,GO:0016560
LOC114872910,GO:0005777
LOC114872910,GO:0005515
LOC114872876,GO:0071586
LOC114872876,GO:0008233
LOC114872876,GO:0004222
LOC114872876,GO:0006508
LOC114872999,GO:0003676
LOC114873010,
LOC114873016,GO:0016021
LOC114873016,GO:0005783
LOC114873014,
LOC114873004,
LOC114873011,GO:0005840
LOC114873011,GO:0006412
LOC114873011,GO:0003735
LOC114873017,GO:0016592
LOC114873017,GO:0006357
LOC114873017,GO:0003712
LOC114873005,GO:0005524
LOC114873005,GO:0004709
LOC114873005,GO:0000287
LOC114873005,GO:0007165
LOC114873005,GO:0006468
LOC114873005,GO:0004672
LOC114873007,
LOC114873000,GO:0005634
LOC114873000,GO:0008270
LOC114873001,GO:0005254
LOC114873001,GO:1902476
LOC114873012,GO:0070682
LOC114873012,GO:0005515
LOC114873012,GO:0070682
LOC114873012,GO:0005515
LOC114873003,GO:0005515
LOC114873003,GO:0005515
LOC114873009,GO:0003676
LOC114873009,GO:0008270
LOC114873009,GO:0003676
LOC114873009,GO:0008270
LOC114873008,GO:0016491
LOC114873008,GO:0031418
LOC114873008,GO:0016705
LOC114873008,GO:0005506
LOC114873008,GO:0055114
LOC114873008,
LOC114873006,GO:0006261
LOC114873006,GO:0006260
LOC114873006,GO:0003677
LOC114873006,GO:0008622
LOC114873013,GO:0043666
LOC114873013,GO:0009966
LOC114873013,GO:0004864
LOC114872950,GO:0007034
LOC114872950,
LOC114872949,
LOC114872851,GO:0032007
LOC114872851,GO:0034198
LOC114872847,GO:0005634
LOC114872853,
LOC114872917,
LOC114872856,
LOC114872858,
LOC114872849,
LOC114872854,
LOC114872857,
LOC114872859,
LOC114872972,GO:0006508
LOC114872972,GO:0004252
LOC114872852,
LOC114872902,GO:0005634
LOC114872902,GO:0003700
LOC114872902,GO:0005737
LOC114872902,GO:0005667
LOC114872902,GO:0046983
LOC114872902,GO:0006355
LOC114872902,GO:0005515
LOC114872907,GO:0045041
LOC114872907,GO:0015035
LOC114872904,
LOC114872906,GO:0003700
LOC114872906,GO:0003677
LOC114872906,GO:0006355
LOC114872903,GO:0005856
LOC114872903,GO:0007160
LOC114872995,GO:0000413
LOC114872995,GO:0003755
LOC114872995,GO:0016567
LOC114872995,GO:0004842
LOC114872995,GO:0006457
LOC114872994,GO:0005515
LOC114872998,GO:0006182
LOC114872998,GO:0004383
LOC114872998,GO:0016849
LOC114872998,GO:0009190
LOC114872998,GO:0035556
LOC114872997,GO:0005634
LOC114872996,GO:0016021
LOC114872996,GO:0016020
LOC114872993,
LOC114872844,
LOC114872843,GO:0005096
LOC114872843,GO:0005515
LOC114872845,GO:0003676
LOC114872841,
LOC114872841,GO:0005524
LOC114872841,GO:0016887
LOC114872841,GO:0008568
LOC114872839,GO:0006396
LOC114872839,GO:0005515
LOC114872840,GO:0004869
LOC114872840,GO:0008234
LOC114872840,GO:0006508
LOC114872846,
LOC114872842,GO:0016021
LOC114872925,GO:0005524
LOC114872925,GO:0000287
LOC114872925,GO:0035556
LOC114872925,GO:0004674
LOC114872925,GO:0006468
LOC114872925,GO:0004672
LOC114872934,
LOC114872934,GO:0006163
LOC114872934,GO:0004385
LOC114872933,
LOC114872928,
LOC114872926,
LOC114872932,GO:0016021
LOC114872932,GO:0008528
LOC114872932,GO:0007186
LOC114872932,GO:0004930
LOC114872931,GO:0005515
LOC114872930,GO:0016021
LOC114872930,GO:0016020
LOC114872924,
LOC114872929,GO:0016491
LOC114872929,GO:0006164
LOC114872929,GO:0003938
LOC114872929,GO:0055114
LOC114872929,GO:0003824
LOC114872929,GO:0016491
LOC114872929,GO:0006164
LOC114872929,GO:0003938
LOC114872929,GO:0055114
LOC114872929,GO:0003824
LOC114872936,GO:0043517
LOC114872936,GO:0017101
LOC114872923,GO:0005515
LOC114872923,
LOC114872973,GO:0005515
LOC114872974,GO:0005515
LOC114872862,GO:0032218
LOC114872862,GO:0032217
LOC114872862,GO:0005887
LOC114872861,GO:0032218
LOC114872861,GO:0032217
LOC114872861,GO:0005887
LOC114872863,GO:0005515
LOC114872860,GO:0006606
LOC114872860,GO:0006886
LOC114872860,GO:0005515
LOC114872912,GO:0000981
LOC114872912,GO:0003677
LOC114872912,GO:0006355
LOC114872918,
LOC114872835,
LOC114872836,
LOC114872834,
LOC114872872,
LOC114872875,GO:0006415
LOC114872875,GO:0003747
LOC114872873,GO:0005634
LOC114872873,GO:0006355
LOC114872919,GO:0005515
LOC114872899,
LOC114872900,GO:0006744
LOC114872900,GO:0004497
LOC114872897,GO:0003700
LOC114872897,GO:0006357
LOC114872878,GO:0004129
LOC114872878,GO:0005743
LOC114872888,GO:0005515
LOC114872883,GO:0008534
LOC114872883,GO:0006284
LOC114872883,GO:0006289
LOC114872883,GO:0006281
LOC114872883,GO:0003824
LOC114872883,GO:0003684
LOC114872885,GO:0050482
LOC114872885,GO:0004623
LOC114872885,GO:0006644
LOC114872975,
LOC114872893,
LOC114872886,
LOC114872881,GO:0016773
LOC114872881,GO:0005975
LOC114872891,GO:0004526
LOC114872891,GO:0004540
LOC114872891,GO:0016070
LOC114872891,GO:0008033
LOC114872891,GO:0004526
LOC114872891,GO:0004540
LOC114872891,GO:0016070
LOC114872891,GO:0008033
LOC114872890,
LOC114872879,
LOC114872892,
LOC114872887,
LOC114872889,
LOC114872880,GO:0051018
LOC114872884,GO:0016020
LOC114872884,GO:0007186
LOC114872884,GO:0004930
LOC114872884,GO:0035240
LOC114872884,GO:0072544
LOC114872884,GO:0072545
LOC114872877,GO:0003723
LOC114872877,GO:0005840
LOC114872877,GO:0006412
