GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:2000142,regulation of DNA-templated transcriptio...,24,0,0.26,1,1
GO:2000145,regulation of cell motility,75,0,0.81,1,1
GO:2000147,positive regulation of cell motility,50,0,0.54,1,1
GO:2000178,negative regulation of neural precursor ...,34,0,0.37,1,1
GO:2000243,positive regulation of reproductive proc...,51,0,0.55,1,1
GO:2000736,regulation of stem cell differentiation,30,0,0.32,1,1
GO:2001056,positive regulation of cysteine-type end...,24,0,0.26,1,1
GO:2001233,regulation of apoptotic signaling pathwa...,21,0,0.23,1,1
GO:2001251,negative regulation of chromosome organi...,42,0,0.45,1,1
GO:2001252,positive regulation of chromosome organi...,47,0,0.51,1,1
GO:2001257,regulation of cation channel activity,20,0,0.22,1,1
