Orthogroup	Vespa_mandarinia	Apis_mellifera
OG0001721	XP_035722174.1	XP_001120250.2
OG0001722	XP_035717959.1	XP_026296832.1, XP_026296833.1, XP_026296834.1
OG0001723	XP_035739522.1	NP_001035315.1, XP_016771954.1
OG0001724	XP_035724251.1	XP_394574.3
OG0001725	XP_035727405.1, XP_035727406.1, XP_035727407.1	XP_396830.4
OG0001726	XP_035725641.1	XP_006563226.1
OG0001728	XP_035723533.1, XP_035723531.1	XP_016770863.2
OG0001729	XP_035720408.1	XP_026299023.1
OG0001730	XP_035718931.1, XP_035718936.1, XP_035718938.1	XP_026295833.1, XP_026295840.1
OG0001731	XP_035730629.1, XP_035730630.1	XP_026297019.1
OG0001732	XP_035736651.1, XP_035736652.1, XP_035736653.1, XP_035736650.1, XP_035736649.1	XP_016767782.1
OG0001733	XP_035739692.1	XP_026297267.1
OG0001734	XP_035724184.1, XP_035724191.1	XP_624577.2, XP_006571701.2
OG0001735	XP_035740869.1	XP_016773594.2, XP_016773595.2
OG0001736	XP_035736510.1	XP_016766963.1
OG0001737	XP_035723339.1, XP_035723341.1, XP_035723340.1	XP_026296648.1
OG0001738	XP_035728779.1	XP_003249819.2
OG0001739	XP_035742975.1	XP_006562930.1
OG0001740	XP_035723606.1, XP_035723601.1	XP_026299184.1, XP_026299186.1
OG0001741	XP_035728835.1, XP_035728834.1	XP_026302182.1, XP_006561144.2, XP_006561143.2
OG0001742	XP_035727937.1, XP_035727936.1	XP_026300294.1, XP_026300286.1, XP_026300287.1
OG0001743	XP_035734201.1, XP_035734202.1	XP_001122418.1
OG0001744	XP_035725897.1, XP_035725889.1	XP_026301456.1
OG0001745	XP_035736546.1	XP_392464.3
OG0001746	XP_035737436.1	XP_006567770.1
OG0001747	XP_035720424.1	XP_026294820.1, XP_026294819.1
OG0001748	XP_035733691.1, XP_035733815.1	XP_026295003.1, XP_026294997.1
OG0001749	XP_035721521.1, XP_035721527.1	XP_026302273.1, XP_026302286.1
OG0001750	XP_035729052.1, XP_035729053.1	XP_001122103.1, XP_016769468.1
OG0001751	XP_035736886.1, XP_035736887.1, XP_035736884.1, XP_035736882.1, XP_035736885.1, XP_035736888.1	XP_026294749.1, XP_026294750.1
OG0001752	XP_035743789.1	XP_026298163.1
OG0001753	XP_035729016.1, XP_035729014.1, XP_035729015.1, XP_035729017.1	XP_026298887.1
OG0001754	XP_035736905.1	NP_001242967.1
OG0001755	XP_035736336.1	XP_393886.3
OG0001756	XP_035724490.1	XP_001120526.3
OG0001757	XP_035718466.1	XP_026300423.1
OG0001758	XP_035724233.1	XP_006564274.1
OG0001759	XP_035726260.1, XP_035726259.1	XP_395591.4
OG0001760	XP_035719167.1, XP_035719165.1, XP_035719166.1, XP_035719168.1	XP_016768495.1, XP_006568356.1, XP_016768496.1, XP_016768497.1
OG0001762	XP_035729964.1, XP_035729965.1, XP_035729966.1	XP_006557859.1, XP_026299032.1, XP_016769765.1
OG0001763	XP_035730909.1, XP_035730910.1	XP_625210.1
OG0001764	XP_035734372.1, XP_035734151.1	XP_006564801.1
OG0001765	XP_035726400.1	XP_006562314.1, XP_003250045.1
OG0001766	XP_035736684.1	XP_016768680.1
OG0001767	XP_035739192.1	XP_026296535.1
OG0001768	XP_035739764.1	XP_006562413.1
OG0001769	XP_035725245.1	XP_026294891.1
OG0001770	XP_035717272.1	NP_001014429.1, XP_006559009.2, XP_026299316.1, NP_001011599.1, XP_026299315.1, NP_001011580.1, NP_001011601.1, XP_026299317.1, NP_001011610.1, NP_001011622.1, NP_001011579.1, NP_001011564.1, NP_001019868.1
OG0001772	XP_035728672.1	XP_016773325.1
OG0001773	XP_035723714.1	XP_026301564.1, XP_026301563.1, XP_026301567.1
OG0001774	XP_035734709.1	XP_016767411.1
OG0001775	XP_035722727.1	XP_006557802.1
OG0001776	XP_035727441.1	XP_006562600.2
OG0001777	XP_035743010.1, XP_035723112.1	XP_623303.1, XP_393059.1
OG0001778	XP_035719209.1, XP_035719207.1, XP_035719208.1	XP_006571958.1, XP_006571960.1
OG0001779	XP_035723057.1, XP_035723059.1, XP_035723058.1	XP_006572136.1
OG0001780	XP_035720164.1	XP_394026.2
OG0001781	XP_035739689.1	XP_006561705.1
OG0001782	XP_035720277.1	XP_394140.4
OG0001783	XP_035735275.1	XP_003249423.2
OG0001784	XP_035742842.1	XP_624087.2
OG0001785	XP_035727090.1	XP_623908.1
OG0001786	XP_035739679.1	XP_001120360.1
OG0001787	XP_035737845.1, XP_035737844.1, XP_035737847.1, XP_035737846.1, XP_035737848.1	XP_393706.3
OG0001788	XP_035720898.1	XP_395906.3
OG0001789	XP_035734071.1, XP_035734072.1	XP_006567899.1
OG0001790	XP_035729403.1, XP_035729395.1	XP_392085.2
OG0001791	XP_035718692.1, XP_035718691.1	XP_001120245.2, XP_006568251.2
OG0001792	XP_035723572.1, XP_035723571.1	XP_625134.3
OG0001793	XP_035738047.1	XP_016768363.1, XP_026296947.1
OG0001794	XP_035741806.1	XP_006568264.1
OG0001794	XP_035741807.1	XP_026295048.1
OG0001795	XP_035720860.1	XP_006567715.1
OG0001796	XP_035736721.1	XP_026296488.1
OG0001797	XP_035738575.1	XP_001120264.1
OG0001799	XP_035732908.1	XP_001121575.2, XP_394485.2, XP_006567170.1, NP_001157184.1
OG0001800	XP_035724318.1	XP_006571623.1, XP_395349.1, XP_006571624.1, XP_026297611.1
OG0001801	XP_035736900.1	XP_006571821.1
OG0001802	XP_035733457.1, XP_035733455.1, XP_035733456.1	XP_396615.2
OG0001803	XP_035741393.1	XP_006569400.1
OG0001804	XP_035742224.1	XP_394859.1
OG0001805	XP_035735349.1	XP_006563149.2
OG0001806	XP_035735734.1	XP_006563359.1, XP_026302126.1
OG0001807	XP_035734427.1, XP_035734428.1, XP_035734426.1, XP_035734429.1, XP_035734430.1, XP_035734425.1	XP_001121112.2
OG0001808	XP_035722381.1	XP_623170.1
OG0001809	XP_035743450.1	XP_016768585.1, XP_006568686.1, XP_006568687.1
OG0001810	XP_035730273.1	XP_006559673.1, XP_006559672.1
OG0001811	XP_035742695.1, XP_035742697.1, XP_035742699.1, XP_035742698.1	XP_003249302.2
OG0001812	XP_035730716.1, XP_035730717.1	XP_006560961.1
OG0001813	XP_035721231.1	XP_001122360.3
OG0001814	XP_035737109.1	XP_397220.3
OG0001815	XP_035727864.1	XP_006562406.1
OG0001816	XP_035724657.1	XP_026298657.1
OG0001817	XP_035731560.1	XP_623822.2
OG0001818	XP_035732407.1	XP_026298053.1, XP_026298054.1
OG0001819	XP_035731373.1	XP_003250992.1
OG0001820	XP_035733253.1	XP_394676.2
OG0001821	XP_035737059.1, XP_035737060.1	XP_001120030.2, XP_006571059.1, XP_006571060.1
OG0001822	XP_035718893.1	XP_396855.2
OG0001823	XP_035727906.1	XP_026301314.1
OG0001824	XP_035720255.1, XP_035720254.1	XP_006565919.1, XP_006565917.1
OG0001825	XP_035741953.1, XP_035741952.1, XP_035741951.1	XP_026294960.1
OG0001826	XP_035722834.1	XP_016773199.1
OG0001827	XP_035723798.1, XP_035723796.1	XP_026296804.1
OG0001828	XP_035738445.1	XP_006557452.1, XP_394141.2, XP_026299679.1, XP_006557451.1
OG0001829	XP_035731878.1, XP_035731877.1	XP_006561681.1, XP_006561682.1
OG0001830	XP_035724192.1	XP_006564281.1
OG0001831	XP_035743790.1	XP_026300798.1
OG0001832	XP_035740718.1	XP_394067.4
OG0001833	XP_035720137.1	XP_026296913.1
OG0001834	XP_035739846.1	XP_391916.3
OG0001835	XP_035726862.1	XP_006560538.1, XP_001120677.3
OG0001836	XP_035718737.1, XP_035718713.1	XP_026300727.1
OG0001837	XP_035743754.1	XP_003250899.1
OG0001838	XP_035718209.1	XP_001120649.1
OG0001839	XP_035739361.1	XP_001120879.2, XP_016769298.2
OG0001840	XP_035724224.1, XP_035724225.1, XP_035724219.1, XP_035724223.1, XP_035724221.1, XP_035724220.1	XP_026296453.1
OG0001841	XP_035730129.1, XP_035730125.1, XP_035730124.1, XP_035730130.1, XP_035730126.1, XP_035730127.1	NP_001242966.1
OG0001842	XP_035728617.1	XP_395471.3
OG0001843	XP_035729710.1	XP_026298492.1, XP_396332.3
OG0001844	XP_035741777.1	XP_624012.3
OG0001845	XP_035737471.1	XP_392773.3
OG0001846	XP_035732652.1, XP_035732653.1	XP_016767933.1
OG0001847	XP_035735462.1	XP_026300234.1
OG0001848	XP_035743093.1, XP_035743092.1	XP_624014.2, XP_016768675.1
OG0001849	XP_035725066.1	XP_393000.3, XP_026298149.1, XP_026298150.1
OG0001851	XP_035731465.1, XP_035731466.1	XP_001120336.2
OG0001852	XP_035727695.1	XP_001121588.2
OG0001853	XP_035734442.1	XP_006561993.1
OG0001854	XP_035731814.1	XP_026299949.1
OG0001855	XP_035723472.1	XP_393876.1, XP_016770895.1
OG0001856	XP_035734477.1	XP_026298504.1
OG0001857	XP_035717416.1	XP_006567507.1
OG0001858	XP_035736318.1, XP_035736320.1, XP_035736317.1	XP_393894.1
OG0001859	XP_035743154.1	XP_001122536.1
OG0001860	XP_035738656.1	XP_006566847.1, XP_026295377.1, XP_026295376.1
OG0001861	XP_035728169.1	XP_026296639.1
OG0001862	XP_035729587.1	XP_003251799.1
OG0001863	XP_035723484.1	XP_016769109.1
OG0001864	XP_035742416.1, XP_035742413.1, XP_035742411.1, XP_035742415.1, XP_035742392.1, XP_035742400.1, XP_035742414.1, XP_035742409.1	XP_006565068.1
OG0001865	XP_035731925.1	XP_026298716.1
OG0001866	XP_035735805.1	XP_395324.2
OG0001867	XP_035741376.1, XP_035741377.1, XP_035741378.1, XP_035741374.1, XP_035741375.1	XP_006561140.1
OG0001868	XP_035729430.1	XP_396874.5
OG0001869	XP_035728194.1	XP_003249459.1
OG0001870	XP_035724411.1, XP_035724410.1	XP_006562529.1, XP_016768217.1
OG0001871	XP_035724909.1	XP_393301.3
OG0001872	XP_035737536.1	XP_026299612.1
OG0001873	XP_035734797.1, XP_035734798.1	XP_397060.3
OG0001874	XP_035742159.1	XP_003250417.1
OG0001875	XP_035728046.1	XP_006563722.1, XP_016772169.1
OG0001876	XP_035726498.1	XP_006559138.1
OG0001877	XP_035735144.1, XP_035735142.1	XP_006558328.1
OG0001878	XP_035719276.1, XP_035719280.1	XP_026301695.1
OG0001879	XP_035719312.1, XP_035719311.1, XP_035719310.1	XP_016766647.1
OG0001880	XP_035734673.1	XP_026297802.1
OG0001882	XP_035733311.1, XP_035733305.1	XP_006568897.2, XP_026294859.1
OG0001883	XP_035735348.1	XP_006568004.1
OG0001884	XP_035744000.1	XP_006565104.1
OG0001885	XP_035729348.1	XP_001121449.1
OG0001886	XP_035735965.1	XP_006567216.2
OG0001887	XP_035724359.1	XP_026295850.1, XP_026295851.1, XP_006558751.1, XP_026295849.1
OG0001888	XP_035720564.1	XP_394034.5, XP_016771541.2
OG0001889	XP_035738527.1	XP_006569623.1
OG0001890	XP_035721367.1	XP_016771641.1, XP_016771642.1, XP_016771643.1
OG0001891	XP_035723898.1	XP_006564255.1, XP_006564252.1, XP_006564253.1
OG0001892	XP_035743999.1	XP_006570318.1, XP_026296436.1
OG0001893	XP_035717988.1	XP_026299177.1
OG0001894	XP_035733527.1	XP_006570163.2
OG0001895	XP_035720116.1	XP_016771683.2
OG0001896	XP_035719576.1, XP_035719577.1, XP_035719575.1	XP_026299099.1
OG0001897	XP_035738097.1, XP_035738098.1, XP_035738099.1	NP_001229455.1
OG0001898	XP_035726006.1	XP_006561037.2
OG0001899	XP_035718024.1, XP_035718023.1, XP_035718020.1, XP_035718021.1	XP_016770620.1
OG0001900	XP_035731396.1	XP_393467.3
OG0001901	XP_035731136.1, XP_035731137.1	XP_016770289.2, XP_016770290.2, XP_006566772.2
OG0001902	XP_035743519.1, XP_035743521.1	XP_392789.3, XP_016772305.1
OG0001903	XP_035737662.1	XP_026297341.1
OG0001904	XP_035719459.1	XP_026296404.1
OG0001905	XP_035724466.1	XP_006567964.2, XP_006567963.2, XP_003251131.2
OG0001906	XP_035718233.1	XP_006562935.2
OG0001907	XP_035730581.1	XP_026296956.1, XP_026296957.1
OG0001909	XP_035736047.1, XP_035736046.1	XP_016767679.1, XP_016767685.1
OG0001910	XP_035743101.1, XP_035743100.1, XP_035743099.1, XP_035743098.1, XP_035743097.1	XP_003251266.1
OG0001912	XP_035739936.1	XP_016766822.1, XP_016766821.1
OG0001913	XP_035738544.1	XP_394416.4
OG0001914	XP_035720609.1	XP_026294941.1
OG0001915	XP_035732211.1	XP_003251133.1
OG0001916	XP_035721860.1, XP_035721857.1, XP_035721861.1, XP_035721858.1, XP_035721859.1	XP_006569310.1
OG0001917	XP_035737814.1	XP_006559184.1
OG0001918	XP_035723938.1	XP_016770883.1
OG0001919	XP_035722709.1	XP_026295420.1
OG0001920	XP_035729863.1, XP_035729861.1	XP_026299260.1
OG0001921	XP_035739206.1	XP_026297912.1
OG0001923	XP_035740035.1	XP_006565281.1
OG0001924	XP_035720977.1, XP_035720981.1	XP_026302298.1, XP_026302295.1
OG0001925	XP_035719164.1	XP_006571829.1
OG0001926	XP_035722640.1	XP_392721.1
OG0001927	XP_035741116.1, XP_035741118.1, XP_035741117.1	XP_397416.4, XP_006571828.2
OG0001928	XP_035738468.1	XP_016769813.2
OG0001929	XP_035719272.1, XP_035719271.1	XP_393673.3
OG0001930	XP_035730074.1	XP_016769991.2
OG0001931	XP_035717865.1	XP_006572346.1, XP_026302266.1
OG0001933	XP_035740463.1	XP_026301661.1, XP_016772147.2, XP_026301707.1
OG0001934	XP_035731948.1, XP_035731953.1	XP_397465.5
OG0001935	XP_035744258.1	XP_006571434.1, XP_006571436.1
OG0001936	XP_035722630.1	XP_016768876.1
OG0001937	XP_035738250.1	NP_001159377.1, XP_006561583.1
OG0001938	XP_035730147.1, XP_035736009.1	XP_001121838.2
OG0001939	XP_035726925.1	XP_006572022.1
OG0001941	XP_035739439.1, XP_035739446.1	XP_026295572.1, XP_026295581.1
OG0001942	XP_035723233.1	XP_394981.4
OG0001943	XP_035719742.1	NP_001128414.1
OG0001944	XP_035726697.1	XP_026295054.1, NP_001011594.1
OG0001945	XP_035740100.1	NP_001014992.2, XP_026299319.1, XP_026299716.1
OG0001946	XP_035718360.1	XP_006566698.1
OG0001947	XP_035724027.1, XP_035724024.1	XP_623782.1, XP_006565058.1
OG0001948	XP_035720239.1	XP_003250512.2
OG0001950	XP_035737014.1, XP_035737015.1	XP_006563986.1, XP_006563984.1, XP_623136.3, XP_026295570.1
OG0001951	XP_035719331.1	XP_394762.4
OG0001952	XP_035723358.1	XP_006564685.2
OG0001953	XP_035743922.1	XP_026299767.1
OG0001954	XP_035736960.1	XP_006562334.1
OG0001955	XP_035726680.1, XP_035726679.1	XP_006571588.1
OG0001956	XP_035742090.1, XP_035742098.1, XP_035742082.1	XP_006562695.1
OG0001957	XP_035741892.1	XP_026295378.1
OG0001959	XP_035727175.1	XP_001120848.2
OG0001960	XP_035742253.1, XP_035742263.1, XP_035742271.1	XP_393174.1
OG0001961	XP_035734760.1	NP_001035357.1, XP_026295136.1
OG0001963	XP_035728364.1	XP_026297487.1
OG0001964	XP_035737585.1	XP_016767882.2
OG0001965	XP_035720178.1	XP_392686.2
OG0001966	XP_035735625.1, XP_035735624.1	XP_026300995.1
OG0001967	XP_035726078.1	NP_001104725.1
OG0001968	XP_035727988.1	XP_001122665.2
OG0001969	XP_035734385.1, XP_035734383.1, XP_035734384.1	XP_003250447.1, XP_016770394.1
OG0001970	XP_035735840.1, XP_035735834.1, XP_035735837.1, XP_035735838.1, XP_035735835.1, XP_035735836.1, XP_035735841.1, XP_035735843.1, XP_035735839.1	XP_016771856.2
OG0001971	XP_035722776.1, XP_035721922.1, XP_035720192.1, XP_035721060.1	XP_026296991.1, XP_006562488.2, XP_003250107.2
OG0001973	XP_035719261.1	XP_026298607.1, XP_006567526.1
OG0001974	XP_035724213.1	XP_006564000.1
OG0001975	XP_035725903.1, XP_035725905.1	XP_026294727.1
OG0001976	XP_035730315.1	XP_394673.4
OG0001977	XP_035722673.1, XP_035722672.1, XP_035722674.1, XP_035722372.1, XP_035722373.1, XP_035722374.1	NP_001265262.1, XP_026297361.1
OG0001978	XP_035730641.1, XP_035730640.1	XP_026295220.1, XP_026295217.1, NP_001128300.1
OG0001979	XP_035730883.1	NP_001229922.1, XP_026297484.1, XP_006564341.1
OG0001980	XP_035742245.1	XP_006560860.2, XP_001120901.3
OG0001981	XP_035743060.1	XP_001122667.2
OG0001983	XP_035718861.1	XP_026299741.1
OG0001987	XP_035719828.1, XP_035719827.1	XP_006557926.1
OG0001988	XP_035743498.1, XP_035743493.1, XP_035743497.1, XP_035743496.1, XP_035743495.1	XP_006568657.1
OG0001989	XP_035741394.1	XP_395877.1
OG0001991	XP_035739539.1, XP_035739538.1, XP_035739540.1	XP_623079.2, XP_006562631.2
OG0001992	XP_035739800.1	XP_026295286.1, XP_006558448.1
OG0001994	XP_035738629.1	XP_625034.1
OG0001995	XP_035740451.1	XP_396634.2
OG0001997	XP_035732100.1	XP_003249792.1
OG0001999	XP_035736872.1, XP_035736871.1	XP_624205.2
OG0002000	XP_035728548.1	XP_026301334.1, XP_026301335.1
OG0002001	XP_035722607.1, XP_035722608.1	XP_624562.2
OG0002002	XP_035722422.1	NP_001035345.1, XP_006571765.2
OG0002003	XP_035742384.1	XP_026300645.1
OG0002004	XP_035723661.1	XP_026295896.1
OG0002005	XP_035738615.1, XP_035738635.1, XP_035738624.1	XP_026295546.1, XP_026295545.1
OG0002006	XP_035743207.1	XP_392711.4
OG0002007	XP_035724428.1	XP_624429.2
OG0002009	XP_035719674.1	XP_006562151.1, XP_625149.1, XP_006562150.1
OG0002010	XP_035740514.1, XP_035740516.1	XP_625179.1
OG0002011	XP_035721307.1, XP_035721303.1, XP_035721305.1, XP_035721306.1, XP_035721304.1	XP_006569298.1
OG0002012	XP_035743310.1	XP_016773481.1, NP_001107660.1
OG0002013	XP_035739957.1, XP_035739977.1, XP_035739988.1, XP_035739949.1, XP_035739940.1, XP_035739932.1, XP_035739968.1	XP_395056.4
OG0002014	XP_035727696.1	XP_006560410.1
OG0002015	XP_035733182.1	XP_623739.2
OG0002016	XP_035720900.1, XP_035720899.1, XP_035720901.1	XP_396581.5
OG0002017	XP_035735019.1, XP_035734958.1	XP_026301178.1
OG0002018	XP_035739377.1	XP_006557745.2, NP_001229397.1
OG0002019	XP_035738821.1	XP_623673.3
OG0002020	XP_035723851.1	XP_026296296.1, XP_026296289.1
OG0002021	XP_035739280.1	XP_026297392.1, XP_026297393.1
OG0002022	XP_035726378.1	XP_624811.3
OG0002023	XP_035736419.1	XP_026300485.1, XP_006557894.1, XP_006557893.1
OG0002024	XP_035724575.1, XP_035724576.1, XP_035724574.1	XP_026296072.1
OG0002025	XP_035739826.1	XP_016767160.1
OG0002026	XP_035733070.1	XP_006568164.1
OG0002027	XP_035741150.1, XP_035741151.1, XP_035741153.1, XP_035741149.1, XP_035741152.1	XP_006570250.1
OG0002028	XP_035735967.1	XP_392742.4
OG0002029	XP_035727801.1	XP_393021.4
OG0002030	XP_035725953.1	NP_001035923.1, XP_026301066.1
OG0002032	XP_035732726.1, XP_035732732.1	XP_006567845.1, XP_394587.3
OG0002033	XP_035735178.1	XP_026301076.1
OG0002033	XP_035722531.1	XP_006563533.1
OG0002034	XP_035720445.1, XP_035720443.1, XP_035720444.1, XP_035720446.1	XP_006558694.1
OG0002036	XP_035720251.1	XP_026294976.1
OG0002037	XP_035739511.1, XP_035720360.1	XP_397092.3
OG0002039	XP_035730921.1	XP_016771674.1, XP_003249647.1
OG0002040	XP_035727156.1	NP_001229385.1
OG0002041	XP_035730098.1	XP_006566987.1
OG0002042	XP_035735376.1	XP_026298837.1
OG0002043	XP_035719124.1, XP_035719123.1	XP_393404.2
OG0002044	XP_035732094.1	XP_026301448.1
OG0002045	XP_035739767.1	XP_026298052.1
OG0002046	XP_035735974.1	XP_026295870.1
OG0002047	XP_035738257.1	XP_395924.2
OG0002048	XP_035739918.1, XP_035739912.1	XP_006569408.2
OG0002049	XP_035719010.1	XP_006557379.2
OG0002050	XP_035739158.1	XP_006568607.1
OG0002052	XP_035720452.1	XP_026298620.1
OG0002053	XP_035735927.1	XP_006557635.1, XP_006557637.1
OG0002054	XP_035735815.1, XP_035735822.1	XP_026301012.1, XP_016771495.1
OG0002055	XP_035740573.1	XP_003250472.2
OG0002056	XP_035736544.1, XP_035736545.1	XP_623996.3
OG0002057	XP_035723084.1, XP_035723083.1, XP_035723080.1, XP_035723082.1, XP_035723079.1, XP_035723085.1	XP_006564911.3
OG0002058	XP_035740136.1	XP_624823.1
OG0002059	XP_035727142.1, XP_035727141.1	XP_026300939.1
OG0002060	XP_035719880.1, XP_035719882.1	XP_006558279.1, XP_016768968.1
OG0002061	XP_035741357.1	XP_006559822.1
OG0002062	XP_035720264.1	XP_026297746.1
OG0002063	XP_035717995.1, XP_035717987.1, XP_035718004.1	XP_026299136.1, XP_026299137.1, XP_026299138.1, XP_026299135.1, XP_026299139.1
OG0002064	XP_035734293.1, XP_035734294.1	XP_006557901.1, XP_016771212.1
OG0002065	XP_035721238.1	XP_026300905.1
OG0002066	XP_035739648.1	XP_016772001.1, XP_625215.4
OG0002067	XP_035727493.1	XP_006557829.1
OG0002068	XP_035743353.1	XP_396039.6
OG0002069	XP_035740810.1, XP_035741174.1	XP_003249083.2
OG0002070	XP_035717658.1	XP_006568802.1
OG0002071	XP_035741025.1	XP_006570054.1
OG0002072	XP_035718675.1	XP_394778.2
OG0002073	XP_035727915.1	XP_623094.2
OG0002074	XP_035740830.1	XP_003250290.2
OG0002075	XP_035720687.1	XP_624827.3
OG0002076	XP_035719131.1	NP_001035320.1
OG0002077	XP_035721646.1	XP_001119921.1
OG0002078	XP_035740068.1	XP_016770352.2
OG0002080	XP_035727188.1	XP_396298.2
OG0002081	XP_035741097.1, XP_035741095.1, XP_035741098.1, XP_035741094.1	XP_006564656.1
OG0002082	XP_035724663.1	XP_026296977.1
OG0002083	XP_035718959.1	XP_391852.2
OG0002084	XP_035728399.1	XP_394417.5
OG0002085	XP_035724969.1, XP_035724970.1, XP_035724968.1	XP_006572325.1
OG0002086	XP_035740909.1	XP_006562875.3
OG0002087	XP_035719326.1	XP_006557806.1
OG0002088	XP_035719764.1, XP_035719765.1	XP_016769943.1, XP_006566281.1
OG0002089	XP_035720333.1, XP_035720336.1	XP_001122842.2
OG0002090	XP_035736793.1, XP_035736794.1, XP_035736796.1, XP_035736795.1	XP_003250895.2
OG0002091	XP_035719020.1	XP_016768578.1
OG0002092	XP_035724954.1	XP_001120770.1
OG0002093	XP_035728201.1	XP_001121453.1
OG0002094	XP_035722393.1	XP_006557484.1
OG0002095	XP_035727860.1	XP_006571055.1, XP_016768322.1
OG0002096	XP_035728116.1	XP_006567403.1, XP_623232.1, XP_006567404.1
OG0002097	XP_035734565.1	XP_016772243.1
OG0002098	XP_035728920.1	XP_395300.3
OG0002099	XP_035723708.1	XP_016769587.1
OG0002100	XP_035718610.1, XP_035718617.1	XP_001121113.1, XP_006562944.1
OG0002101	XP_035733659.1, XP_035733662.1	XP_026297360.1, XP_392414.6
OG0002102	XP_035732555.1	XP_026296629.1
OG0002103	XP_035733861.1	XP_396097.3, XP_006572192.1
OG0002104	XP_035724351.1	XP_016767605.2
OG0002105	XP_035731174.1	XP_001121094.1, XP_006565394.1, XP_026297302.1
OG0002106	XP_035721552.1, XP_035721556.1	XP_026300909.1
OG0002107	XP_035733340.1, XP_035733341.1	XP_006562841.1
OG0002108	XP_035724044.1	XP_392953.3
OG0002109	XP_035718566.1, XP_035718394.1, XP_035718474.1, XP_035718656.1	XP_392624.5
OG0002110	XP_035729328.1	XP_026300792.1
OG0002111	XP_035732279.1, XP_035732278.1, XP_035732275.1, XP_035732277.1, XP_035732276.1, XP_035732274.1	XP_001120809.2, XP_026299066.1, XP_016770131.2
OG0002113	XP_035741707.1	XP_006562933.1
OG0002114	XP_035730818.1	XP_026296872.1, XP_026296873.1
OG0002115	XP_035729727.1, XP_035729726.1	XP_393033.4, XP_016771093.1, XP_016771091.1
OG0002116	XP_035733768.1	XP_006562581.1
OG0002117	XP_035734240.1	XP_006567226.1
OG0002119	XP_035726268.1	XP_006565398.1
OG0002120	XP_035737273.1	XP_001120472.1, XP_026299847.1
