Orthogroup	Nomia_melanderi	Osmia_bicornis
OG0001728	XP_031841599.1	XP_029046665.1, XP_029046657.1
OG0001729	XP_031843847.1	XP_029050566.1
OG0001730	XP_031845461.1	XP_029035550.1
OG0001731	XP_031840225.1, XP_031840224.1	XP_029048092.1
OG0001732	XP_031825632.1	XP_029043901.1
OG0001733	XP_031828990.1	XP_029040692.1
OG0001734	XP_031843970.1, XP_031843964.1	XP_029041078.1, XP_029041085.1, XP_029041093.1, XP_029041102.1
OG0001735	XP_031839632.1	XP_029034196.1, XP_029034197.1
OG0001736	XP_031836891.1	XP_029049568.1
OG0001737	XP_031840375.1	XP_029047424.1, XP_029047422.1, XP_029047423.1
OG0001738	XP_031832271.1	XP_029034270.1
OG0001739	XP_031830403.1, XP_031830404.1, XP_031830405.1	XP_029047535.1
OG0001740	XP_031847749.1	XP_029045700.1, XP_029045692.1
OG0001741	XP_031832270.1	XP_029034269.1, XP_029034268.1
OG0001742	XP_031838273.1	XP_029056342.1
OG0001743	XP_031835988.1, XP_031835987.1, XP_031835989.1	XP_029049959.1, XP_029049960.1, XP_029049958.1
OG0001744	XP_031844786.1	XP_029034818.1
OG0001744	XP_031844787.1	XP_029034819.1
OG0001745	XP_031845646.1, XP_031845736.1	XP_029049388.1, XP_029049386.1
OG0001746	XP_031847008.1	XP_029045290.1
OG0001747	XP_031834812.1, XP_031834813.1, XP_031834815.1	XP_029044869.1, XP_029044868.1, XP_029044870.1
OG0001748	XP_031839883.1	XP_029032073.1, XP_029032064.1
OG0001749	XP_031832543.1	XP_029040788.1
OG0001749	XP_031832552.1	XP_029040793.1
OG0001750	XP_031838674.1	XP_029044823.1, XP_029044825.1
OG0001751	XP_031840011.1	XP_029056586.1, XP_029056587.1
OG0001752	XP_031848043.1	XP_029039201.1
OG0001753	XP_031830444.1	XP_029050541.1
OG0001754	XP_031839242.1	XP_029040725.1
OG0001755	XP_031847626.1	XP_029052414.1, XP_029052415.1
OG0001756	XP_031828217.1, XP_031828219.1, XP_031828218.1	XP_029035240.1
OG0001757	XP_031836013.1	XP_029036070.1
OG0001758	XP_031833565.1	XP_029042180.1, XP_029042177.1, XP_029042178.1, XP_029042179.1
OG0001759	XP_031834927.1, XP_031834922.1, XP_031834926.1, XP_031834932.1, XP_031834929.1, XP_031834930.1, XP_031834925.1, XP_031834924.1, XP_031834923.1, XP_031834921.1, XP_031834928.1	XP_029032105.1
OG0001760	XP_031826574.1, XP_031826572.1, XP_031826573.1, XP_031826577.1, XP_031826578.1, XP_031826576.1	XP_029048484.1
OG0001762	XP_031843907.1, XP_031843906.1	XP_029040564.1
OG0001763	XP_031849416.1	XP_029053396.1
OG0001764	XP_031845677.1	XP_029046456.1
OG0001765	XP_031841393.1, XP_031841394.1	XP_029039005.1, XP_029039004.1, XP_029039003.1
OG0001767	XP_031825332.1, XP_031825333.1	XP_029048720.1
OG0001768	XP_031831083.1	XP_029039800.1
OG0001769	XP_031844864.1	XP_029034136.1
OG0001771	XP_031833495.1, XP_031833497.1	XP_029055778.1, XP_029055779.1, XP_029055777.1, XP_029055780.1
OG0001772	XP_031828039.1, XP_031828038.1, XP_031828037.1, XP_031828043.1, XP_031828042.1, XP_031828041.1, XP_031828040.1	XP_029052279.1
OG0001773	XP_031826684.1	XP_029048634.1
OG0001774	XP_031846267.1	XP_029045460.1
OG0001775	XP_031827233.1, XP_031827232.1	XP_029042334.1, XP_029042333.1
OG0001776	XP_031843430.1	XP_029052622.1
OG0001777	XP_031835952.1	XP_029033694.1, XP_029033498.1
OG0001778	XP_031831287.1, XP_031831286.1	XP_029036678.1
OG0001779	XP_031825865.1	XP_029040462.1
OG0001780	XP_031832634.1	XP_029050706.1
OG0001781	XP_031838612.1	XP_029053291.1
OG0001782	XP_031826370.1	XP_029048493.1
OG0001783	XP_031840584.1, XP_031840586.1, XP_031840585.1	XP_029047303.1
OG0001784	XP_031846360.1, XP_031846361.1, XP_031846362.1	XP_029050306.1
OG0001785	XP_031846146.1, XP_031846147.1	XP_029045993.1, XP_029046001.1
OG0001786	XP_031842036.1, XP_031842034.1	XP_029037857.1, XP_029037856.1
OG0001787	XP_031825926.1	XP_029050564.1, XP_029050565.1, XP_029050563.1
OG0001788	XP_031839266.1, XP_031839267.1	XP_029048755.1
OG0001789	XP_031843335.1, XP_031843336.1	XP_029036577.1, XP_029036575.1
OG0001790	XP_031847472.1	XP_029050003.1, XP_029050002.1
OG0001791	XP_031839669.1	XP_029041575.1, XP_029041576.1
OG0001792	XP_031827617.1, XP_031827615.1, XP_031827616.1, XP_031827614.1	XP_029033135.1, XP_029033137.1
OG0001793	XP_031848318.1, XP_031848292.1, XP_031848300.1, XP_031848309.1	XP_029050447.1
OG0001794	XP_031846341.1	XP_029041647.1
OG0001794	XP_031846344.1	XP_029041595.1
OG0001795	XP_031833431.1	XP_029036342.1
OG0001796	XP_031826710.1	XP_029045166.1
OG0001797	XP_031831441.1	XP_029042045.1
OG0001799	XP_031845574.1, XP_031845573.1, XP_031845575.1	XP_029046350.1
OG0001800	XP_031837609.1	XP_029047399.1
OG0001801	XP_031847175.1	XP_029042699.1
OG0001803	XP_031845154.1	XP_029042974.1, XP_029042973.1, XP_029042972.1, XP_029042971.1
OG0001804	XP_031833405.1, XP_031833404.1	XP_029036643.1
OG0001805	XP_031829576.1	XP_029043315.1
OG0001806	XP_031844730.1, XP_031844737.1	XP_029054142.1, XP_029054141.1
OG0001807	XP_031846848.1	XP_029040769.1
OG0001808	XP_031839822.1	XP_029032074.1
OG0001809	XP_031828089.1, XP_031828090.1	XP_029055565.1
OG0001810	XP_031841874.1	XP_029041184.1, XP_029041181.1
OG0001811	XP_031849509.1	XP_029046125.1
OG0001812	XP_031841038.1	XP_029039791.1
OG0001813	XP_031846496.1, XP_031846487.1	XP_029044198.1
OG0001814	XP_031828671.1	XP_029042421.1, XP_029045552.1
OG0001816	XP_031835110.1	XP_029044832.1, XP_029044831.1, XP_029044829.1
OG0001817	XP_031841477.1, XP_031841479.1, XP_031841478.1, XP_031841476.1	XP_029033248.1, XP_029033247.1
OG0001818	XP_031848179.1	XP_029038479.1, XP_029038480.1, XP_029038477.1
OG0001819	XP_031829378.1	XP_029033511.1
OG0001820	XP_031843675.1	XP_029051864.1
OG0001821	XP_031837582.1	XP_029040388.1
OG0001822	XP_031832110.1	XP_029046426.1, XP_029046425.1
OG0001823	XP_031843246.1	XP_029036949.1
OG0001824	XP_031834808.1, XP_031834805.1	XP_029031980.1, XP_029031977.1
OG0001825	XP_031839932.1, XP_031839933.1	XP_029032081.1
OG0001826	XP_031828237.1	XP_029053086.1
OG0001827	XP_031843330.1	XP_029036559.1
OG0001828	XP_031846759.1	XP_029048531.1
OG0001829	XP_031844626.1	XP_029047842.1, XP_029047841.1
OG0001830	XP_031833585.1, XP_031833587.1, XP_031833588.1, XP_031833589.1, XP_031833582.1, XP_031833584.1, XP_031833586.1	XP_029042153.1
OG0001831	XP_031833024.1	XP_029045342.1
OG0001832	XP_031847523.1	XP_029052768.1, XP_029052767.1, XP_029052766.1, XP_029052769.1
OG0001833	XP_031848951.1	XP_029045272.1
OG0001834	XP_031849798.1, XP_031849797.1	XP_029042694.1, XP_029042695.1
OG0001835	XP_031844534.1	XP_029047233.1
OG0001836	XP_031832946.1	XP_029037552.1
OG0001837	XP_031835392.1	XP_029037380.1, XP_029037381.1
OG0001838	XP_031830797.1	XP_029051146.1, XP_029051147.1
OG0001839	XP_031829772.1	XP_029050310.1
OG0001840	XP_031833557.1, XP_031833559.1	XP_029042173.1
OG0001841	XP_031831727.1	XP_029036470.1
OG0001842	XP_031835632.1	XP_029031995.1, XP_029031994.1
OG0001843	XP_031838053.1	XP_029047793.1
OG0001844	XP_031845966.1	XP_029043545.1
OG0001845	XP_031829717.1	XP_029046828.1
OG0001846	XP_031833525.1, XP_031833523.1	XP_029055810.1
OG0001847	XP_031841389.1	XP_029040367.1
OG0001848	XP_031828019.1, XP_031828018.1	XP_029055489.1, XP_029055490.1
OG0001849	XP_031831929.1	XP_029053171.1
OG0001851	XP_031827273.1	XP_029045173.1, XP_029045174.1, XP_029045172.1
OG0001852	XP_031849323.1, XP_031849319.1, XP_031849318.1, XP_031849321.1, XP_031849320.1, XP_031849322.1	XP_029049682.1
OG0001853	XP_031835005.1	XP_029043094.1
OG0001854	XP_031826805.1	XP_029045247.1
OG0001855	XP_031841759.1	XP_029041716.1
OG0001856	XP_031846377.1	XP_029039272.1
OG0001857	XP_031841929.1, XP_031841909.1, XP_031841918.1	XP_029041402.1
OG0001858	XP_031844372.1, XP_031844373.1, XP_031844374.1	XP_029044979.1, XP_029044977.1
OG0001859	XP_031827700.1	XP_029043804.1, XP_029043803.1
OG0001861	XP_031833478.1, XP_031833475.1, XP_031833476.1, XP_031833473.1, XP_031833471.1, XP_031833472.1, XP_031833477.1	XP_029048687.1
OG0001862	XP_031847189.1	XP_029048904.1, XP_029048903.1
OG0001863	XP_031830376.1	XP_029035027.1, XP_029035029.1, XP_029035026.1
OG0001864	XP_031836319.1	XP_029048578.1
OG0001865	XP_031828286.1	XP_029053119.1, XP_029053120.1, XP_029053121.1
OG0001866	XP_031829566.1	XP_029043436.1, XP_029043437.1
OG0001867	XP_031831307.1	XP_029048154.1
OG0001868	XP_031850261.1, XP_031850259.1	XP_029048430.1
OG0001869	XP_031842798.1	XP_029045809.1
OG0001870	XP_031848449.1	XP_029055542.1
OG0001871	XP_031838912.1, XP_031838910.1, XP_031838915.1, XP_031838914.1, XP_031838909.1, XP_031838913.1, XP_031838916.1	XP_029048416.1
OG0001872	XP_031829790.1, XP_031829786.1, XP_031829791.1, XP_031829792.1, XP_031829789.1, XP_031829788.1	XP_029041112.1, XP_029041932.1
OG0001873	XP_031838294.1	XP_029038144.1
OG0001874	XP_031838908.1, XP_031838907.1	XP_029050759.1, XP_029050674.1, XP_029048285.1, XP_029048199.1
OG0001875	XP_031829438.1, XP_031829436.1	XP_029036827.1
OG0001876	XP_031836303.1, XP_031836304.1	XP_029037790.1, XP_029037792.1, XP_029037791.1
OG0001878	XP_031826950.1, XP_031826953.1	XP_029042381.1, XP_029042382.1
OG0001879	XP_031836882.1	XP_029040642.1, XP_029040643.1
OG0001880	XP_031834265.1, XP_031834266.1	XP_029047497.1
OG0001881	XP_031838677.1	XP_029048014.1, XP_029048013.1, XP_029048015.1
OG0001882	XP_031839876.1	XP_029043070.1
OG0001883	XP_031840636.1, XP_031840635.1	XP_029041441.1, XP_029041478.1, XP_029041459.1, XP_029041468.1, XP_029041450.1
OG0001884	XP_031836360.1, XP_031836371.1	XP_029048604.1, XP_029048600.1
OG0001885	XP_031847320.1	XP_029050007.1
OG0001886	XP_031845352.1	XP_029035856.1, XP_029035853.1
OG0001887	XP_031833205.1	XP_029034869.1
OG0001888	XP_031848135.1	XP_029052172.1
OG0001889	XP_031826081.1	XP_029032338.1
OG0001890	XP_031832616.1	XP_029041889.1
OG0001891	XP_031833450.1	XP_029048182.1, XP_029048179.1
OG0001892	XP_031825402.1, XP_031825404.1, XP_031825403.1	XP_029054568.1, XP_029054569.1
OG0001893	XP_031830545.1, XP_031830544.1	XP_029051123.1
OG0001894	XP_031828094.1	XP_029035313.1
OG0001895	XP_031832784.1	XP_029050588.1
OG0001896	XP_031830619.1	XP_029048990.1, XP_029048991.1, XP_029048993.1, XP_029048994.1, XP_029048992.1
OG0001897	XP_031827530.1	XP_029040323.1
OG0001898	XP_031825713.1	XP_029039449.1
OG0001899	XP_031835797.1	XP_029049778.1
OG0001900	XP_031829217.1	XP_029043142.1, XP_029043141.1
OG0001901	XP_031849270.1	XP_029049689.1, XP_029049690.1, XP_029049688.1
OG0001903	XP_031828958.1	XP_029040083.1, XP_029040086.1, XP_029040084.1, XP_029040082.1
OG0001905	XP_031833625.1	XP_029052559.1, XP_029052558.1, XP_029052557.1, XP_029052555.1
OG0001906	XP_031830466.1	XP_029051442.1
OG0001907	XP_031828611.1	XP_029044692.1, XP_029044691.1
OG0001908	XP_031846807.1, XP_031846815.1	XP_029040274.1, XP_029040149.1
OG0001909	XP_031845653.1	XP_029036483.1
OG0001910	XP_031832395.1	XP_029034352.1
OG0001912	XP_031840774.1	XP_029046216.1, XP_029046214.1
OG0001913	XP_031840928.1, XP_031840927.1, XP_031840924.1, XP_031840926.1, XP_031840925.1	XP_029032843.1
OG0001914	XP_031847712.1	XP_029056593.1
OG0001915	XP_031825627.1, XP_031825626.1, XP_031825625.1, XP_031825628.1	XP_029046058.1
OG0001916	XP_031841017.1, XP_031841016.1	XP_029033073.1
OG0001917	XP_031840313.1	XP_029036315.1
OG0001918	XP_031841738.1	XP_029034579.1
OG0001919	XP_031844310.1	XP_029032893.1
OG0001920	XP_031835841.1, XP_031835838.1, XP_031835844.1, XP_031835845.1, XP_031835840.1, XP_031835843.1, XP_031835839.1	XP_029045605.1, XP_029045604.1
OG0001921	XP_031843891.1	XP_029056502.1, XP_029056500.1, XP_029056501.1
OG0001922	XP_031841054.1	XP_029044040.1, XP_029044039.1
OG0001923	XP_031827830.1	XP_029056253.1, XP_029056252.1, XP_029056250.1, XP_029056254.1, XP_029056251.1, XP_029056248.1
OG0001924	XP_031834840.1	XP_029042432.1, XP_029042434.1
OG0001925	XP_031828758.1	XP_029036296.1, XP_029036297.1
OG0001926	XP_031830021.1	XP_029050772.1
OG0001927	XP_031826835.1	XP_029045258.1
OG0001928	XP_031830850.1	XP_029047699.1
OG0001929	XP_031830745.1	XP_029049000.1, XP_029048999.1, XP_029049001.1
OG0001930	XP_031847914.1	XP_029039778.1, XP_029039779.1, XP_029039777.1
OG0001931	XP_031844874.1, XP_031844875.1, XP_031844872.1, XP_031844873.1	XP_029032988.1, XP_029032989.1
OG0001933	XP_031828207.1, XP_031828208.1, XP_031828206.1	XP_029055575.1
OG0001934	XP_031848315.1, XP_031848332.1	XP_029037263.1
OG0001935	XP_031846808.1, XP_031846809.1, XP_031846806.1	XP_029040732.1, XP_029040731.1
OG0001937	XP_031844813.1	XP_029047849.1
OG0001938	XP_031843141.1, XP_031843140.1	XP_029052503.1, XP_029052504.1, XP_029052502.1
OG0001939	XP_031837972.1, XP_031837971.1, XP_031837974.1, XP_031837973.1	XP_029043390.1
OG0001940	XP_031828224.1, XP_031828225.1, XP_031828226.1	XP_029032607.1, XP_029032608.1, XP_029032605.1
OG0001941	XP_031844452.1, XP_031844451.1	XP_029037157.1
OG0001942	XP_031826078.1, XP_031826114.1, XP_031826069.1, XP_031826087.1, XP_031826096.1, XP_031826104.1, XP_031826063.1	XP_029056072.1, XP_029056062.1
OG0001943	XP_031835230.1	XP_029053347.1
OG0001944	XP_031839148.1, XP_031839149.1, XP_031839150.1	XP_029051699.1
OG0001945	XP_031850206.1	XP_029037377.1
OG0001946	XP_031835563.1	XP_029049167.1
OG0001947	XP_031848044.1	XP_029037722.1, XP_029037720.1
OG0001948	XP_031843289.1	XP_029034402.1, XP_029034401.1, XP_029034403.1
OG0001949	XP_031835765.1	XP_029051273.1
OG0001950	XP_031844308.1	XP_029050057.1
OG0001951	XP_031828253.1	XP_029033344.1
OG0001952	XP_031830206.1	XP_029049580.1
OG0001953	XP_031828731.1	XP_029042236.1
OG0001954	XP_031841353.1, XP_031841352.1, XP_031841356.1, XP_031841355.1, XP_031841351.1	XP_029041675.1, XP_029041673.1, XP_029041676.1
OG0001955	XP_031844009.1, XP_031844010.1	XP_029037833.1
OG0001957	XP_031840704.1	XP_029038629.1
OG0001959	XP_031843339.1	XP_029036580.1
OG0001960	XP_031836239.1, XP_031836238.1	XP_029048599.1
OG0001961	XP_031848295.1	XP_029052705.1
OG0001962	XP_031845825.1	XP_029042569.1
OG0001963	XP_031832213.1	XP_029051642.1, XP_029051641.1, XP_029051640.1
OG0001964	XP_031831705.1, XP_031831704.1	XP_029046096.1
OG0001965	XP_031840489.1	XP_029055381.1
OG0001966	XP_031829638.1, XP_031829637.1, XP_031829636.1	XP_029043427.1
OG0001967	XP_031847984.1	XP_029055833.1, XP_029055832.1
OG0001968	XP_031829493.1	XP_029045999.1
OG0001969	XP_031828968.1	XP_029049419.1
OG0001970	XP_031832833.1	XP_029039053.1
OG0001971	XP_031848166.1, XP_031848156.1	XP_029050456.1, XP_029050455.1
OG0001973	XP_031838055.1	XP_029052925.1, XP_029052923.1
OG0001975	XP_031836183.1	XP_029036247.1, XP_029036246.1
OG0001976	XP_031826249.1, XP_031826248.1, XP_031826251.1	XP_029044624.1
OG0001977	XP_031826569.1	XP_029051592.1
OG0001978	XP_031850472.1, XP_031850471.1, XP_031850470.1	XP_029040668.1
OG0001980	XP_031841591.1, XP_031841594.1, XP_031841593.1, XP_031841590.1, XP_031841589.1, XP_031841595.1, XP_031841592.1	XP_029052213.1, XP_029052203.1
OG0001981	XP_031837910.1	XP_029038786.1
OG0001982	XP_031828056.1, XP_031828047.1	XP_029038978.1, XP_029038976.1, XP_029038977.1, XP_029038975.1, XP_029038980.1
OG0001983	XP_031835803.1	XP_029049827.1
OG0001984	XP_031845594.1, XP_031845590.1, XP_031845591.1, XP_031845595.1, XP_031845596.1, XP_031845593.1, XP_031845597.1	XP_029042957.1, XP_029042956.1
OG0001987	XP_031832381.1	XP_029044998.1, XP_029044999.1, XP_029044997.1
OG0001988	XP_031828034.1	XP_029055506.1, XP_029055505.1
OG0001989	XP_031836922.1, XP_031836923.1	XP_029053234.1
OG0001990	XP_031828199.1	XP_029035239.1
OG0001991	XP_031831964.1	XP_029049382.1, XP_029049384.1, XP_029049383.1
OG0001992	XP_031849482.1	XP_029037031.1, XP_029037032.1
OG0001993	XP_031829781.1	XP_029040995.1, XP_029040996.1, XP_029040994.1
OG0001994	XP_031834154.1, XP_031834153.1, XP_031834152.1, XP_031834151.1	XP_029045068.1
OG0001995	XP_031834096.1	XP_029042245.1
OG0001996	XP_031829819.1	XP_029040956.1
OG0001997	XP_031847520.1	XP_029049977.1
OG0001998	XP_031846087.1, XP_031846089.1	XP_029035619.1
OG0001999	XP_031828950.1	XP_029045563.1, XP_029042449.1
OG0002000	XP_031846406.1	XP_029041055.1
OG0002001	XP_031841166.1	XP_029052793.1
OG0002002	XP_031841150.1	XP_029047674.1
OG0002003	XP_031836236.1	XP_029048595.1
OG0002004	XP_031834430.1	XP_029045839.1
OG0002005	XP_031844114.1, XP_031844115.1, XP_031844117.1, XP_031844116.1	XP_029050228.1
OG0002006	XP_031836056.1	XP_029052802.1
OG0002007	XP_031849021.1, XP_031849030.1	XP_029042124.1, XP_029042137.1
OG0002009	XP_031825621.1	XP_029043919.1
OG0002010	XP_031834020.1, XP_031834019.1	XP_029045105.1
OG0002011	XP_031841011.1	XP_029032960.1
OG0002012	XP_031839870.1	XP_029036287.1
OG0002013	XP_031845796.1	XP_029038171.1
OG0002014	XP_031827829.1	XP_029049249.1
OG0002014	XP_031827826.1	XP_029049235.1
OG0002015	XP_031831241.1, XP_031831240.1, XP_031831239.1	XP_029042788.1, XP_029042789.1, XP_029042790.1, XP_029042791.1
OG0002016	XP_031831342.1	XP_029054454.1
OG0002017	XP_031842469.1	XP_029052496.1
OG0002018	XP_031826997.1	XP_029052993.1
OG0002019	XP_031835610.1	XP_029049772.1
OG0002020	XP_031833173.1	XP_029032679.1, XP_029032672.1
OG0002021	XP_031826322.1, XP_031826321.1	XP_029052655.1, XP_029052663.1, XP_029052674.1
OG0002022	XP_031844877.1	XP_029032981.1
OG0002023	XP_031835977.1	XP_029049945.1, XP_029049943.1
OG0002024	XP_031833246.1	XP_029036015.1
OG0002025	XP_031845299.1, XP_031845297.1, XP_031845298.1	XP_029034323.1
OG0002026	XP_031828699.1	XP_029050487.1
OG0002027	XP_031826855.1	XP_029045260.1
OG0002028	XP_031826451.1	XP_029035230.1, XP_029035231.1
OG0002029	XP_031827176.1, XP_031827174.1, XP_031827175.1	XP_029049852.1, XP_029050726.1
OG0002030	XP_031844797.1	XP_029034727.1
OG0002032	XP_031825356.1, XP_031825351.1, XP_031825350.1	XP_029046713.1, XP_029046709.1
OG0002033	XP_031843136.1	XP_029047647.1
OG0002035	XP_031838860.1	XP_029032418.1, XP_029032420.1, XP_029032419.1
OG0002036	XP_031832569.1	XP_029031953.1, XP_029031952.1
OG0002037	XP_031839377.1	XP_029051984.1
OG0002038	XP_031846412.1, XP_031846411.1, XP_031846409.1, XP_031846410.1	XP_029034993.1
OG0002039	XP_031836216.1	XP_029052743.1
OG0002040	XP_031832962.1	XP_029037655.1, XP_029037656.1
OG0002041	XP_031827572.1	XP_029034595.1, XP_029034597.1, XP_029034596.1
OG0002042	XP_031837964.1, XP_031837961.1, XP_031837962.1, XP_031837960.1, XP_031837963.1	XP_029037435.1
OG0002043	XP_031832296.1	XP_029038149.1
OG0002044	XP_031825706.1	XP_029044454.1
OG0002045	XP_031848185.1	XP_029038475.1
OG0002046	XP_031845334.1	XP_029035860.1
OG0002047	XP_031839930.1	XP_029047980.1
OG0002048	XP_031845280.1	XP_029034257.1, XP_029034247.1
OG0002049	XP_031834093.1	XP_029045092.1
OG0002050	XP_031840448.1, XP_031840447.1, XP_031840451.1, XP_031840450.1, XP_031840449.1	XP_029047468.1
OG0002051	XP_031847251.1	XP_029055947.1
OG0002052	XP_031837641.1, XP_031837639.1, XP_031837637.1, XP_031837636.1, XP_031837635.1, XP_031837634.1, XP_031837633.1, XP_031837632.1, XP_031837640.1	XP_029039200.1
OG0002053	XP_031837267.1	XP_029032752.1
OG0002054	XP_031832638.1	XP_029039271.1, XP_029039268.1
OG0002055	XP_031825841.1	XP_029047682.1, XP_029039906.1, XP_029052417.1
OG0002056	XP_031849751.1	XP_029049390.1
OG0002057	XP_031833158.1	XP_029045426.1, XP_029045424.1, XP_029045427.1
OG0002058	XP_031849841.1	XP_029035452.1
OG0002059	XP_031837110.1	XP_029032800.1
OG0002060	XP_031839067.1	XP_029038247.1, XP_029038250.1
OG0002061	XP_031840977.1	XP_029047217.1
OG0002062	XP_031846152.1	XP_029046973.1
OG0002063	XP_031831128.1	XP_029040517.1
OG0002064	XP_031832368.1	XP_029052106.1, XP_029052107.1
OG0002065	XP_031845901.1	XP_029041901.1
OG0002066	XP_031847414.1	XP_029040918.1, XP_029040919.1
OG0002067	XP_031827275.1, XP_031827274.1, XP_031827272.1, XP_031827271.1, XP_031827270.1, XP_031827278.1, XP_031827277.1, XP_031827276.1	XP_029045229.1
OG0002068	XP_031833794.1, XP_031833793.1	XP_029056546.1
OG0002069	XP_031833983.1	XP_029051814.1
OG0002070	XP_031834693.1	XP_029043227.1, XP_029043226.1
OG0002071	XP_031826472.1	XP_029032309.1
OG0002072	XP_031838065.1, XP_031838061.1, XP_031838064.1, XP_031838063.1, XP_031838067.1, XP_031838066.1, XP_031838062.1, XP_031838069.1	XP_029052878.1, XP_029052879.1
OG0002073	XP_031829663.1, XP_031829664.1	XP_029050318.1
OG0002074	XP_031847449.1, XP_031847451.1	XP_029053252.1, XP_029053244.1
OG0002075	XP_031846636.1	XP_029045743.1
OG0002076	XP_031829622.1	XP_029047150.1
OG0002077	XP_031840976.1	XP_029033041.1
OG0002078	XP_031838519.1	XP_029042635.1
OG0002079	XP_031839017.1	XP_029054984.1, XP_029055387.1, XP_029055380.1, XP_029055371.1, XP_029054912.1, XP_029054944.1
OG0002080	XP_031844578.1	XP_029047198.1
OG0002081	XP_031830016.1	XP_029052297.1
OG0002082	XP_031840140.1, XP_031840139.1, XP_031840138.1, XP_031840141.1, XP_031840142.1	XP_029048091.1, XP_029048090.1
OG0002083	XP_031825902.1	XP_029039991.1
OG0002084	XP_031850306.1	XP_029038605.1
OG0002085	XP_031836528.1, XP_031836529.1, XP_031836527.1	XP_029042716.1
OG0002086	XP_031843893.1	XP_029039847.1, XP_029039849.1, XP_029039846.1
OG0002087	XP_031827089.1, XP_031827090.1	XP_029042330.1
OG0002088	XP_031830657.1	XP_029034430.1
OG0002089	XP_031848159.1	XP_029032834.1
