Orthogroup	Acyrthosiphon_pisum	Osmia_lignaria
OG0001064	XP_016662408.1	XP_034194045.1, XP_034194043.1, XP_034194042.1
OG0001065	XP_016662735.1	XP_034189611.1, XP_034189614.1
OG0001066	XP_029341094.1	XP_034193133.1, XP_034193129.1
OG0001067	XP_029347427.1, XP_029342601.1	XP_034175494.1, XP_034175495.1
OG0001068	XP_029342993.1, XP_029342992.1	XP_034190441.1, XP_034190468.1
OG0001069	XP_029343159.1	XP_034191932.1
OG0001070	XP_029343506.1, XP_029343509.1	XP_034173026.1
OG0001071	XP_029344587.1, XP_029344586.1, XP_029344584.1, XP_029344588.1	XP_034184577.1
OG0001072	XP_029346976.1, XP_029346977.1	XP_034178796.1
OG0001090	NP_001129420.1	XP_034187646.1, XP_034187647.1
OG0001091	NP_001153848.1, XP_029348531.1, XP_029341881.1, XP_001947968.1, XP_029347308.1, XP_001946133.2	XP_034196131.1
OG0001092	NP_001155140.1, XP_008187000.1	XP_034180589.1, XP_034180659.1
OG0001093	XP_008179870.1, NP_001155505.1	XP_034183459.1, XP_034183453.1
OG0001094	NP_001155508.1, XP_001949834.1	XP_034172312.1
OG0001095	NP_001156278.1, NP_001155646.1	XP_034171736.1
OG0001096	NP_001155662.1	XP_034187116.1
OG0001097	NP_001155680.1	XP_034189603.1, XP_034189601.1
OG0001098	XP_016661622.1, NP_001155733.1	XP_034186450.1
OG0001099	XP_029348134.1, NP_001155764.1	XP_034189301.1
OG0001100	NP_001155768.1	XP_034195611.1
OG0001101	XP_001948284.2, XP_016657265.1, XP_029341296.1, NP_001156051.1	XP_034193116.1
OG0001102	NP_001156053.1	XP_034174277.1
OG0001103	XP_008182544.1, NP_001156129.1, XP_016657962.1, XP_008180461.1	XP_034184813.1
OG0001104	NP_001156133.1, XP_008181357.1	XP_034177620.1, XP_034177618.1, XP_034177619.1
OG0001105	NP_001156173.1, NP_001233027.1	XP_034171581.1
OG0001106	XP_029341550.1, NP_001156267.1	XP_034180966.1, XP_034180964.1, XP_034180965.1
OG0001107	NP_001233091.1, XP_001946336.2	XP_034185419.1
OG0001108	XP_008181413.1, XP_008181414.1, NP_001280378.1	XP_034185226.1
OG0001109	XP_008188103.1, NP_001280404.1, XP_029343710.1	XP_034190510.1, XP_034190509.1, XP_034190511.1
OG0001110	XP_001942870.1, XP_029341142.1	XP_034176105.1, XP_034176106.1, XP_034176107.1, XP_034176104.1
OG0001111	XP_001943176.2	XP_034172906.1
OG0001112	XP_001943561.1	XP_034182139.1
OG0001113	XP_001943767.1	XP_034177084.1, XP_034177085.1, XP_034177086.1
OG0001114	XP_001943824.1	XP_034185828.1
OG0001115	XP_001944095.2	XP_034185352.1
OG0001117	XP_001944518.2	XP_034183606.1, XP_034183605.1, XP_034183604.1, XP_034183602.1
OG0001118	XP_001944745.2, XP_003242948.1	XP_034188923.1, XP_034188924.1
OG0001119	XP_001945455.1	XP_034176009.1, XP_034176006.1, XP_034176007.1, XP_034176008.1
OG0001120	XP_003245192.1	XP_034175203.1
OG0001121	XP_003240109.1, XP_001945890.2	XP_034173241.1
OG0001122	XP_029345343.1, XP_001946021.2, XP_029345344.1, XP_016663184.1, XP_008187069.1, XP_008187068.1	XP_034188975.1
OG0001123	XP_001946462.2	XP_034179080.1
OG0001124	XP_001946733.1, XP_016656939.1, XP_016656937.1, XP_016656938.1	XP_034189565.1, XP_034189566.1
OG0001125	XP_003242835.1, XP_001947132.2	XP_034190130.1
OG0001126	XP_016657415.1, XP_001947403.1	XP_034192402.1
OG0001127	XP_001947574.2	XP_034182044.1, XP_034182029.1
OG0001128	XP_001947778.1, XP_008186751.2	XP_034181255.1
OG0001129	XP_003243491.1, XP_001947806.2	XP_034195384.1
OG0001130	XP_016663878.1, XP_016663877.1, XP_029346824.1, XP_029346823.1, XP_001947874.1	XP_034178604.1, XP_034178603.1, XP_034178602.1, XP_034178601.1
OG0001131	XP_008187678.1, XP_001947895.2	XP_034180587.1, XP_034180593.1
OG0001132	XP_001948183.1	XP_034187455.1, XP_034187457.1, XP_034187456.1, XP_034187459.1, XP_034187458.1, XP_034187454.1
OG0001133	XP_008181566.1, XP_001948369.2, XP_029348595.1, XP_001948315.1, XP_001950289.2, XP_029342588.1, XP_001951217.2, XP_008189358.2	XP_034181239.1
OG0001134	XP_001948516.2	XP_034178023.1, XP_034178019.1
OG0001135	XP_029341736.1, XP_001949162.2, XP_016662877.1	XP_034172088.1
OG0001136	XP_001949200.2	XP_034180274.1, XP_034180276.1, XP_034180277.1, XP_034180275.1
OG0001137	XP_001949566.1	XP_034188644.1
OG0001138	XP_016659058.1, XP_001949598.1	XP_034174988.1
OG0001139	XP_001949754.1	XP_034179909.1, XP_034179896.1
OG0001140	XP_001950299.1	XP_034187615.1, XP_034187617.1, XP_034187616.1, XP_034187618.1
OG0001142	XP_001950807.2, XP_029346999.1	XP_034186751.1
OG0001143	XP_001950810.1	XP_034186083.1, XP_034186084.1
OG0001144	XP_001950825.2	XP_034178881.1, XP_034178875.1
OG0001145	XP_001950913.1	XP_034183918.1
OG0001146	XP_001950937.1	XP_034177091.1, XP_034193007.1
OG0001147	XP_001950988.1	XP_034181639.1, XP_034181638.1, XP_034181637.1, XP_034181636.1, XP_034181634.1, XP_034181635.1
OG0001148	XP_001951126.1	XP_034176415.1
OG0001149	XP_001951630.1	XP_034193355.1, XP_034193359.1, XP_034193357.1, XP_034193358.1, XP_034193360.1, XP_034193364.1, XP_034193363.1, XP_034193361.1, XP_034193362.1
OG0001150	XP_001951748.2, XP_008183754.1, XP_029346633.1	XP_034174258.1, XP_034174256.1, XP_034174259.1
OG0001151	XP_016658645.1, XP_001952434.2	XP_034175216.1
OG0001152	XP_001952516.2	XP_034185850.1
OG0001153	XP_029345485.1, XP_001952587.2	XP_034174560.1, XP_034174564.1
OG0001154	XP_016662028.1, XP_001952667.2	XP_034193938.1
OG0001155	XP_001952747.1	XP_034188751.1, XP_034188750.1, XP_034188749.1
OG0001156	XP_016664861.1, XP_003241429.1	XP_034183424.1, XP_034183423.1
OG0001157	XP_003243823.1	XP_034172285.1
OG0001158	XP_016659863.1, XP_003244542.1, XP_016659864.1	XP_034195518.1, XP_034195533.1, XP_034195526.1
OG0001159	XP_003245082.1	XP_034176206.1, XP_034176207.1
OG0001160	XP_003245361.2	XP_034174113.1, XP_034174109.1, XP_034174110.1, XP_034174111.1, XP_034174112.1
OG0001161	XP_008183803.1, XP_003246305.2	XP_034191779.1
OG0001162	XP_008179593.1, XP_003246402.2, XP_029343947.1, XP_029343948.1	XP_034176842.1, XP_034176850.1
OG0001163	XP_003247117.1, XP_016663049.1, XP_008183882.1, XP_008181341.1	XP_034171296.1
OG0001164	XP_003247679.1	XP_034194903.1, XP_034194888.1
OG0001165	XP_008179184.1, XP_008179192.1	XP_034183564.1, XP_034183563.1
OG0001166	XP_008179444.1	XP_034188785.1, XP_034188784.1
OG0001167	XP_008181511.1, XP_008181512.1	XP_034195581.1
OG0001168	XP_008183195.2, XP_029345196.1, XP_016662902.1, XP_029344862.1	XP_034184018.1, XP_034184017.1
OG0001169	XP_008183336.1, XP_029345140.1	XP_034180023.1
OG0001170	XP_008183769.1, XP_008183773.1, XP_016660433.1, XP_016660432.1, XP_016660431.1	XP_034176948.1
OG0001171	XP_008183856.1	XP_034181621.1, XP_034181619.1
OG0001172	XP_008184424.1	XP_034176822.1, XP_034176827.1
OG0001173	XP_008184447.1	XP_034172429.1
OG0001174	XP_029345281.1, XP_008185305.1	XP_034189266.1, XP_034183182.1
OG0001175	XP_008185682.1	XP_034196369.1
OG0001176	XP_008188774.1	XP_034170973.1
OG0001178	XP_008189853.1	XP_034171345.1, XP_034171350.1, XP_034171348.1, XP_034171347.1, XP_034171346.1
OG0001179	XP_008190154.1	XP_034183642.1
OG0001180	XP_016657120.1	XP_034181925.1, XP_034181930.1
OG0001181	XP_016657278.1	XP_034196230.1, XP_034196231.1
OG0001182	XP_016657683.1	XP_034174871.1, XP_034174877.1
OG0001183	XP_029343309.1, XP_016658013.1	XP_034188546.1, XP_034188540.1
OG0001184	XP_016659463.1	XP_034192556.1
OG0001185	XP_016660106.1, XP_016660104.1, XP_016660111.1	XP_034186925.1, XP_034186928.1
OG0001186	XP_016660542.1, XP_016660541.1	XP_034185239.1, XP_034185238.1, XP_034185237.1, XP_034185235.1, XP_034185240.1
OG0001187	XP_016661530.1, XP_029346066.1	XP_034184862.1
OG0001188	XP_016664405.1, XP_016662933.1	XP_034173804.1, XP_034174687.1
OG0001189	XP_029343923.1	XP_034180630.1
OG0001190	XP_029344471.1	XP_034188565.1, XP_034188563.1
OG0001191	XP_029346223.1	XP_034179538.1, XP_034179528.1, XP_034179527.1
OG0001192	XP_029346448.1	XP_034192727.1
OG0001193	XP_029346928.1, XP_029346927.1, XP_029346926.1, XP_029346925.1	XP_034173693.1
OG0001214	NP_001153813.1, NP_001153811.1, NP_001153812.1	XP_034192231.1
OG0001215	NP_001153873.1, XP_029347957.1	XP_034180167.1
OG0001216	NP_001153944.1, XP_003249047.1	XP_034175165.1
OG0001217	NP_001155454.1	XP_034191212.1
OG0001218	NP_001155457.1, XP_008179466.1	XP_034195620.1, XP_034195619.1
OG0001219	NP_001155464.1, XP_001949090.1, XP_003248969.1	XP_034191000.1
OG0001220	NP_001155533.1	XP_034191390.1, XP_034191391.1, XP_034191388.1, XP_034191389.1
OG0001221	XP_001951050.1	XP_034187966.1
OG0001222	NP_001155665.2, NP_001156815.1	XP_034193972.1, XP_034193974.1
OG0001223	XP_008182091.1, NP_001155667.1	XP_034183725.1, XP_034183724.1
OG0001224	NP_001156103.1	XP_034191325.1, XP_034191326.1
OG0001225	NP_001156193.1	XP_034185182.1, XP_034185183.1, XP_034185184.1, XP_034185186.1
OG0001226	NP_001156283.1, XP_029341458.1, XP_008184693.1, XP_008184699.1, XP_008184694.1	XP_034180809.1
OG0001228	XP_001947886.1, NP_001280309.1	XP_034179195.1
OG0001229	NP_001280441.1	XP_034175638.1
OG0001230	XP_008184848.1, NP_001280446.1	XP_034176994.1
OG0001231	XP_001943183.2, XP_008186393.1	XP_034178706.1
OG0001232	XP_001942726.2, XP_001942882.2, XP_029342527.1, XP_016659130.1, XP_008182073.1, XP_001950130.3	XP_034177425.1
OG0001233	XP_001944566.2, XP_016662541.1, XP_016657430.1, XP_001943267.2	XP_034195005.1
OG0001234	XP_001943476.2	XP_034178317.1
OG0001236	XP_001944534.1	XP_034177780.1, XP_034177781.1
OG0001237	XP_029343933.1, XP_001945027.2, XP_003245282.1, XP_003245283.1	XP_034175664.1
OG0001238	XP_008188368.1, XP_001945158.2, XP_001950494.2	XP_034184948.1
OG0001239	XP_001945277.2, XP_008183013.1, XP_016656349.1	XP_034176391.1, XP_034176392.1
OG0001240	XP_001945375.1	XP_034175167.1
OG0001241	XP_029343094.1, XP_029343095.1, XP_001946090.2	XP_034176190.1, XP_034176194.1
OG0001242	XP_001946147.2	XP_034178872.1, XP_034178846.1
OG0001243	XP_016661917.1, XP_008185497.1, XP_001946228.1, XP_016658048.1, XP_008180749.1, XP_008185263.1	XP_034175728.1
OG0001244	XP_001946280.2	XP_034193118.1, XP_034193119.1, XP_034193117.1
OG0001245	XP_001946431.1	XP_034195874.1
OG0001246	XP_001947027.2	XP_034188155.1
OG0001247	XP_001951687.2, XP_003243969.1, XP_001947095.2, XP_008182260.1	XP_034189745.1, XP_034189744.1
OG0001248	XP_008180352.1, XP_001947336.2	XP_034191744.1, XP_034191743.1, XP_034191742.1
OG0001249	XP_008179609.1, XP_001947420.1	XP_034179871.1
OG0001250	XP_001947917.2	XP_034184971.1
OG0001251	XP_029344523.1, XP_029344522.1, XP_001948243.2	XP_034174499.1
OG0001252	XP_001948261.1	XP_034193498.1
OG0001253	XP_001948411.2, XP_008187442.1	XP_034175880.1
OG0001254	XP_001948594.2	XP_034182229.1
OG0001255	XP_001948774.2	XP_034194579.1
OG0001256	XP_001949446.1	XP_034196141.1, XP_034196139.1
OG0001257	XP_001949480.1	XP_034173799.1
OG0001258	XP_001949498.2	XP_034174253.1, XP_034174249.1
OG0001259	XP_001949584.1, XP_008184333.1, XP_003242568.1	XP_034176645.1
OG0001260	XP_001950152.1	XP_034179841.1, XP_034179842.1
OG0001261	XP_001950183.1	XP_034184351.1
OG0001262	XP_001950417.1	XP_034176208.1
OG0001263	XP_001950431.1	XP_034184311.1
OG0001264	XP_001950522.1, XP_016657964.1	XP_034184003.1
OG0001265	XP_029347050.1, XP_001950878.2	XP_034171032.1, XP_034171031.1
OG0001266	XP_001950947.2	XP_034192837.1, XP_034192849.1
OG0001267	XP_001951732.1	XP_034184817.1
OG0001268	XP_001952629.1, XP_008187935.1	XP_034194058.1, XP_034183288.1
OG0001269	XP_003240957.1	XP_034170855.1, XP_034170890.1
OG0001270	XP_003241121.1	XP_034189953.1
OG0001271	XP_029342269.1, XP_029342268.1	XP_034191685.1
OG0001272	XP_003242523.1, XP_016657578.1, XP_016657577.1, XP_029347236.1, XP_029345765.1	XP_034181526.1
OG0001273	XP_029341105.1, XP_003243017.1	XP_034176964.1, XP_034176963.1
OG0001274	XP_003243163.1, XP_029347052.1	XP_034176746.1, XP_034176745.1, XP_034176747.1
OG0001277	XP_003243733.1	XP_034194473.1
OG0001278	XP_003244422.1	XP_034193961.1, XP_034193960.1
OG0001279	XP_008183368.1, XP_003244722.1	XP_034187821.1
OG0001280	XP_003245599.2	XP_034178827.1
OG0001281	XP_003246179.1	XP_034186832.1, XP_034186841.1
OG0001282	XP_003248149.1	XP_034185916.1, XP_034185917.1, XP_034185914.1, XP_034185915.1
OG0001283	XP_003248478.1	XP_034181744.1, XP_034181837.1
OG0001284	XP_008182531.1, XP_003248714.1	XP_034182364.1, XP_034182370.1
OG0001286	XP_008178165.1	XP_034180255.1
OG0001287	XP_008178607.1	XP_034172493.1
OG0001288	XP_008181487.1, XP_008182181.1, XP_008182182.1, XP_029347449.1	XP_034180431.1, XP_034180430.1, XP_034180429.1
OG0001289	XP_008181498.1	XP_034181900.1
OG0001290	XP_016657448.1, XP_008181527.1	XP_034178847.1, XP_034178848.1, XP_034178845.1
OG0001291	XP_029343815.1, XP_008184750.1, XP_008184749.1	XP_034186514.1
OG0001292	XP_029343143.1, XP_008185152.1	XP_034180332.1
OG0001293	XP_008185156.1	XP_034189845.1
OG0001294	XP_008186956.1	XP_034179747.1, XP_034179749.1, XP_034179750.1
OG0001295	XP_008187592.1	XP_034173343.1
OG0001296	XP_008189116.1	XP_034187062.1
OG0001298	XP_016657557.1	XP_034183917.1
OG0001299	XP_016659670.1, XP_016659669.1	XP_034195475.1
OG0001300	XP_016660087.1	XP_034183262.1
OG0001301	XP_016660634.1, XP_016660633.1	XP_034171853.1
OG0001302	XP_029347289.1	XP_034172916.1
OG0001303	XP_029341792.1	XP_034171879.1
OG0001304	XP_029342867.1	XP_034193633.1, XP_034193632.1
OG0001305	XP_029348564.1, XP_029342894.1	XP_034182781.1
OG0001306	XP_029344330.1	XP_034189742.1, XP_034189740.1
OG0001307	XP_029345473.1	XP_034177683.1
OG0001308	XP_029346361.1, XP_029346360.1	XP_034186825.1
OG0001328	NP_001127773.1, XP_029341919.1	XP_034189487.1
OG0001329	NP_001155492.1, XP_029344755.1	XP_034181173.1
OG0001330	NP_001155497.1, XP_008186537.1	XP_034187420.1
OG0001331	NP_001155755.1	XP_034184785.1, XP_034194104.1, XP_034194105.1
OG0001332	XP_001952298.1, NP_001155769.1	XP_034190845.1
OG0001333	NP_001155777.1	XP_034172655.1, XP_034172647.1
OG0001334	NP_001191927.1, NP_001156237.1	XP_034178816.1
OG0001335	XP_016663531.1, NP_001156244.1	XP_034183702.1, XP_034183699.1
OG0001336	NP_001156313.1	XP_034176056.1, XP_034176057.1
OG0001337	NP_001191891.1	XP_034175610.1, XP_034175608.1, XP_034175609.1, XP_034175607.1, XP_034175606.1
OG0001338	NP_001191907.1, XP_008181953.1	XP_034174959.1
OG0001339	XP_016662840.1, XP_016660308.1, NP_001280409.1, NP_001280286.1	XP_034182822.1
OG0001340	NP_001280445.1	XP_034187730.1
OG0001341	NP_001313591.2	XP_034183403.1
OG0001342	XP_001942660.2, XP_008185917.1, XP_029346331.1, XP_016662253.1, XP_016662252.1	XP_034171540.1
OG0001343	XP_001942773.2	XP_034192116.1, XP_034191468.1
OG0001344	XP_016660225.1, XP_001943014.1	XP_034184437.1
OG0001345	XP_001943716.2	XP_034192767.1
OG0001346	XP_001943720.2, XP_029345723.1, XP_029345724.1	XP_034188753.1, XP_034188757.1
OG0001347	XP_001944211.2, XP_016658906.1	XP_034188460.1, XP_034188458.1, XP_034188459.1
OG0001348	XP_001944238.2	XP_034190246.1, XP_034190247.1
OG0001349	XP_001944356.1	XP_034193848.1
OG0001350	XP_001944460.2	XP_034178870.1
OG0001351	XP_001945250.1	XP_034179763.1, XP_034179762.1
OG0001352	XP_001945276.1	XP_034183228.1, XP_034183229.1
OG0001353	XP_001945743.2, XP_008186641.1	XP_034187833.1
OG0001354	XP_001945744.2	XP_034177470.1, XP_034177472.1, XP_034177467.1, XP_034177468.1, XP_034177471.1
OG0001355	XP_008189594.1, XP_001946293.2	XP_034177943.1, XP_034177936.1
OG0001356	XP_003244441.1, XP_001946367.2, XP_016659772.1	XP_034191655.1
OG0001357	XP_001947400.1	XP_034179148.1
OG0001358	XP_003246991.1, XP_001947503.2	XP_034193857.1, XP_034193859.1
OG0001359	XP_001947632.1	XP_034186799.1
OG0001360	XP_001947656.2	XP_034180534.1
OG0001362	XP_001947761.1	XP_034176998.1, XP_034176999.1
OG0001363	XP_001947957.1	XP_034188598.1, XP_034195749.1
OG0001364	XP_003241886.1, XP_001948070.1, XP_016656778.1, XP_029344899.1, XP_008179197.1	XP_034187398.1
OG0001365	XP_001948118.2	XP_034175952.1, XP_034175953.1
OG0001366	XP_001948171.2	XP_034177852.1
OG0001368	XP_001948360.1	XP_034184059.1, XP_034184060.1, XP_034184061.1
OG0001369	XP_001948582.1	XP_034175588.1
OG0001370	XP_001948788.2, XP_008187828.1	XP_034193190.1, XP_034193188.1
OG0001371	XP_001948959.2	XP_034196311.1
OG0001372	XP_001949037.2	XP_034192857.1, XP_034192835.1
OG0001373	XP_001949375.2, XP_029342280.1	XP_034176481.1, XP_034176482.1, XP_034176479.1, XP_034176480.1
OG0001374	XP_003244126.1, XP_003240930.1, XP_001949438.1, XP_003247548.1	XP_034191781.1
OG0001375	XP_001949712.2	XP_034187770.1
OG0001376	XP_001949866.1, XP_029343706.1	XP_034191950.1
OG0001377	XP_016657316.1, XP_001951160.1	XP_034192394.1, XP_034192393.1, XP_034192395.1, XP_034192396.1
OG0001378	XP_001951169.1	XP_034177076.1
OG0001379	XP_001951442.2, XP_003248624.2	XP_034178600.1
OG0001380	XP_001951739.1	XP_034182516.1
OG0001381	XP_001952158.1, XP_003244080.1	XP_034196052.1, XP_034196051.1
OG0001382	XP_001952349.1, XP_029347207.1	XP_034171029.1
OG0001383	XP_001952705.1	XP_034192238.1, XP_034192239.1
OG0001384	XP_003241026.1	XP_034175535.1, XP_034175533.1, XP_034175534.1
OG0001385	XP_003242732.1	XP_034192956.1, XP_034192957.1
OG0001386	XP_003242991.1, XP_029342070.1	XP_034177837.1, XP_034177838.1
OG0001387	XP_003243016.1	XP_034192913.1
OG0001388	XP_003243736.1	XP_034176109.1
OG0001389	XP_003243952.1	XP_034185820.1
OG0001390	XP_003245614.1	XP_034178304.1, XP_034178305.1
OG0001391	XP_003246597.1	XP_034183735.1, XP_034183733.1, XP_034183734.1
OG0001392	XP_003246638.2	XP_034172425.1, XP_034172422.1
OG0001393	XP_003246906.1	XP_034184917.1, XP_034184906.1, XP_034184926.1
OG0001394	XP_029345028.1	XP_034179067.1
OG0001394	XP_003247560.1	XP_034181001.1
OG0001395	XP_003248979.1, XP_029343280.1, XP_029343286.1	XP_034178066.1
OG0001396	XP_008178335.1, XP_029341036.1, XP_029341085.1, XP_008184856.2	XP_034172693.1, XP_034172692.1
OG0001397	XP_029346232.1, XP_008178482.1, XP_016656264.1, XP_016656263.1, XP_016656261.1	XP_034184057.1
OG0001398	XP_008179523.1	XP_034194363.1
OG0001399	XP_008180076.2, XP_008180968.1, XP_008181458.1	XP_034173358.1, XP_034173359.1
OG0001400	XP_008180537.1	XP_034195108.1, XP_034195109.1
OG0001401	XP_008182079.1	XP_034193789.1, XP_034193786.1, XP_034193787.1, XP_034193790.1, XP_034193788.1
OG0001402	XP_008183444.1, XP_008183443.1	XP_034186095.1
OG0001403	XP_008183955.3	XP_034184198.1, XP_034184197.1
OG0001404	XP_008184962.1	XP_034174940.1
OG0001405	XP_008185959.1	XP_034179115.1, XP_034179121.1, XP_034179117.1, XP_034179120.1, XP_034179119.1, XP_034179116.1, XP_034179122.1, XP_034179125.1, XP_034179124.1, XP_034179123.1, XP_034179114.1
OG0001406	XP_008186629.1	XP_034173721.1, XP_034173720.1, XP_034173719.1
OG0001407	XP_008186697.1	XP_034182134.1, XP_034182095.1
OG0001408	XP_008186789.1	XP_034193248.1, XP_034193252.1, XP_034193247.1, XP_034193246.1, XP_034193253.1, XP_034193254.1, XP_034193242.1, XP_034193251.1, XP_034193250.1, XP_034193240.1, XP_034193241.1, XP_034193245.1, XP_034193244.1, XP_034193239.1, XP_034193249.1
OG0001409	XP_008187143.1	XP_034183709.1, XP_034183705.1, XP_034183712.1
OG0001410	XP_008187332.1	XP_034195090.1
OG0001412	XP_016658040.1, XP_016658039.1, XP_029346343.1	XP_034173811.1
OG0001412	XP_016662318.1	XP_034174059.1
OG0001413	XP_016659809.1, XP_016659807.1, XP_016659808.1	XP_034192455.1
OG0001414	XP_016659986.1	XP_034193134.1, XP_034193143.1, XP_034193150.1, XP_034193124.1, XP_034193156.1
OG0001415	XP_029344125.1, XP_029342285.1, XP_016662874.1	XP_034173569.1
OG0001416	XP_029341813.1	XP_034195684.1
OG0001417	XP_029342475.1	XP_034176053.1, XP_034176054.1
OG0001418	XP_029342978.1	XP_034181640.1
OG0001419	XP_029343365.1	XP_034195621.1, XP_034195631.1
OG0001420	XP_029343491.1	XP_034171601.1, XP_034171602.1, XP_034171603.1
OG0001421	XP_029344222.1, XP_029348214.1	XP_034195446.1, XP_034195447.1
OG0001422	XP_029344365.1	XP_034184246.1
OG0001423	XP_029345673.1	XP_034173544.1, XP_034173543.1, XP_034173541.1, XP_034173542.1
OG0001424	XP_029346038.1, XP_029346037.1	XP_034176626.1
OG0001425	XP_029346380.1	XP_034172250.1
OG0001426	XP_029346658.1	XP_034178010.1
OG0001427	XP_029347149.1	XP_034194215.1
OG0001453	NP_001155561.1, XP_008185637.1	XP_034180206.1
OG0001455	NP_001155669.1	XP_034185177.1
OG0001456	XP_008180851.1, NP_001155699.1	XP_034172056.1
OG0001457	NP_001155732.1	XP_034184077.1, XP_034184078.1, XP_034184079.1
OG0001458	NP_001155827.1	XP_034191558.1
OG0001459	NP_001156046.1	XP_034175286.1, XP_034175342.1
OG0001460	NP_001156079.1	XP_034170884.1
OG0001461	NP_001156162.1	XP_034192616.1, XP_034192617.1
OG0001462	NP_001156167.1	XP_034196153.1, XP_034196154.1
OG0001463	XP_029341941.1, NP_001156195.1	XP_034190681.1
OG0001464	NP_001156433.1, XP_008186733.1	XP_034196022.1
OG0001465	NP_001156833.1	XP_034171010.1
OG0001466	XP_008180032.1, NP_001161683.1	XP_034191925.1, XP_034196338.1
OG0001467	NP_001191928.1	XP_034175936.1, XP_034179294.1, XP_034176791.1, XP_034177633.1, XP_034178483.1
OG0001468	NP_001191993.1, XP_008189445.3	XP_034189050.1, XP_034188926.1
OG0001469	XP_008181788.1, NP_001233056.1	XP_034176302.1
OG0001470	XP_008187948.1, NP_001280297.1	XP_034183067.1
OG0001471	XP_008183781.1, NP_001280339.1, XP_008189101.1, XP_003242907.1	XP_034182426.1
