Orthogroup	Eufriesea_mexicana	Apis_mellifera
OG0001112	XP_017756774.1, XP_017756775.1	XP_006568443.2, NP_001106142.2
OG0001113	XP_017753680.1	XP_625126.3
OG0001114	XP_017760047.1, XP_017760046.1	XP_006559286.2
OG0001115	XP_017764320.1	XP_006564576.1, XP_001122245.1
OG0001116	XP_017753625.1	XP_016769189.1, XP_006569851.1, XP_006569852.1
OG0001117	XP_017759039.1	XP_026298997.1
OG0001118	XP_017754730.1	XP_393072.2
OG0001119	XP_017758958.1	XP_396585.2
OG0001120	XP_017763329.1	XP_016770688.2
OG0001120	XP_017763342.1, XP_017763348.1	XP_006557512.1
OG0001121	XP_017766061.1	XP_026302064.1, XP_016773223.2
OG0001122	XP_017760821.1	XP_026294846.1
OG0001123	XP_017765779.1	XP_026301258.1
OG0001124	XP_017757848.1	XP_006562958.1
OG0001125	XP_017763868.1	XP_016766166.1
OG0001126	XP_017761760.1	XP_006559675.1
OG0001127	XP_017761583.1	XP_006570099.2
OG0001127	XP_017761563.1	XP_006570095.2
OG0001128	XP_017764374.1	XP_006569466.2
OG0001129	XP_017764033.1, XP_017764028.1	XP_396640.4
OG0001130	XP_017764628.1	XP_006557887.1
OG0001132	XP_017757246.1	XP_006569397.1, XP_624593.1
OG0001133	XP_017753112.1	XP_016768434.2
OG0001134	XP_017766771.1, XP_017766772.1	XP_016771230.1, XP_026300477.1
OG0001134	XP_017766769.1	XP_006559375.2
OG0001135	XP_017753512.1	XP_006571652.2
OG0001136	XP_017755475.1	XP_006559354.2, XP_003249471.2, XP_006559350.2, XP_006559353.2, XP_006559352.2, XP_006559351.2
OG0001137	XP_017754329.1	XP_026295441.1
OG0001138	XP_017761932.1, XP_017761930.1	XP_006566401.1
OG0001140	XP_017755999.1, XP_017755993.1	XP_393160.1, XP_006567190.1, XP_006567191.1
OG0001141	XP_017759511.1	XP_006563759.1
OG0001142	XP_017764436.1	XP_016772413.1, XP_026301646.1
OG0001143	XP_017767420.1	XP_395253.2
OG0001144	XP_017758161.1	XP_394084.6
OG0001145	XP_017758787.1	XP_396237.5
OG0001146	XP_017755612.1, XP_017755614.1	XP_006571967.1
OG0001147	XP_017763352.1	XP_006562602.1, XP_006562601.1
OG0001148	XP_017754836.1	XP_026299849.1
OG0001149	XP_017760953.1	XP_006566733.2
OG0001150	XP_017763669.1, XP_017763671.1	XP_393050.2
OG0001151	XP_017754799.1, XP_017754800.1, XP_017754801.1	XP_026299394.1, XP_016770657.1
OG0001152	XP_017767458.1	XP_026299206.1
OG0001153	XP_017754569.1	XP_026296179.1
OG0001153	XP_017754571.1	XP_016767064.1
OG0001154	XP_017753872.1	XP_006558313.1
OG0001155	XP_017754754.1	XP_394362.2, XP_026302250.1
OG0001156	XP_017758483.1, XP_017758322.1	XP_016770011.2
OG0001157	XP_017753498.1	XP_006571672.1, XP_006571671.1, XP_394261.3
OG0001158	XP_017753183.1	XP_006568640.1
OG0001159	XP_017762324.1	XP_393754.2, XP_016770687.1
OG0001160	XP_017759049.1	XP_016767529.2
OG0001161	XP_017760566.1	XP_006560282.1, XP_623371.1
OG0001161	XP_017760568.1	XP_006560283.2
OG0001162	XP_017753711.1	XP_006562183.2, XP_026296456.1
OG0001163	XP_017759418.1, XP_017759417.1	XP_394764.3
OG0001164	XP_017759102.1	XP_392630.2
OG0001167	XP_017764147.1, XP_017764146.1, XP_017764145.1	XP_006570996.1, XP_006570997.1
OG0001168	XP_017758246.1	NP_001229399.1, NP_001011566.1
OG0001169	XP_017767154.1	XP_394044.2, XP_006565704.1
OG0001170	XP_017755657.1	XP_026296689.1
OG0001171	XP_017764493.1	XP_016769308.1
OG0001173	XP_017759580.1	XP_393202.4
OG0001174	XP_017764214.1	XP_006566977.1
OG0001175	XP_017753158.1	XP_006559056.1
OG0001176	XP_017754757.1	XP_006564297.1
OG0001178	XP_017766482.1, XP_017766483.1, XP_017766480.1, XP_017766481.1	XP_006569017.1, XP_006569018.1, XP_003251296.1
OG0001179	XP_017758372.1, XP_017758373.1	XP_006562919.1, XP_006562920.1, XP_006562921.1, XP_393004.3
OG0001180	XP_017763909.1, XP_017763913.1	XP_016766672.2, XP_016766674.2
OG0001181	XP_017764001.1	XP_001121169.2
OG0001182	XP_017764459.1	XP_016770554.2, XP_026299860.1, XP_016770549.2
OG0001183	XP_017767062.1	XP_006560979.1, XP_016766593.1
OG0001184	XP_017759450.1	XP_016769415.2
OG0001185	XP_017758686.1	XP_026300118.1
OG0001186	XP_017754949.1	XP_003250487.1, XP_006564675.1, XP_006564676.1
OG0001187	XP_017764517.1	XP_006559596.1, XP_006559595.1, XP_395581.4, XP_016769158.1, XP_016769162.1, XP_016769161.1, XP_016769160.1, XP_016769159.1
OG0001188	XP_017761224.1	XP_006567818.1
OG0001189	XP_017760632.1	XP_006563026.1, XP_026300936.1
OG0001190	XP_017753030.1	XP_026295013.1
OG0001191	XP_017758050.1	XP_006563494.1
OG0001192	XP_017765353.1, XP_017755995.1, XP_017765491.1, XP_017765601.1, XP_017765328.1, XP_017765342.1, XP_017756047.1, XP_017764695.1	XP_001120449.2
OG0001193	XP_017756327.1, XP_017756336.1	XP_394484.1
OG0001195	XP_017762416.1	XP_006562818.1, XP_006562819.1, XP_623089.2
OG0001197	XP_017753310.1	XP_026299557.1
OG0001197	XP_017753333.1	NP_001265267.1
OG0001198	XP_017763699.1, XP_017763700.1, XP_017763698.1	XP_394229.2
OG0001199	XP_017755186.1	XP_026299730.1, XP_001122178.2
OG0001201	XP_017761015.1	XP_006560866.2, XP_006560865.2
OG0001202	XP_017763927.1	XP_624691.1
OG0001203	XP_017761213.1	XP_026296668.1
OG0001203	XP_017754055.1	XP_026301907.1
OG0001204	XP_017765407.1	XP_026298970.1, XP_026298971.1
OG0001205	XP_017763013.1	XP_395193.1
OG0001205	XP_017756845.1	XP_006567401.1
OG0001206	XP_017759657.1	XP_392452.2
OG0001207	XP_017756157.1	XP_016771021.1, XP_016771020.1
OG0001208	XP_017757489.1	XP_006565631.1
OG0001209	XP_017766132.1	XP_006562487.1
OG0001210	XP_017763142.1	XP_006557363.2
OG0001211	XP_017763734.1	XP_006557488.1
OG0001212	XP_017766029.1	XP_026295914.1, XP_016772842.1, XP_016772841.1, XP_016772846.1, XP_026295907.1, XP_026295911.1
OG0001214	XP_017760010.1	XP_006562468.1
OG0001215	XP_017759881.1	XP_393437.3
OG0001216	XP_017753283.1, XP_017753284.1	XP_006568665.1
OG0001217	XP_017753596.1	XP_016772439.2
OG0001218	XP_017759553.1	XP_006569578.2, XP_394630.3
OG0001219	XP_017762120.1, XP_017762121.1, XP_017762119.1, XP_017762117.1	XP_397127.5
OG0001220	XP_017759901.1	XP_026301533.1
OG0001222	XP_017763009.1	XP_625228.3
OG0001223	XP_017766310.1, XP_017766309.1	XP_026300888.1, XP_394882.2
OG0001224	XP_017760168.1, XP_017760187.1	XP_392390.1
OG0001225	XP_017764531.1, XP_017764530.1	XP_006563839.1
OG0001226	XP_017759255.1	XP_026298822.1, XP_001120016.1
OG0001227	XP_017757699.1	XP_625137.3
OG0001228	XP_017758121.1	XP_016772279.1
OG0001229	XP_017762846.1	XP_006558672.1
OG0001230	XP_017763881.1, XP_017763882.1	XP_006570299.1, XP_006570300.1
OG0001231	XP_017766783.1	XP_016771299.2
OG0001232	XP_017761056.1	XP_026299027.1, XP_016772926.2
OG0001233	XP_017767029.1	XP_394419.2
OG0001234	XP_017757803.1	XP_016771367.2
OG0001236	XP_017755673.1	XP_026296373.1
OG0001237	XP_017760353.1	XP_391881.4
OG0001238	XP_017763642.1	XP_026297900.1
OG0001239	XP_017755578.1	XP_395451.4
OG0001240	XP_017761491.1	XP_006566518.1, XP_016770274.1, XP_006566519.1
OG0001241	XP_017758785.1, XP_017758777.1	XP_006564443.2
OG0001242	XP_017753303.1	XP_394201.3
OG0001243	XP_017760879.1, XP_017760878.1	XP_001120576.2, XP_006566695.1
OG0001244	XP_017760748.1	XP_392845.4
OG0001245	XP_017767578.1	XP_001121323.1
OG0001246	XP_017758275.1	XP_396918.4, XP_006570952.1
OG0001247	XP_017767403.1	XP_016769849.1
OG0001248	XP_017757977.1	XP_003249075.1
OG0001249	XP_017754397.1	XP_006568191.1
OG0001250	XP_017763630.1	XP_006558929.1, XP_006558930.1
OG0001251	XP_017765768.1	XP_006562717.2
OG0001252	XP_017752846.1	XP_016772258.2
OG0001253	XP_017759024.1	XP_016770711.2
OG0001254	XP_017764954.1	XP_006558444.1, XP_006558445.1, XP_006558446.1, XP_006558447.1, XP_623442.2
OG0001255	XP_017759092.1	XP_026297873.1
OG0001256	XP_017758934.1, XP_017758933.1	XP_392405.3
OG0001257	XP_017759512.1	XP_026301321.1
OG0001258	XP_017756445.1	NP_001164477.1
OG0001259	XP_017761965.1	XP_006561326.1
OG0001260	XP_017753894.1, XP_017753895.1	XP_006559095.2
OG0001260	XP_017753896.1	XP_016772351.2
OG0001261	XP_017756857.1	XP_026298661.1, XP_006567398.1
OG0001262	XP_017763717.1	XP_006572321.1, XP_006572322.1
OG0001263	XP_017755770.1	XP_395392.3
OG0001264	XP_017755064.1, XP_017755060.1, XP_017755061.1, XP_017755062.1, XP_017755063.1	XP_392534.3
OG0001266	XP_017755601.1	XP_006572356.1
OG0001267	XP_017756008.1	XP_394714.3
OG0001268	XP_017755474.1	XP_003249388.1
OG0001269	XP_017752630.1	XP_006559065.1, XP_006559062.1
OG0001270	XP_017767444.1, XP_017767443.1	XP_001121503.2
OG0001271	XP_017760538.1	XP_026300954.1
OG0001272	XP_017762607.1	XP_026297805.1
OG0001273	XP_017763892.1	XP_026296398.1, XP_006570301.2
OG0001274	XP_017757450.1	XP_001122827.2
OG0001277	XP_017757329.1	XP_026295295.1, XP_026295296.1, XP_016773012.1
OG0001278	XP_017752817.1, XP_017752818.1	XP_392893.3
OG0001279	XP_017758592.1	XP_026295951.1, XP_026295950.1
OG0001280	XP_017757730.1	XP_026300549.1
OG0001281	XP_017758893.1	XP_016769580.1
OG0001281	XP_017758894.1	XP_016769585.1
OG0001282	XP_017767547.1	XP_006564543.1
OG0001283	XP_017762698.1, XP_017762699.1	XP_006568427.1, XP_016768751.1
OG0001284	XP_017766999.1	XP_394429.4
OG0001286	XP_017752649.1, XP_017752648.1, XP_017752651.1, XP_017752650.1, XP_017752654.1, XP_017752646.1, XP_017752652.1, XP_017752653.1	XP_026300876.1, XP_026300874.1, XP_026300875.1, XP_026300873.1
OG0001288	XP_017756651.1	NP_001035353.1
OG0001289	XP_017754288.1	XP_001120054.2
OG0001290	XP_017752241.1	XP_026301145.1
OG0001291	XP_017752866.1	XP_006565323.1, XP_623775.3
OG0001292	XP_017753836.1	XP_625028.1
OG0001293	XP_017756478.1, XP_017756477.1	XP_001119898.1
OG0001294	XP_017761845.1	XP_394095.3
OG0001295	XP_017753974.1	XP_026298643.1
OG0001296	XP_017765283.1	XP_026301584.1
OG0001298	XP_017758815.1	XP_392800.3
OG0001300	XP_017761048.1	XP_026300271.1, XP_026300270.1
OG0001301	XP_017753627.1	XP_026298240.1, XP_026298239.1
OG0001302	XP_017765983.1	XP_026301923.1
OG0001302	XP_017765970.1	XP_026301920.1
OG0001303	XP_017761306.1, XP_017761305.1	XP_016766222.1, XP_016766225.1
OG0001304	XP_017765103.1, XP_017765104.1	XP_006563576.1, XP_026301131.1
OG0001305	XP_017763749.1	XP_026297620.1
OG0001306	XP_017767507.1	XP_006566054.1
OG0001307	XP_017755947.1	XP_026296701.1
OG0001308	XP_017762509.1	XP_026301522.1
OG0001310	XP_017755662.1	XP_006571955.1, XP_001122617.2
OG0001312	XP_017759522.1, XP_017759523.1	XP_006569762.1
OG0001313	XP_017760246.1	XP_393558.1
OG0001314	XP_017759938.1, XP_017759948.1	XP_006561423.1
OG0001315	XP_017757079.1	XP_006562371.1, XP_016771801.1
OG0001316	XP_017761141.1	XP_016773414.1, XP_006571183.1
OG0001317	XP_017753730.1	XP_026301195.1
OG0001317	XP_017763687.1	XP_026301772.1, XP_026301780.1
OG0001318	XP_017755036.1	XP_006561870.1, XP_623659.3
OG0001319	XP_017767594.1, XP_017767595.1	XP_026295883.1, XP_016767420.2, XP_016767421.2, XP_001120680.3, XP_006567363.2, XP_006567362.2, XP_006567361.2
OG0001320	XP_017763319.1	XP_001120442.2
OG0001321	XP_017752532.1, XP_017752531.1	XP_016768933.1, XP_006564631.1, XP_006564632.1
OG0001322	XP_017767745.1, XP_017767744.1	XP_001120452.2
OG0001323	XP_017756623.1	XP_026297999.1
OG0001323	XP_017756611.1	XP_006568328.1
OG0001328	XP_017765380.1, XP_017765379.1, XP_017765381.1	XP_026298928.1, XP_006566140.1
OG0001329	XP_017765141.1	XP_026297740.1, XP_392793.4, XP_006568388.1, XP_006568387.1
OG0001330	XP_017760084.1	XP_006569373.1
OG0001331	XP_017761638.1	XP_392843.1
OG0001332	XP_017759266.1	XP_391934.3
OG0001333	XP_017755779.1	XP_006561728.1, XP_006561729.1
OG0001334	XP_017755525.1	XP_026298647.1, NP_001071291.1
OG0001335	XP_017758150.1	XP_003250006.1
OG0001337	XP_017763157.1, XP_017763167.1	XP_006557510.1
OG0001338	XP_017760926.1	XP_026299446.1
OG0001339	XP_017752428.1, XP_017752429.1, XP_017752430.1	XP_006560547.1, XP_006560548.1
OG0001340	XP_017765534.1, XP_017765533.1	XP_396914.2
OG0001341	XP_017758419.1	XP_026299161.1
OG0001342	XP_017756280.1, XP_017754627.1	NP_001233596.1, XP_006568757.1
OG0001343	XP_017759887.1	XP_001120622.3
OG0001344	XP_017756908.1	XP_006567413.1, XP_026298569.1
OG0001345	XP_017757449.1	XP_625158.1
OG0001346	XP_017756311.1	XP_006568830.2
OG0001347	XP_017756778.1	XP_016766564.1
OG0001348	XP_017761641.1	XP_393071.3, XP_006558911.1
OG0001349	XP_017753826.1, XP_017753827.1	XP_001122465.1
OG0001350	XP_017757672.1	XP_026301333.1, XP_026301331.1, XP_026301332.1
OG0001351	XP_017761846.1	XP_625226.1
OG0001352	XP_017756186.1, XP_017756187.1	XP_624128.3, XP_006562315.2
OG0001353	XP_017759250.1	XP_003249908.1
OG0001354	XP_017763889.1	XP_016767597.1
OG0001355	XP_017757783.1	XP_006565066.1
OG0001356	XP_017762245.1, XP_017762244.1	XP_016768312.1, XP_016768311.1, XP_396491.1, XP_016768313.1, XP_016768310.1
OG0001357	XP_017753228.1	XP_624751.3
OG0001358	XP_017763024.1	XP_026301373.1, XP_026301380.1, XP_026301399.1
OG0001359	XP_017764402.1	XP_016772586.1
OG0001360	XP_017762696.1	XP_006568424.1, XP_016768724.1, XP_006568423.1, XP_392631.2
OG0001361	XP_017762194.1	XP_003251907.2
OG0001362	XP_017753681.1	XP_016767937.1, XP_392575.3
OG0001363	XP_017763590.1	XP_394252.2
OG0001364	XP_017757141.1, XP_017757142.1	XP_026295929.1
OG0001365	XP_017760678.1	XP_006566705.2
OG0001366	XP_017762964.1	XP_006561135.1
OG0001368	XP_017759611.1	XP_006558888.1, XP_006558887.1, XP_396702.1
OG0001369	XP_017763758.1	XP_016772826.1
OG0001370	XP_017763355.1	XP_006557536.1
OG0001371	XP_017766099.1, XP_017766100.1	XP_397170.4
OG0001372	XP_017755643.1, XP_017755581.1	XP_026296526.1
OG0001373	XP_017764445.1	XP_006564089.1
OG0001374	XP_017760626.1	NP_001171374.1, XP_026300673.1
OG0001375	XP_017762914.1	XP_001121365.2
OG0001375	XP_017762913.1	XP_006562011.1
OG0001376	XP_017757954.1	XP_396175.2, XP_006569779.1, XP_016769123.1
OG0001377	XP_017754364.1	XP_003249169.1
OG0001378	XP_017759669.1	XP_026297486.1
OG0001379	XP_017764081.1	XP_006567468.1
OG0001380	XP_017762347.1	XP_394382.2
OG0001381	XP_017763595.1	XP_395682.4
OG0001382	XP_017753653.1, XP_017753654.1	XP_026297953.1
OG0001383	XP_017759982.1	XP_006572237.1
OG0001384	XP_017758831.1	XP_396789.2
OG0001385	XP_017758729.1	XP_016767540.2, NP_001276370.1
OG0001386	XP_017760536.1	XP_016767856.1, XP_016767858.1, XP_006561126.1, XP_006561128.1
OG0001387	XP_017762035.1, XP_017762037.1	XP_006557949.1
OG0001388	XP_017760732.1	XP_016770706.1
OG0001389	XP_017761960.1	XP_026301857.1
OG0001390	XP_017766560.1	XP_393336.2
OG0001391	XP_017762560.1	XP_006557325.2
OG0001392	XP_017764293.1	XP_016770421.1, XP_026301887.1, XP_006571083.1
OG0001394	XP_017763507.1	XP_006563923.1
OG0001395	XP_017766691.1, XP_017766687.1	XP_026300619.1
OG0001396	XP_017766073.1	XP_003251700.2
OG0001397	XP_017759609.1	XP_006558421.1
OG0001398	XP_017757284.1, XP_017757283.1	XP_026295323.1, XP_396074.2
OG0001399	XP_017754171.1, XP_017754172.1	XP_026295822.1, XP_006570847.3, XP_026295821.1
OG0001400	XP_017760497.1	XP_026298271.1
OG0001401	XP_017753798.1	XP_395366.2
OG0001402	XP_017767447.1	XP_624525.3
OG0001403	XP_017765652.1	XP_026298793.1
OG0001404	XP_017760903.1	XP_003250893.1, XP_016770402.1
OG0001405	XP_017766949.1	XP_006558378.1
OG0001406	XP_017761098.1	XP_003249994.1, XP_006562035.1
OG0001407	XP_017760890.1	XP_016770141.1, XP_006570083.1, XP_016770134.1
OG0001408	XP_017759170.1	NP_001229369.1
OG0001409	XP_017766302.1, XP_017766308.1, XP_017766305.1	XP_006563335.1
OG0001410	XP_017755897.1	XP_395760.4
OG0001413	XP_017763469.1	XP_623536.3
OG0001414	XP_017763368.1, XP_017763367.1, XP_017763366.1	XP_006560334.1, XP_026299267.1
OG0001415	XP_017753459.1	XP_016769111.2, XP_026301172.1
OG0001416	XP_017760198.1	XP_026298066.1
OG0001417	XP_017758796.1	XP_006564416.1, XP_006564415.1
OG0001418	XP_017764513.1	XP_026297714.1
OG0001419	XP_017763375.1	XP_026294885.1, XP_026294944.1
OG0001420	XP_017762536.1	XP_394326.4
OG0001421	XP_017758330.1, XP_017758328.1	XP_006564186.1, XP_026297333.1
OG0001422	XP_017754408.1, XP_017754409.1	XP_006568172.2
OG0001423	XP_017766027.1	XP_026302100.1
OG0001424	XP_017761320.1	XP_006561339.1
OG0001425	XP_017754057.1	XP_006571360.1
OG0001426	XP_017766791.1, XP_017766790.1, XP_017766789.1, XP_017766788.1, XP_017766792.1	XP_026300478.1
OG0001427	XP_017761887.1	XP_001121333.2
OG0001428	XP_017755325.1, XP_017755328.1, XP_017755327.1	XP_006570272.2, XP_016767777.2, XP_026296777.1
OG0001429	XP_017755795.1	XP_393105.4
OG0001433	XP_017758980.1, XP_017758981.1	XP_003249531.1
OG0001434	XP_017754540.1	XP_001122051.1
OG0001436	XP_017759912.1	XP_393999.3
OG0001437	XP_017761418.1	XP_026299979.1
OG0001438	XP_017759626.1	XP_006566923.2
OG0001439	XP_017763370.1	XP_003249667.1
OG0001440	XP_017752342.1	XP_016766945.1
OG0001441	XP_017764328.1	XP_026297824.1, XP_026297830.1, XP_026297821.1
OG0001442	XP_017760859.1	XP_006566607.1, XP_006566608.1, XP_016770708.1, XP_001122238.2
OG0001445	XP_017767740.1	XP_016767809.1, XP_006564258.1
OG0001446	XP_017767505.1	XP_016769759.1
OG0001446	XP_017767504.1	XP_026299020.1
OG0001448	XP_017754678.1, XP_017754679.1	NP_001136033.1, XP_006557739.2
OG0001449	XP_017756553.1	XP_001122287.2, XP_001122272.2, XP_001122304.3
OG0001450	XP_017761180.1	XP_006563694.1
OG0001451	XP_017754819.1, XP_017754818.1, XP_017754817.1	XP_016770584.1, XP_016770585.1
OG0001453	XP_017753197.1, XP_017753196.1	XP_623506.1
OG0001455	XP_017763637.1	XP_395548.2
OG0001456	XP_017759747.1	XP_003250782.1
OG0001457	XP_017759608.1	XP_395405.1
OG0001458	XP_017760601.1	XP_016771740.1, XP_006560290.1
OG0001459	XP_017753350.1	XP_624206.2
OG0001460	XP_017755991.1	XP_395475.2
OG0001461	XP_017757457.1	XP_625038.2
OG0001462	XP_017759124.1	XP_392422.2
OG0001462	XP_017759121.1	XP_003250633.1
OG0001463	XP_017754385.1	XP_006568200.1, XP_026299050.1
OG0001464	XP_017760160.1	XP_026297059.1
OG0001465	XP_017759749.1	XP_001122467.1
OG0001466	XP_017756736.1	XP_623574.2
OG0001466	XP_017756880.1	XP_003250648.1
OG0001467	XP_017765138.1	XP_624385.4
OG0001468	XP_017764233.1	XP_001121269.2
OG0001468	XP_017764238.1	XP_026301134.1
OG0001469	XP_017761902.1	XP_016770754.2, XP_006566407.2
OG0001470	XP_017759624.1	XP_392667.2
OG0001471	XP_017755440.1, XP_017755439.1	XP_026295194.1, XP_006563973.1
OG0001472	XP_017766187.1	XP_001121817.2
OG0001473	XP_017756349.1	XP_016773638.2
OG0001474	XP_017767410.1	XP_623681.1
OG0001475	XP_017754101.1	XP_624415.1, XP_026295254.1, XP_006570845.1, XP_016773034.1, XP_003251612.1
OG0001476	XP_017752906.1	XP_016770904.2, XP_026299931.1, XP_026299930.1, XP_006565307.2, XP_026299929.1, XP_006565305.2, XP_006565306.2
OG0001477	XP_017766251.1, XP_017766252.1	XP_006562867.1
OG0001478	XP_017753140.1	XP_006568688.1
OG0001479	XP_017762331.1	XP_006570473.1
OG0001480	XP_017761101.1	XP_624520.1
OG0001481	XP_017757923.1, XP_017757922.1, XP_017757921.1	XP_006572049.1
OG0001482	XP_017764469.1	XP_006557348.1, XP_006557349.1
OG0001483	XP_017764678.1	XP_006562729.1
OG0001484	XP_017760649.1	XP_393966.1
OG0001485	XP_017752870.1	XP_026300236.1
OG0001486	XP_017754790.1	NP_001252514.1, XP_006564386.1
OG0001487	XP_017766230.1	XP_006562891.1
OG0001488	XP_017758917.1	XP_026297193.1
OG0001488	XP_017758921.1	XP_026297149.1
OG0001489	XP_017762007.1, XP_017762006.1	XP_003249463.1
OG0001490	XP_017767672.1	XP_026296438.1
OG0001491	XP_017760578.1, XP_017760579.1	XP_006560273.1
OG0001492	XP_017764410.1	XP_624946.1
OG0001493	XP_017767529.1, XP_017767531.1	XP_001120943.2, XP_006566059.1
OG0001494	XP_017759665.1, XP_017761795.1	XP_006569570.1
OG0001495	XP_017767625.1	XP_026296208.1
OG0001496	XP_017764506.1	XP_006562571.1
OG0001497	XP_017763430.1	XP_026299752.1
OG0001498	XP_017760266.1	XP_006563298.1
OG0001499	XP_017753427.1	XP_623985.3
OG0001499	XP_017764078.1	XP_623658.1
OG0001500	XP_017755043.1	NP_001189389.1
OG0001501	XP_017762836.1	XP_006569496.1, XP_006569498.1
OG0001502	XP_017762806.1	XP_026297625.1
OG0001503	XP_017760737.1	XP_397549.2
OG0001503	XP_017760736.1	XP_003250890.1
OG0001504	XP_017755365.1	XP_393495.3
OG0001505	XP_017755310.1	XP_016767602.2, XP_026296385.1, XP_026296386.1, XP_026296387.1, XP_026296389.1
OG0001506	XP_017759286.1	XP_006569200.1
OG0001507	XP_017758151.1	XP_006563542.1
OG0001508	XP_017759047.1	XP_026295906.1
OG0001509	XP_017759499.1	XP_006569759.1, XP_006569756.1, XP_006569758.1
OG0001510	XP_017761959.1	NP_001264228.1
OG0001510	XP_017762325.1	XP_016770661.2
OG0001511	XP_017762814.1	XP_623621.1
OG0001512	XP_017755081.1	XP_026299774.1, XP_026299769.1
OG0001513	XP_017755577.1	XP_003249578.1
OG0001514	XP_017764218.1, XP_017764217.1	XP_396376.2
OG0001515	XP_017753282.1	XP_006568666.1
OG0001516	XP_017763820.1	XP_016768032.1
OG0001517	XP_017762483.1	XP_016772636.1
OG0001518	XP_017756219.1	XP_006569908.1, XP_006569907.1
OG0001519	XP_017754789.1	XP_001121155.2
OG0001520	XP_017756288.1	XP_016773511.1
OG0001521	XP_017752636.1, XP_017752647.1	XP_026296663.1
OG0001522	XP_017765001.1	XP_396892.2
OG0001523	XP_017752703.1	XP_026301434.1
OG0001524	XP_017762681.1	XP_006568047.1
OG0001525	XP_017753796.1	XP_006559250.1, XP_393635.1
OG0001526	XP_017756923.1	NP_001011602.1
OG0001527	XP_017756866.1, XP_017756865.1	XP_006561935.1
OG0001529	XP_017757336.1	XP_006557300.1
OG0001530	XP_017754040.1, XP_017754041.1, XP_017754042.1	XP_026301949.1
OG0001531	XP_017757528.1	XP_006564855.1
OG0001532	XP_017754297.1	XP_016768690.1
OG0001533	XP_017757893.1	XP_026297995.1
OG0001534	XP_017762184.1	XP_006570008.2
