Orthogroup	Eufriesea_mexicana	Habropoda_laboriosa
OG0002399	XP_017757098.1, XP_017757099.1	XP_017791043.1
OG0002400	XP_017753971.1	XP_017789616.1
OG0002401	XP_017759799.1	XP_017788205.1
OG0002402	XP_017760458.1	XP_017796932.1
OG0002403	XP_017760897.1	XP_017793491.1
OG0002404	XP_017763603.1	XP_017797295.1
OG0002405	XP_017752667.1	XP_017797517.1
OG0002406	XP_017757327.1	XP_017789318.1
OG0002407	XP_017762418.1	XP_017793261.1
OG0002408	XP_017767569.1	XP_017796928.1
OG0002409	XP_017754997.1	XP_017791007.1
OG0002410	XP_017765179.1, XP_017765178.1	XP_017795620.1
OG0002411	XP_017759004.1, XP_017759000.1	XP_017787403.1
OG0002412	XP_017761384.1	XP_017788672.1
OG0002413	XP_017754484.1	XP_017791168.1
OG0002414	XP_017752432.1, XP_017752433.1	XP_017788157.1
OG0002415	XP_017764270.1	XP_017789704.1
OG0002416	XP_017756974.1	XP_017795163.1
OG0002417	XP_017764996.1	XP_017792944.1
OG0002418	XP_017754734.1	XP_017792583.1
OG0002419	XP_017759462.1	XP_017797985.1
OG0002420	XP_017759993.1	XP_017794846.1
OG0002421	XP_017759783.1	XP_017795949.1
OG0002422	XP_017757649.1	XP_017787634.1
OG0002423	XP_017760188.1, XP_017760191.1	XP_017789069.1
OG0002424	XP_017756781.1	XP_017796137.1
OG0002425	XP_017756442.1	XP_017791555.1
OG0002426	XP_017763832.1, XP_017763829.1	XP_017793267.1
OG0002427	XP_017761256.1	XP_017799462.1
OG0002428	XP_017757814.1	XP_017794615.1
OG0002429	XP_017755630.1	XP_017795504.1
OG0002430	XP_017767200.1	XP_017798765.1
OG0002431	XP_017762559.1	XP_017788368.1
OG0002432	XP_017762159.1	XP_017794996.1
OG0002433	XP_017766968.1	XP_017792870.1
OG0002434	XP_017756358.1	XP_017787592.1
OG0002435	XP_017762268.1, XP_017762269.1	XP_017793069.1
OG0002436	XP_017762937.1	XP_017790189.1
OG0002437	XP_017761899.1	XP_017797400.1
OG0002438	XP_017758059.1	XP_017791844.1
OG0002439	XP_017756481.1	XP_017791550.1
OG0002440	XP_017755839.1	XP_017797332.1
OG0002441	XP_017766933.1	XP_017789224.1
OG0002442	XP_017766591.1	XP_017788704.1
OG0002443	XP_017752748.1, XP_017752750.1	XP_017790127.1
OG0002444	XP_017756717.1	XP_017793805.1
OG0002445	XP_017766962.1	XP_017789789.1
OG0002446	XP_017759526.1, XP_017759525.1	XP_017798028.1
OG0002447	XP_017763083.1	XP_017790205.1
OG0002448	XP_017765012.1	XP_017796374.1
OG0002449	XP_017752700.1	XP_017790239.1
OG0002450	XP_017752447.1	XP_017797651.1
OG0002451	XP_017756282.1, XP_017754785.1	XP_017788377.1
OG0002452	XP_017755669.1	XP_017789498.1
OG0002453	XP_017755819.1	XP_017797365.1
OG0002454	XP_017759025.1	XP_017790280.1
OG0002455	XP_017766283.1	XP_017793198.1, XP_017793199.1
OG0002456	XP_017757243.1	XP_017789161.1
OG0002457	XP_017758207.1	XP_017795691.1
OG0002458	XP_017755624.1	XP_017795365.1
OG0002459	XP_017755346.1	XP_017790099.1
OG0002460	XP_017759384.1	XP_017789015.1
OG0002460	XP_017759493.1	XP_017789173.1
OG0002461	XP_017764553.1	XP_017799358.1
OG0002462	XP_017760809.1	XP_017792677.1
OG0002464	XP_017753167.1	XP_017792316.1
OG0002465	XP_017767749.1	XP_017797713.1
OG0002466	XP_017754060.1	XP_017792960.1
OG0002467	XP_017762997.1	XP_017791837.1
OG0002468	XP_017753393.1	XP_017795701.1
OG0002469	XP_017765483.1	XP_017794805.1
OG0002471	XP_017755347.1	XP_017790141.1
OG0002472	XP_017759862.1	XP_017798633.1, XP_017798634.1
OG0002473	XP_017760511.1	XP_017790118.1
OG0002474	XP_017766245.1	XP_017792618.1
OG0002475	XP_017763991.1	XP_017796117.1, XP_017796118.1
OG0002476	XP_017757785.1	XP_017796199.1
OG0002477	XP_017763679.1	XP_017797220.1
OG0002478	XP_017755899.1	XP_017792498.1
OG0002479	XP_017753113.1	XP_017790492.1, XP_017790493.1
OG0002480	XP_017767694.1, XP_017767695.1	XP_017796048.1
OG0002481	XP_017760624.1	XP_017787976.1
OG0002482	XP_017755466.1	XP_017794622.1
OG0002483	XP_017760219.1, XP_017760218.1	XP_017797316.1
OG0002484	XP_017756372.1	XP_017788392.1
OG0002485	XP_017760525.1	XP_017789989.1
OG0002486	XP_017760130.1	XP_017798073.1
OG0002487	XP_017755176.1	XP_017796444.1
OG0002488	XP_017767279.1	XP_017798789.1
OG0002489	XP_017752983.1, XP_017752980.1, XP_017752982.1, XP_017752981.1	XP_017794056.1, XP_017794065.1
OG0002490	XP_017755222.1	XP_017796501.1
OG0002491	XP_017756853.1, XP_017756855.1, XP_017756856.1	XP_017791149.1, XP_017791150.1, XP_017791148.1
OG0002492	XP_017754176.1, XP_017754178.1, XP_017754177.1	XP_017799399.1, XP_017799398.1
OG0002493	XP_017759627.1	XP_017788503.1
OG0002494	XP_017763925.1	XP_017793309.1
OG0002495	XP_017766349.1	XP_017799258.1
OG0002496	XP_017758084.1, XP_017758081.1, XP_017758082.1, XP_017758080.1, XP_017758083.1	XP_017796469.1
OG0002497	XP_017755248.1, XP_017755249.1, XP_017755250.1	XP_017792216.1
OG0002498	XP_017764789.1, XP_017763400.1	XP_017792969.1
OG0002499	XP_017757040.1, XP_017757041.1, XP_017757042.1	XP_017797253.1, XP_017797254.1
OG0002500	XP_017757034.1, XP_017757035.1	XP_017796782.1, XP_017796773.1
OG0002501	XP_017763847.1	XP_017792007.1
OG0002502	XP_017753834.1, XP_017753837.1, XP_017753835.1	XP_017794794.1
OG0002503	XP_017765775.1, XP_017765774.1	XP_017796315.1, XP_017796314.1
OG0002507	XP_017766744.1	XP_017788931.1
OG0002508	XP_017752594.1	XP_017794293.1
OG0002509	XP_017752913.1	XP_017787581.1
OG0002510	XP_017766272.1	XP_017793236.1
OG0002511	XP_017764082.1	XP_017795732.1
OG0002512	XP_017760935.1	XP_017793361.1
OG0002513	XP_017761236.1, XP_017761235.1	XP_017793627.1
OG0002514	XP_017764486.1	XP_017797540.1
OG0002515	XP_017758418.1	XP_017789822.1
OG0002516	XP_017753321.1	XP_017794195.1
OG0002517	XP_017759225.1	XP_017791775.1
OG0002518	XP_017763484.1	XP_017798884.1
OG0002519	XP_017754003.1	XP_017799038.1
OG0002520	XP_017763958.1	XP_017787903.1
OG0002521	XP_017752403.1	XP_017788099.1
OG0002522	XP_017754173.1	XP_017793054.1
OG0002523	XP_017759046.1	XP_017791582.1
OG0002524	XP_017767563.1	XP_017791455.1
OG0002525	XP_017755293.1	XP_017792188.1, XP_017792189.1
OG0002526	XP_017761751.1	XP_017791071.1, XP_017791072.1
OG0002527	XP_017756680.1	XP_017794714.1
OG0002528	XP_017761673.1	XP_017794013.1
OG0002529	XP_017759857.1	XP_017798746.1
OG0002530	XP_017752945.1	XP_017795047.1
OG0002531	XP_017764366.1	XP_017792372.1
OG0002532	XP_017759149.1	XP_017791994.1
OG0002533	XP_017752345.1	XP_017788109.1
OG0002534	XP_017763397.1	XP_017793096.1
OG0002535	XP_017764728.1	XP_017790541.1
OG0002536	XP_017758186.1	XP_017791896.1
OG0002537	XP_017754449.1	XP_017798129.1
OG0002538	XP_017766601.1	XP_017788789.1
OG0002539	XP_017757298.1, XP_017757300.1	XP_017789518.1
OG0002540	XP_017766972.1	XP_017788735.1
OG0002541	XP_017755893.1	XP_017792495.1
OG0002542	XP_017755391.1	XP_017796166.1
OG0002543	XP_017760163.1, XP_017760165.1	XP_017789066.1
OG0002544	XP_017754505.1	XP_017793632.1
OG0002545	XP_017761756.1	XP_017790500.1
OG0002546	XP_017753128.1	XP_017794245.1
OG0002547	XP_017756253.1	XP_017794024.1
OG0002548	XP_017764311.1	XP_017794067.1
OG0002549	XP_017760514.1	XP_017789977.1
OG0002550	XP_017752228.1	XP_017789865.1
OG0002551	XP_017759026.1	XP_017790281.1
OG0002552	XP_017758415.1	XP_017795410.1
OG0002553	XP_017762025.1	XP_017793628.1
OG0002555	XP_017759672.1	XP_017791635.1
OG0002556	XP_017765385.1	XP_017789983.1
OG0002557	XP_017765299.1	XP_017792641.1
OG0002558	XP_017758936.1	XP_017793878.1
OG0002559	XP_017765214.1	XP_017796689.1
OG0002560	XP_017755826.1	XP_017797373.1
OG0002561	XP_017755311.1	XP_017796535.1
OG0002562	XP_017766746.1	XP_017788933.1
OG0002563	XP_017754264.1	XP_017790222.1
OG0002564	XP_017753182.1	XP_017792338.1
OG0002565	XP_017766777.1	XP_017788966.1
OG0002566	XP_017756606.1	XP_017791987.1
OG0002567	XP_017766672.1	XP_017788799.1
OG0002568	XP_017756795.1	XP_017798726.1
OG0002569	XP_017764909.1	XP_017788249.1
OG0002570	XP_017758585.1	XP_017797198.1
OG0002571	XP_017753737.1	XP_017793522.1
OG0002571	XP_017753750.1	XP_017793530.1
OG0002572	XP_017758450.1	XP_017790183.1
OG0002573	XP_017762803.1	XP_017792322.1
OG0002574	XP_017752657.1	XP_017794649.1
OG0002575	XP_017760599.1, XP_017760600.1	XP_017788012.1
OG0002576	XP_017759326.1	XP_017797746.1
OG0002577	XP_017761218.1	XP_017793616.1
OG0002578	XP_017755824.1, XP_017755822.1	XP_017797322.1
OG0002579	XP_017762168.1	XP_017794999.1
OG0002580	XP_017752273.1, XP_017752272.1, XP_017765615.1, XP_017752271.1	XP_017793728.1
OG0002581	XP_017760515.1	XP_017790177.1
OG0002582	XP_017754387.1	XP_017792014.1
OG0002583	XP_017763067.1	XP_017790140.1
OG0002584	XP_017757341.1	XP_017789391.1
OG0002585	XP_017755144.1	XP_017792757.1
OG0002586	XP_017755194.1	XP_017794239.1
OG0002587	XP_017757549.1	XP_017790850.1
OG0002588	XP_017753189.1	XP_017794173.1
OG0002589	XP_017759801.1, XP_017759802.1	XP_017791471.1
OG0002590	XP_017756337.1	XP_017796500.1
OG0002591	XP_017757454.1	XP_017790735.1
OG0002592	XP_017756689.1, XP_017756690.1	XP_017792611.1
OG0002593	XP_017754599.1	XP_017798394.1
OG0002594	XP_017765034.1	XP_017789476.1, XP_017789477.1
OG0002595	XP_017762720.1, XP_017762721.1	XP_017796457.1
OG0002596	XP_017759586.1	XP_017791686.1
OG0002597	XP_017758109.1	XP_017796674.1
OG0002598	XP_017765016.1	XP_017796377.1
OG0002599	XP_017753225.1	XP_017794271.1
OG0002600	XP_017760987.1	XP_017787909.1
OG0002601	XP_017762368.1	XP_017788294.1
OG0002602	XP_017759558.1	XP_017798038.1
OG0002603	XP_017760455.1	XP_017796901.1
OG0002604	XP_017754559.1	XP_017787954.1
OG0002605	XP_017758655.1	XP_017794446.1
OG0002606	XP_017757655.1	XP_017792438.1
OG0002607	XP_017767090.1, XP_017767091.1	XP_017788340.1
OG0002608	XP_017755573.1, XP_017755574.1	XP_017797864.1
OG0002609	XP_017766217.1	XP_017792452.1
OG0002610	XP_017752587.1, XP_017752588.1, XP_017752589.1	XP_017797716.1
OG0002611	XP_017763560.1	XP_017799070.1
OG0002612	XP_017753070.1	XP_017788307.1
OG0002613	XP_017762615.1	XP_017793356.1
OG0002614	XP_017760826.1	XP_017793437.1
OG0002615	XP_017762876.1	XP_017797768.1
OG0002616	XP_017757067.1	XP_017789144.1
OG0002617	XP_017759886.1	XP_017798706.1
OG0002618	XP_017752257.1	XP_017793830.1, XP_017793834.1
OG0002619	XP_017764198.1	XP_017799592.1
OG0002620	XP_017761107.1	XP_017795269.1
OG0002621	XP_017762544.1	XP_017790608.1
OG0002622	XP_017763165.1	XP_017790428.1
OG0002623	XP_017757586.1	XP_017790832.1
OG0002624	XP_017757073.1	XP_017794661.1
OG0002625	XP_017765010.1	XP_017789473.1
OG0002626	XP_017764290.1	XP_017794549.1
OG0002627	XP_017759067.1	XP_017797385.1
OG0002628	XP_017763996.1	XP_017796783.1
OG0002629	XP_017764947.1	XP_017792907.1
OG0002630	XP_017765437.1, XP_017765423.1	XP_017797486.1
OG0002631	XP_017763719.1	XP_017797436.1
OG0002632	XP_017767461.1	XP_017792049.1
OG0002633	XP_017757287.1	XP_017789311.1
OG0002634	XP_017757085.1	XP_017791005.1
OG0002635	XP_017767696.1	XP_017796044.1
OG0002636	XP_017757026.1	XP_017792085.1, XP_017792084.1
OG0002637	XP_017756025.1, XP_017756034.1	XP_017791973.1
OG0002639	XP_017767514.1	XP_017789666.1
OG0002640	XP_017759072.1, XP_017759071.1, XP_017763598.1	XP_017796447.1
OG0002641	XP_017754535.1	XP_017791298.1
OG0002642	XP_017759348.1	XP_017797787.1
OG0002643	XP_017762031.1	XP_017793651.1
OG0002644	XP_017757049.1	XP_017790488.1
OG0002645	XP_017757002.1	XP_017795155.1
OG0002646	XP_017755105.1	XP_017792658.1
OG0002647	XP_017760234.1	XP_017797838.1
OG0002648	XP_017760057.1	XP_017796971.1
OG0002649	XP_017757441.1	XP_017790708.1
OG0002650	XP_017761002.1	XP_017794890.1
OG0002651	XP_017767325.1	XP_017791815.1
OG0002653	XP_017756934.1	XP_017791093.1
OG0002654	XP_017766496.1	XP_017799015.1
OG0002655	XP_017758950.1	XP_017792731.1
OG0002656	XP_017761044.1	XP_017794983.1
OG0002657	XP_017754826.1	XP_017797449.1
OG0002658	XP_017759972.1	XP_017796259.1
OG0002659	XP_017763146.1, XP_017763143.1	XP_017790398.1
OG0002661	XP_017761784.1, XP_017759847.1	XP_017794975.1
OG0002662	XP_017760283.1	XP_017790486.1
OG0002663	XP_017765363.1	XP_017789753.1
OG0002665	XP_017758553.1	XP_017797284.1
OG0002666	XP_017754788.1	XP_017795568.1
OG0002667	XP_017760569.1	XP_017788006.1
OG0002668	XP_017760119.1, XP_017760120.1	XP_017798284.1
OG0002669	XP_017765717.1	XP_017790522.1
OG0002671	XP_017766398.1	XP_017796854.1
OG0002672	XP_017763754.1	XP_017787813.1
OG0002673	XP_017756776.1	XP_017796157.1
OG0002674	XP_017758241.1, XP_017758231.1	XP_017795496.1
OG0002675	XP_017765036.1	XP_017796652.1
OG0002676	XP_017766883.1	XP_017792610.1
OG0002678	XP_017752137.1, XP_017752136.1	XP_017795831.1
OG0002679	XP_017755649.1, XP_017755648.1	XP_017795462.1
OG0002680	XP_017760818.1, XP_017760817.1	XP_017793450.1
OG0002681	XP_017762488.1, XP_017762487.1	XP_017791174.1
OG0002682	XP_017760275.1	XP_017790247.1
OG0002683	XP_017756653.1	XP_017795420.1
OG0002684	XP_017763622.1	XP_017791181.1
OG0002686	XP_017755041.1	XP_017795380.1
OG0002687	XP_017755584.1	XP_017795100.1
OG0002688	XP_017755114.1	XP_017792745.1
OG0002689	XP_017764230.1	XP_017797895.1
OG0002690	XP_017757684.1	XP_017796121.1
OG0002691	XP_017759882.1	XP_017794839.1
OG0002692	XP_017759336.1	XP_017798500.1
OG0002694	XP_017755207.1	XP_017794259.1
OG0002695	XP_017755179.1, XP_017755178.1	XP_017794233.1
OG0002696	XP_017761877.1	XP_017791070.1
OG0002697	XP_017759659.1	XP_017791653.1
OG0002698	XP_017765948.1	XP_017797291.1
OG0002700	XP_017767756.1	XP_017799095.1
OG0002701	XP_017764625.1, XP_017764619.1	XP_017787691.1, XP_017787693.1
OG0002702	XP_017760423.1	XP_017797992.1
OG0002703	XP_017753467.1, XP_017753469.1	XP_017788225.1
OG0002704	XP_017763683.1, XP_017763680.1	XP_017795984.1
OG0002705	XP_017763059.1	XP_017790063.1
OG0002708	XP_017759318.1	XP_017797739.1
OG0002709	XP_017765433.1	XP_017797463.1
OG0002710	XP_017765796.1	XP_017797982.1
OG0002711	XP_017767614.1	XP_017796939.1
OG0002714	XP_017764719.1	XP_017789684.1, XP_017797108.1
OG0002715	XP_017757431.1	XP_017790641.1
OG0002716	XP_017752246.1	XP_017793768.1, XP_017793776.1
OG0002717	XP_017753566.1	XP_017791669.1
OG0002718	XP_017764544.1	XP_017791045.1
OG0002719	XP_017756924.1	XP_017799519.1
OG0002720	XP_017754977.1	XP_017787434.1
OG0002721	XP_017761310.1	XP_017792967.1
OG0002722	XP_017761728.1	XP_017797507.1
OG0002724	XP_017763289.1	XP_017798409.1
OG0002725	XP_017757632.1	XP_017787666.1
OG0002726	XP_017763756.1	XP_017787842.1
OG0002727	XP_017758133.1	XP_017796591.1
OG0002728	XP_017766566.1	XP_017788709.1
OG0002729	XP_017765927.1	XP_017796789.1
OG0002730	XP_017755314.1	XP_017792159.1
OG0002731	XP_017755367.1	XP_017788098.1
OG0002732	XP_017758853.1	XP_017787391.1
OG0002733	XP_017753235.1	XP_017794287.1
OG0002734	XP_017753120.1	XP_017790550.1
OG0002735	XP_017761754.1	XP_017790476.1
OG0002736	XP_017761073.1, XP_017761074.1	XP_017794636.1
OG0002737	XP_017760695.1	XP_017793331.1
OG0002738	XP_017763407.1	XP_017793139.1
OG0002739	XP_017758892.1	XP_017790286.1, XP_017790289.1, XP_017790290.1
OG0002740	XP_017753720.1	XP_017788322.1
OG0002741	XP_017753582.1	XP_017792793.1
OG0002742	XP_017752855.1, XP_017752856.1	XP_017787914.1, XP_017787906.1
OG0002743	XP_017756485.1	XP_017791549.1
OG0002744	XP_017754644.1	XP_017798425.1
OG0002745	XP_017761702.1	XP_017792334.1
OG0002746	XP_017756278.1	XP_017794049.1
OG0002747	XP_017763274.1	XP_017799253.1
OG0002748	XP_017755073.1	XP_017789587.1
OG0002749	XP_017761033.1, XP_017761034.1	XP_017794987.1
OG0002750	XP_017756686.1	XP_017798121.1
OG0002751	XP_017759109.1	XP_017792521.1
OG0002752	XP_017767591.1, XP_017767590.1	XP_017790142.1
OG0002753	XP_017767233.1	XP_017798170.1
OG0002754	XP_017752773.1	XP_017791534.1
OG0002755	XP_017762871.1	XP_017797744.1
OG0002756	XP_017761234.1	XP_017793601.1
OG0002757	XP_017765256.1	XP_017796632.1
OG0002758	XP_017753046.1	XP_017793810.1
OG0002758	XP_017756744.1	XP_017793791.1
OG0002759	XP_017760671.1	XP_017793400.1
OG0002760	XP_017763455.1	XP_017798856.1
OG0002761	XP_017752224.1	XP_017789871.1
OG0002762	XP_017763627.1	XP_017791175.1
OG0002763	XP_017759090.1	XP_017790343.1
OG0002764	XP_017754103.1	XP_017799325.1
OG0002765	XP_017756388.1, XP_017754763.1	XP_017788378.1
OG0002766	XP_017757389.1	XP_017789310.1
OG0002767	XP_017757458.1	XP_017793692.1
OG0002768	XP_017756160.1	XP_017792422.1
OG0002769	XP_017754662.1	XP_017798437.1
OG0002770	XP_017753522.1	XP_017788314.1
OG0002771	XP_017761276.1, XP_017761275.1	XP_017787926.1
OG0002772	XP_017754732.1	XP_017796872.1
OG0002773	XP_017754820.1	XP_017795553.1
OG0002774	XP_017766347.1	XP_017789013.1
OG0002775	XP_017754315.1	XP_017790087.1
OG0002776	XP_017761270.1	XP_017787893.1
OG0002778	XP_017764717.1	XP_017790078.1
OG0002779	XP_017758222.1	XP_017793596.1
OG0002780	XP_017756535.1	XP_017790145.1
OG0002781	XP_017757326.1	XP_017789459.1
OG0002782	XP_017756898.1	XP_017791180.1
OG0002783	XP_017760924.1	XP_017792955.1
OG0002784	XP_017754638.1	XP_017798431.1, XP_017798432.1
OG0002785	XP_017755706.1	XP_017795081.1
OG0002786	XP_017752995.1	XP_017789864.1
OG0002787	XP_017752285.1	XP_017794369.1
OG0002788	XP_017763730.1	XP_017797441.1
OG0002789	XP_017757998.1	XP_017792647.1
OG0002790	XP_017762764.1	XP_017792034.1
OG0002791	XP_017763934.1	XP_017793306.1
OG0002792	XP_017755807.1	XP_017797345.1
OG0002793	XP_017759098.1	XP_017795501.1
OG0002794	XP_017765441.1	XP_017797585.1, XP_017795615.1
OG0002795	XP_017752879.1	XP_017795040.1
OG0002796	XP_017752471.1	XP_017797571.1
OG0002797	XP_017753983.1	XP_017789565.1
OG0002799	XP_017760357.1	XP_017793127.1
OG0002800	XP_017763779.1	XP_017787847.1
OG0002801	XP_017757876.1	XP_017788555.1, XP_017795220.1
OG0002802	XP_017759406.1	XP_017798731.1
OG0002803	XP_017765935.1, XP_017765825.1, XP_017765934.1	XP_017797027.1
OG0002804	XP_017757595.1	XP_017790795.1
OG0002805	XP_017761717.1	XP_017797493.1
OG0002806	XP_017763822.1	XP_017793233.1
OG0002807	XP_017761190.1	XP_017791856.1
OG0002809	XP_017755665.1	XP_017795024.1
OG0002810	XP_017752337.1	XP_017787702.1
OG0002811	XP_017756987.1, XP_017756995.1	XP_017789179.1
OG0002812	XP_017761941.1	XP_017793867.1
OG0002813	XP_017767424.1	XP_017791873.1
OG0002814	XP_017755569.1	XP_017797900.1
OG0002815	XP_017757129.1	XP_017789205.1, XP_017789005.1
OG0002816	XP_017758783.1	XP_017794332.1
OG0002817	XP_017763526.1	XP_017789661.1
OG0002818	XP_017754709.1, XP_017754710.1, XP_017754708.1	XP_017796866.1
OG0002819	XP_017753738.1	XP_017793524.1
OG0002820	XP_017753219.1	XP_017794157.1
OG0002821	XP_017759817.1	XP_017792732.1
OG0002822	XP_017761472.1	XP_017789286.1
OG0002823	XP_017755021.1	XP_017787795.1, XP_017787794.1
OG0002824	XP_017754346.1	XP_017791700.1
OG0002825	XP_017756143.1, XP_017756145.1	XP_017792442.1
OG0002826	XP_017767721.1, XP_017767722.1	XP_017796031.1
OG0002827	XP_017757920.1	XP_017788575.1
OG0002828	XP_017763527.1, XP_017763525.1	XP_017798860.1
OG0002829	XP_017757924.1, XP_017757926.1	XP_017788574.1
OG0002831	XP_017762539.1	XP_017790558.1
OG0002832	XP_017760045.1	XP_017793858.1
OG0002833	XP_017753254.1, XP_017753255.1, XP_017753257.1, XP_017753259.1, XP_017760954.1, XP_017753256.1	XP_017792232.1
OG0002834	XP_017761897.1	XP_017797927.1
OG0002835	XP_017763395.1, XP_017763394.1	XP_017793107.1
OG0002836	XP_017767379.1	XP_017789610.1
OG0002837	XP_017761980.1, XP_017761977.1	XP_017797405.1
OG0002838	XP_017766643.1	XP_017788865.1
OG0002840	XP_017756910.1	XP_017799452.1
OG0002840	XP_017756912.1	XP_017799451.1
OG0002841	XP_017756826.1	XP_017799454.1, XP_017799595.1
OG0002842	XP_017758573.1	XP_017796074.1
OG0002843	XP_017765308.1, XP_017765309.1	XP_017792710.1
OG0002844	XP_017758619.1	XP_017797035.1, XP_017797030.1
OG0002845	XP_017765011.1	XP_017796384.1
OG0002845	XP_017765004.1	XP_017796383.1
OG0002846	XP_017766667.1	XP_017788885.1
OG0002847	XP_017753386.1	XP_017789722.1
OG0002848	XP_017756484.1, XP_017756489.1	XP_017798079.1
OG0002850	XP_017757104.1	XP_017791006.1
OG0002851	XP_017756356.1, XP_017756355.1	XP_017796528.1
OG0002852	XP_017765476.1	XP_017794695.1
OG0002856	XP_017767460.1	XP_017791760.1
OG0002857	XP_017752462.1	XP_017797632.1
OG0002858	XP_017758703.1	XP_017790262.1
OG0002859	XP_017761812.1	XP_017791052.1
OG0002860	XP_017767343.1	XP_017791558.1
OG0002861	XP_017752568.1	XP_017797715.1
OG0002862	XP_017755304.1, XP_017755305.1	XP_017792199.1, XP_017792201.1, XP_017792200.1, XP_017792203.1
OG0002863	XP_017763295.1	XP_017798395.1
OG0002864	XP_017767543.1	XP_017791271.1
OG0002865	XP_017767436.1	XP_017791906.1
OG0002866	XP_017764648.1	XP_017798945.1
OG0002867	XP_017753551.1, XP_017753553.1	XP_017791116.1
OG0002868	XP_017755557.1	XP_017797868.1
OG0002869	XP_017756126.1	XP_017792427.1
OG0002870	XP_017760696.1	XP_017793425.1
OG0002871	XP_017754398.1, XP_017754399.1	XP_017792079.1
OG0002872	XP_017764137.1	XP_017793913.1
OG0002873	XP_017754098.1	XP_017799264.1
OG0002874	XP_017766671.1	XP_017788838.1
OG0002875	XP_017753058.1	XP_017788357.1
OG0002876	XP_017762946.1, XP_017762957.1	XP_017789787.1
OG0002877	XP_017756513.1	XP_017795348.1
OG0002878	XP_017762881.1	XP_017797778.1
OG0002879	XP_017758440.1, XP_017758090.1	XP_017795479.1
OG0002881	XP_017756632.1, XP_017756631.1	XP_017792951.1
OG0002882	XP_017753739.1	XP_017795860.1
OG0002883	XP_017761629.1	XP_017791126.1
OG0002884	XP_017754031.1	XP_017799184.1
OG0002885	XP_017752931.1	XP_017787601.1
OG0002886	XP_017762657.1	XP_017796403.1
OG0002887	XP_017757330.1	XP_017789308.1
OG0002888	XP_017759344.1	XP_017798501.1
