Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0018534		XP_021706409.1																			
OG0018535		XP_021706422.1																			
OG0018536		XP_021706423.1																			
OG0018537		XP_021706424.1																			
OG0018538		XP_021706442.1																			
OG0018539		XP_021706446.1																			
OG0018540		XP_021706449.1																			
OG0018541		XP_021706469.1																			
OG0018542		XP_021706473.1																			
OG0018543		XP_021706492.1																			
OG0018544		XP_021706496.1																			
OG0018545		XP_021706513.1																			
OG0018546		XP_021706515.1																			
OG0018547		XP_021706517.1																			
OG0018548		XP_021706518.1																			
OG0018549		XP_021706533.1																			
OG0018550		XP_021706538.1																			
OG0018551		XP_021706551.1																			
OG0018552		XP_021706556.1																			
OG0018553		XP_021706559.1																			
OG0018554		XP_021706562.1																			
OG0018555		XP_021706566.1																			
OG0018556		XP_021706567.1																			
OG0018557		XP_021706570.1																			
OG0018558		XP_021706573.1																			
OG0018559		XP_021706576.1																			
OG0018560		XP_021706581.1																			
OG0018561		XP_021706582.1																			
OG0018562		XP_021706585.1																			
OG0018563		XP_021706590.1																			
OG0018564		XP_021706633.1																			
OG0018565		XP_021706634.1																			
OG0018566		XP_021706646.1																			
OG0018567		XP_021706648.1																			
OG0018568		XP_021706665.1																			
OG0018569		XP_021706671.1																			
OG0018570		XP_021706672.1																			
OG0018571		XP_021706673.1																			
OG0018572		XP_021706780.1																			
OG0018573		XP_021706797.1																			
OG0018574		XP_021706810.1																			
OG0018575		XP_021706811.1																			
OG0018576		XP_021706812.1																			
OG0018577		XP_021706813.1																			
OG0018578		XP_021706815.1																			
OG0018579		XP_021706877.1																			
OG0018580		XP_021706924.1																			
OG0018581		XP_021707037.1																			
OG0018582		XP_021707168.1																			
OG0018583		XP_021707239.1																			
OG0018584		XP_021707288.1																			
OG0018585		XP_021707410.1																			
OG0018586		XP_021707482.1																			
OG0018587		XP_021707488.1																			
OG0018588		XP_021707506.1																			
OG0018589		XP_021707667.1																			
OG0018590		XP_021707705.1																			
OG0018591		XP_021707757.1																			
OG0018592		XP_021707833.1																			
OG0018593		XP_021707836.1																			
OG0018594		XP_021707867.1																			
OG0018595		XP_021707868.1																			
OG0018596		XP_021707917.1																			
OG0018597		XP_021707937.1																			
OG0018598		XP_021708005.1																			
OG0018599		XP_021708006.1																			
OG0018600		XP_021708007.1																			
OG0018601		XP_021708125.1																			
OG0018602		XP_021708204.1																			
OG0018603		XP_021708234.1																			
OG0018604		XP_021708274.1																			
OG0018605		XP_021708292.1																			
OG0018606		XP_021708294.1																			
OG0018607		XP_021708316.1																			
OG0018608		XP_021708354.1																			
OG0018609		XP_021708391.1																			
OG0018610		XP_021708419.1																			
OG0018611		XP_021708520.1																			
OG0018612		XP_021708543.1																			
OG0018613		XP_021708567.1																			
OG0018614		XP_021708609.1																			
OG0018615		XP_021708676.1																			
OG0018616		XP_021708677.1																			
OG0018617		XP_021708686.1																			
OG0018618		XP_021708703.1																			
OG0018619		XP_021708721.1																			
OG0018620		XP_021708722.1																			
OG0018621		XP_021708723.1																			
OG0018622		XP_021708742.1																			
OG0018623		XP_021708849.1																			
OG0018624		XP_021708859.1																			
OG0018625		XP_021708964.1																			
OG0018626		XP_021708986.1																			
OG0018627		XP_021708999.1																			
OG0018628		XP_021709005.1																			
OG0018629		XP_021709043.1																			
OG0018630		XP_021709045.1																			
OG0018631		XP_021709086.1																			
OG0018632		XP_021709240.1																			
OG0018633		XP_021709265.1																			
OG0018634		XP_021709298.1																			
OG0018635		XP_021709307.1																			
OG0018636		XP_021709334.1																			
OG0018637		XP_021709378.1																			
OG0018638		XP_021709389.1																			
OG0018639		XP_021709429.1																			
OG0018640		XP_021709461.1																			
OG0018641		XP_021709466.1																			
OG0018642		XP_021709509.1																			
OG0018643		XP_021709512.1																			
OG0018644		XP_021709635.1																			
OG0018645		XP_021709636.1																			
OG0018646		XP_021709652.1																			
OG0018647		XP_021709862.1																			
OG0018648		XP_021709870.1																			
OG0018649		XP_021709974.1																			
OG0018650		XP_021709997.1																			
OG0018651		XP_021710014.1																			
OG0018652		XP_021710082.1																			
OG0018653		XP_021710090.1																			
OG0018654		XP_021710129.1																			
OG0018655		XP_021710221.1																			
OG0018656		XP_021710436.1																			
OG0018657		XP_021710628.1																			
OG0018658		XP_021710657.1																			
OG0018659		XP_021710689.1																			
OG0018660		XP_021710733.1																			
OG0018661		XP_021710737.1																			
OG0018662		XP_021710760.1																			
OG0018663		XP_021711026.1																			
OG0018664		XP_021711159.1																			
OG0018665		XP_021711160.1																			
OG0018666		XP_021711161.1																			
OG0018667		XP_021711162.1																			
OG0018668		XP_021711163.1																			
OG0018669		XP_021711164.1																			
OG0018670		XP_021711165.1																			
OG0018671		XP_021711167.1																			
OG0018672		XP_021711168.1																			
OG0018673		XP_021711169.1																			
OG0018674		XP_021711170.1																			
OG0018675		XP_021711171.1																			
OG0018676		XP_021711172.1																			
OG0018677		XP_021711173.1																			
OG0018678		XP_021711174.1																			
OG0018679		XP_021711175.1																			
OG0018680		XP_021711177.1																			
OG0018681		XP_021711178.1																			
OG0018682		XP_021711179.1																			
OG0018683		XP_021711180.1																			
OG0018684		XP_021711181.1																			
OG0018685		XP_021711182.1																			
OG0018686		XP_021711183.1																			
OG0018687		XP_021711184.1																			
OG0018688		XP_021711185.1																			
OG0018689		XP_021711186.1																			
OG0018690		XP_021711187.1																			
OG0018691		XP_021711188.1																			
OG0018692		XP_021711189.1																			
OG0018693		XP_021711190.1																			
OG0018694		XP_021711191.1																			
OG0018695		XP_021711192.1																			
OG0018696		XP_021711193.1																			
OG0018697		XP_021711194.1																			
OG0018698		XP_021711195.1																			
OG0018699		XP_021711197.1																			
OG0018700		XP_021711198.1																			
OG0018701		XP_021711199.1																			
OG0018702		XP_021711200.1																			
OG0018703		XP_021711201.1																			
