HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N11.HOG0002388	OG0001511	n1													XP_033340351.1		XP_031840593.1, XP_031840591.1						
N11.HOG0002389	OG0001511	n18															XP_031840487.1						
N11.HOG0002390	OG0001512	n0									XP_015434794.1				XP_033324612.1		XP_031843261.1						
N11.HOG0002391	OG0001513	n0									XP_015436877.1				XP_033327015.1		XP_031845094.1						
N11.HOG0002392	OG0001514	n6									XP_015438858.1						XP_031840128.1						
N11.HOG0002393	OG0001515	n2													XP_033321480.1								
N11.HOG0002394	OG0001515	n6									XP_015438081.1				XP_033326810.1		XP_031842427.1						
N11.HOG0002395	OG0001516	n0									XP_015436337.1				XP_033333409.1		XP_031839726.1						
N11.HOG0002396	OG0001517	n0									XP_015432288.1				XP_033323408.1		XP_031845831.1						
N11.HOG0002397	OG0001518	n0									XP_015436972.1				XP_033340709.1		XP_031829470.1						
N11.HOG0002398	OG0001519	n0									XP_015436967.1				XP_033328444.1		XP_031848967.1, XP_031828016.1						
N11.HOG0002399	OG0001520	n0									XP_015436802.1				XP_033322813.1, XP_033323056.1		XP_031833840.1						
N11.HOG0002400	OG0001521	n0									XP_015431039.1				XP_033333687.1		XP_031837958.1						
N11.HOG0002401	OG0001522	n0									XP_015438471.1				XP_033340713.1		XP_031830621.1						
N11.HOG0002402	OG0001523	n2									XP_015436727.1				XP_033322793.1		XP_031838964.1						
N11.HOG0002403	OG0001524	n0									XP_015430208.1				XP_033336543.1		XP_031848246.1						
N11.HOG0002404	OG0001525	n0									XP_015429227.1				XP_033332738.1		XP_031841861.1						
N11.HOG0002405	OG0001526	n0									XP_015433114.1				XP_033341104.1		XP_031843140.1						
N11.HOG0002406	OG0001527	n0									XP_015432733.1				XP_033338440.1		XP_031827370.1						
N11.HOG0002407	OG0001528	n0									XP_015439647.1				XP_033339152.1		XP_031831695.1						
N11.HOG0002408	OG0001529	n0									XP_015434677.1				XP_033331614.1		XP_031828891.1						
N11.HOG0002409	OG0001531	n9									XP_015439247.1				XP_033324028.1		XP_031837652.1						
N11.HOG0002410	OG0001532	n0									XP_015432803.1				XP_033340170.1		XP_031837431.1						
N11.HOG0002411	OG0001533	n0									XP_015429618.1				XP_033329400.1		XP_031838305.1						
N11.HOG0002412	OG0001534	n0									XP_015438941.1				XP_033336325.1		XP_031836688.1						
N11.HOG0002413	OG0001535	n0									XP_015440093.1				XP_033321125.1		XP_031843373.1						
N11.HOG0002414	OG0001536	n0									XP_015431935.1				XP_033338114.1		XP_031836639.1						
N11.HOG0002415	OG0001537	n11															XP_031830157.1						
N11.HOG0002416	OG0001537	n12									XP_015430425.1				XP_033327303.1		XP_031830206.1						
N11.HOG0002417	OG0001538	n0									XP_015434655.1				XP_033322546.1		XP_031827549.1						
N11.HOG0002418	OG0001539	n0									XP_015430784.1				XP_033337079.1		XP_031845391.1						
N11.HOG0002419	OG0001541	n1									XP_015436759.1				XP_033322686.1		XP_031838892.1						
N11.HOG0002420	OG0001543	n0									XP_015438747.1				XP_033330864.1		XP_031848092.1						
N11.HOG0002421	OG0001544	n0									XP_015435703.1				XP_033333502.1		XP_031828613.1						
N11.HOG0002422	OG0001545	n0									XP_015435206.1				XP_033326094.1, XP_033323616.1		XP_031826501.1						
N11.HOG0002423	OG0001546	n0									XP_015439229.1				XP_033335777.1		XP_031832944.1						
N11.HOG0002424	OG0001547	n0									XP_015433575.1				XP_033328858.1		XP_031841173.1						
N11.HOG0002425	OG0001548	n0									XP_015436832.1				XP_033326138.1		XP_031837508.1						
N11.HOG0002426	OG0001549	n8													XP_033328041.1		XP_031833423.1						
N11.HOG0002427	OG0001549	n10									XP_015440039.1												
N11.HOG0002428	OG0001550	n0									XP_015438135.1, XP_015429682.1				XP_033333507.1		XP_031828561.1						
N11.HOG0002429	OG0001551	n5									XP_015434817.1				XP_033324891.1		XP_031829493.1						
N11.HOG0002430	OG0001551	n18									XP_015434818.1												
N11.HOG0002431	OG0001553	n0									XP_015434742.1				XP_033324480.1		XP_031828537.1						
N11.HOG0002432	OG0001554	n0									XP_015433979.1				XP_033342058.1		XP_031831385.1						
N11.HOG0002433	OG0001556	n0									XP_015433582.1				XP_033338207.1		XP_031847036.1						
N11.HOG0002434	OG0001557	n0									XP_015438049.1				XP_033339160.1		XP_031832164.1						
N11.HOG0002435	OG0001558	n3									XP_015436372.1												
N11.HOG0002436	OG0001558	n10									XP_015431396.1												
N11.HOG0002437	OG0001559	n0									XP_015434747.1				XP_033324495.1		XP_031849867.1						
N11.HOG0002438	OG0001560	n0									XP_015440332.1				XP_033326414.1, XP_033326415.1		XP_031833179.1						
N11.HOG0002439	OG0001561	n5									XP_015437034.1				XP_033334776.1		XP_031849770.1						
N11.HOG0002440	OG0001562	n0									XP_015438908.1				XP_033336290.1		XP_031832816.1						
N11.HOG0002441	OG0001563	n0									XP_015433743.1				XP_033323872.1		XP_031848238.1						
N11.HOG0002442	OG0001564	n0									XP_015433119.1				XP_033340320.1		XP_031847366.1						
N11.HOG0002443	OG0001565	n0									XP_015438356.1				XP_033331509.1		XP_031845514.1						
N11.HOG0002444	OG0001566	n0									XP_015429680.1				XP_033330635.1, XP_033330762.1		XP_031844864.1						
N11.HOG0002445	OG0001568	n0													XP_033329058.1, XP_033329059.1, XP_033329045.1		XP_031838206.1						
N11.HOG0002446	OG0001569	n0									XP_015438913.1												
N11.HOG0002447	OG0001570	n18									XP_015434531.1						XP_031826510.1						
N11.HOG0002448	OG0001570	n19									XP_015434396.1				XP_033332897.1, XP_033332837.1		XP_031826305.1						
N11.HOG0002449	OG0001571	n0									XP_015431807.1				XP_033341786.1		XP_031834823.1						
N11.HOG0002450	OG0001572	n5									XP_015429387.1						XP_031830394.1						
N11.HOG0002451	OG0001572	n10									XP_015429386.1				XP_033327589.1, XP_033327463.1		XP_031830390.1						
N11.HOG0002452	OG0001578	n0									XP_015428934.1				XP_033331479.1		XP_031847860.1						
N11.HOG0002453	OG0001579	n0									XP_015437141.1				XP_033325536.1		XP_031828483.1						
N11.HOG0002454	OG0001580	n14									XP_015439898.1												
N11.HOG0002455	OG0001580	n19													XP_033333964.1		XP_031845668.1						
N11.HOG0002456	OG0001581	n0									XP_015434748.1				XP_033338295.1		XP_031827659.1						
N11.HOG0002457	OG0001582	n0									XP_015435382.1				XP_033327787.1, XP_033327756.1		XP_031843449.1						
N11.HOG0002458	OG0001583	n0									XP_015430471.1				XP_033327386.1		XP_031830204.1						
N11.HOG0002459	OG0001584	n0									XP_015431109.1				XP_033333002.1		XP_031837658.1						
N11.HOG0002460	OG0001585	n0									XP_015440453.1				XP_033334783.1		XP_031849797.1						
N11.HOG0002461	OG0001586	n0									XP_015428897.1				XP_033331404.1		XP_031847890.1						
N11.HOG0002462	OG0001587	n0									XP_015434696.1				XP_033324540.1		XP_031828775.1						
N11.HOG0002463	OG0001588	n0									XP_015433841.1				XP_033326392.1		XP_031845342.1						
N11.HOG0002464	OG0001589	n0									XP_015434472.1				XP_033332945.1		XP_031834116.1						
N11.HOG0002465	OG0001590	n0									XP_015436390.1				XP_033323801.1		XP_031835315.1						
N11.HOG0002466	OG0001591	n0									XP_015430787.1				XP_033338153.1		XP_031845237.1						
N11.HOG0002467	OG0001592	n0									XP_015434480.1				XP_033332933.1		XP_031848909.1						
N11.HOG0002468	OG0001593	n0									XP_015434809.1, XP_015434214.1				XP_033330375.1		XP_031828857.1						
N11.HOG0002469	OG0001594	n2									XP_015430267.1				XP_033338442.1		XP_031827248.1						
N11.HOG0002470	OG0001595	n0									XP_015431363.1				XP_033330379.1		XP_031830763.1						
N11.HOG0002471	OG0001596	n0									XP_015434090.1				XP_033336466.1		XP_031833144.1						
N11.HOG0002472	OG0001597	n0									XP_015436603.1				XP_033324500.1		XP_031846999.1						
N11.HOG0002473	OG0001598	n0									XP_015438640.1				XP_033338623.1		XP_031841525.1						
N11.HOG0002474	OG0001599	n0									XP_015437140.1				XP_033323868.1		XP_031848096.1						
N11.HOG0002475	OG0001600	n0									XP_015436274.1				XP_033325694.1, XP_033339936.1		XP_031835195.1						
N11.HOG0002476	OG0001601	n0									XP_015437922.1				XP_033324948.1		XP_031829391.1						
N11.HOG0002477	OG0001602	n0									XP_015439544.1				XP_033339206.1		XP_031838345.1						
N11.HOG0002478	OG0001603	n0									XP_015439559.1				XP_033324282.1		XP_031845478.1						
N11.HOG0002479	OG0001604	n0									XP_015433683.1				XP_033321982.1		XP_031840688.1						
N11.HOG0002480	OG0001605	n0									XP_015430275.1				XP_033338770.1		XP_031827096.1						
N11.HOG0002481	OG0001606	n0									XP_015429625.1				XP_033329599.1		XP_031841889.1						
N11.HOG0002482	OG0001607	n0									XP_015435247.1				XP_033332275.1		XP_031828590.1						
N11.HOG0002483	OG0001608	n0									XP_015432332.1				XP_033330150.1		XP_031848715.1						
N11.HOG0002484	OG0001609	n0									XP_015438136.1, XP_015439757.1				XP_033320828.1		XP_031839039.1						
N11.HOG0002485	OG0001610	n0									XP_015438549.1				XP_033331782.1		XP_031831130.1						
N11.HOG0002486	OG0001611	n0									XP_015429354.1				XP_033340209.1, XP_033340792.1		XP_031843976.1						
N11.HOG0002487	OG0001612	n0									XP_015439219.1				XP_033323900.1		XP_031837179.1						
N11.HOG0002488	OG0001613	n0									XP_015434447.1				XP_033325669.1		XP_031835005.1						
N11.HOG0002489	OG0001614	n0									XP_015431481.1				XP_033329890.1		XP_031849738.1						
N11.HOG0002490	OG0001615	n0									XP_015438579.1				XP_033340629.1		XP_031831093.1						
N11.HOG0002491	OG0001616	n0									XP_015431969.1				XP_033327726.1		XP_031838922.1						
N11.HOG0002492	OG0001617	n0									XP_015440113.1				XP_033339271.1		XP_031843337.1						
N11.HOG0002493	OG0001618	n0									XP_015440302.1				XP_033339684.1		XP_031829250.1						
N11.HOG0002494	OG0001619	n0									XP_015431970.1				XP_033327736.1, XP_033327727.1		XP_031838931.1						
N11.HOG0002495	OG0001620	n0									XP_015435544.1				XP_033321376.1		XP_031846227.1						
N11.HOG0002496	OG0001621	n0									XP_015429898.1				XP_033340412.1		XP_031846759.1						
N11.HOG0002497	OG0001622	n0									XP_015440031.1				XP_033338352.1		XP_031831353.1						
N11.HOG0002498	OG0001623	n0									XP_015431839.1				XP_033341905.1		XP_031834844.1						
N11.HOG0002499	OG0001624	n0									XP_015438882.1				XP_033342581.1		XP_031835644.1						
N11.HOG0002500	OG0001625	n0									XP_015437325.1				XP_033342964.1		XP_031849419.1						
N11.HOG0002501	OG0001626	n0									XP_015428778.1				XP_033322096.1		XP_031827435.1						
N11.HOG0002502	OG0001627	n0									XP_015437128.1				XP_033326564.1		XP_031834333.1						
N11.HOG0002503	OG0001628	n0									XP_015438671.1				XP_033325094.1		XP_031850201.1						
N11.HOG0002504	OG0001629	n0									XP_015430733.1				XP_033337052.1		XP_031829376.1						
N11.HOG0002505	OG0001630	n0									XP_015433192.1				XP_033340334.1		XP_031847409.1						
N11.HOG0002506	OG0001631	n0									XP_015434830.1				XP_033342454.1		XP_031843207.1						
N11.HOG0002507	OG0001632	n0									XP_015432101.1				XP_033325187.1		XP_031827427.1						
N11.HOG0002508	OG0001633	n0									XP_015432734.1				XP_033335262.1		XP_031825371.1						
N11.HOG0002509	OG0001634	n0									XP_015439603.1				XP_033325435.1		XP_031845490.1, XP_031845479.1						
N11.HOG0002510	OG0001635	n0									XP_015429146.1				XP_033321542.1		XP_031834545.1						
N11.HOG0002511	OG0001636	n0									XP_015440538.1				XP_033342465.1		XP_031826533.1, XP_031838534.1						
N11.HOG0002512	OG0001637	n0									XP_015431539.1				XP_033331223.1		XP_031848346.1						
N11.HOG0002513	OG0001638	n0									XP_015437968.1				XP_033340803.1		XP_031843173.1						
N11.HOG0002514	OG0001639	n0									XP_015428535.1				XP_033340001.1		XP_031835956.1						
N11.HOG0002515	OG0001640	n0									XP_015434854.1				XP_033339751.1		XP_031825681.1						
N11.HOG0002516	OG0001641	n0									XP_015440451.1				XP_033342841.1		XP_031835789.1						
N11.HOG0002517	OG0001642	n0									XP_015432162.1				XP_033331342.1		XP_031827559.1, XP_031827637.1						
N11.HOG0002518	OG0001643	n0									XP_015428771.1				XP_033329951.1		XP_031828731.1						
N11.HOG0002519	OG0001644	n0									XP_015431519.1				XP_033321738.1		XP_031848293.1						
N11.HOG0002520	OG0001645	n0									XP_015432127.1				XP_033331315.1		XP_031827472.1						
N11.HOG0002521	OG0001646	n0									XP_015439119.1				XP_033336227.1		XP_031837328.1						
N11.HOG0002522	OG0001647	n0									XP_015432179.1				XP_033332533.1		XP_031841586.1						
N11.HOG0002523	OG0001648	n0									XP_015436143.1				XP_033333292.1		XP_031845087.1						
N11.HOG0002524	OG0001649	n0									XP_015436578.1				XP_033324525.1		XP_031846977.1						
N11.HOG0002525	OG0001650	n0									XP_015434571.1				XP_033322659.1		XP_031838651.1						
N11.HOG0002526	OG0001651	n0									XP_015431224.1				XP_033325628.1		XP_031837687.1						
N11.HOG0002527	OG0001652	n4									XP_015438503.1				XP_033340877.1		XP_031830564.1						
N11.HOG0002528	OG0001652	n21													XP_033340627.1								
N11.HOG0002529	OG0001653	n0									XP_015431614.1				XP_033336759.1		XP_031845108.1						
N11.HOG0002530	OG0001654	n0									XP_015429930.1				XP_033340409.1		XP_031846764.1						
N11.HOG0002531	OG0001655	n0									XP_015438992.1				XP_033335718.1		XP_031833113.1						
N11.HOG0002532	OG0001656	n7									XP_015437218.1				XP_033326908.1		XP_031849135.1						
N11.HOG0002533	OG0001657	n0									XP_015439790.1				XP_033328036.1		XP_031833374.1						
N11.HOG0002534	OG0001658	n0									XP_015434790.1				XP_033342171.1		XP_031843108.1						
N11.HOG0002535	OG0001659	n0									XP_015437830.1				XP_033339873.1		XP_031840997.1						
N11.HOG0002536	OG0001660	n0									XP_015430666.1				XP_033327131.1		XP_031845253.1						
N11.HOG0002537	OG0001661	n0									XP_015435120.1				XP_033333089.1		XP_031832072.1						
N11.HOG0002538	OG0001662	n0									XP_015431048.1				XP_033321033.1		XP_031846201.1						
N11.HOG0002539	OG0001663	n0									XP_015438616.1				XP_033335349.1		XP_031826479.1						
N11.HOG0002540	OG0001664	n0									XP_015439890.1				XP_033339534.1		XP_031831201.1						
N11.HOG0002541	OG0001665	n0									XP_015429607.1				XP_033329340.1		XP_031838343.1						
N11.HOG0002542	OG0001666	n0									XP_015438884.1				XP_033343033.1		XP_031849157.1						
N11.HOG0002543	OG0001667	n0									XP_015435328.1				XP_033331649.1		XP_031828622.1						
N11.HOG0002544	OG0001668	n10									XP_015438277.1				XP_033331865.1								
N11.HOG0002545	OG0001668	n11													XP_033331952.1								
N11.HOG0002546	OG0001669	n0									XP_015440490.1				XP_033343014.1		XP_031838561.1						
N11.HOG0002547	OG0001670	n0									XP_015432133.1				XP_033326274.1		XP_031827519.1						
N11.HOG0002548	OG0001671	n0									XP_015436864.1				XP_033331362.1		XP_031844368.1						
N11.HOG0002549	OG0001672	n0									XP_015434159.1				XP_033336659.1		XP_031845966.1						
N11.HOG0002550	OG0001673	n0									XP_015430834.1				XP_033337053.1, XP_033337055.1		XP_031829379.1						
N11.HOG0002551	OG0001674	n0									XP_015435327.1				XP_033341330.1		XP_031839505.1						
N11.HOG0002552	OG0001675	n0									XP_015434387.1				XP_033325285.1		XP_031841158.1						
N11.HOG0002553	OG0001676	n7									XP_015434438.1												
N11.HOG0002554	OG0001676	n9									XP_015434441.1				XP_033329657.1								
N11.HOG0002555	OG0001676	n19															XP_031839067.1						
N11.HOG0002556	OG0001677	n0									XP_015436163.1				XP_033325796.1		XP_031835069.1						
N11.HOG0002557	OG0001678	n0									XP_015430313.1				XP_033328701.1		XP_031843964.1						
N11.HOG0002558	OG0001679	n0									XP_015433266.1, XP_015433811.1				XP_033327630.1		XP_031830003.1						
N11.HOG0002559	OG0001680	n0									XP_015439026.1				XP_033336514.1		XP_031845854.1						
N11.HOG0002560	OG0001681	n3															XP_031829341.1						
N11.HOG0002561	OG0001681	n4									XP_015430859.1				XP_033327223.1		XP_031829343.1						
N11.HOG0002562	OG0001682	n0									XP_015437470.1				XP_033337417.1		XP_031830366.1						
N11.HOG0002563	OG0001683	n0									XP_015430908.1				XP_033337544.1, XP_033337341.1		XP_031829244.1						
N11.HOG0002564	OG0001684	n10									XP_015436215.1												
N11.HOG0002565	OG0001684	n15									XP_015436110.1				XP_033334376.1								
N11.HOG0002566	OG0001685	n0									XP_015431425.1				XP_033325763.1		XP_031843826.1						
N11.HOG0002567	OG0001686	n0									XP_015437882.1				XP_033328947.1		XP_031840395.1						
N11.HOG0002568	OG0001687	n0									XP_015434884.1				XP_033324872.1		XP_031843246.1						
N11.HOG0002569	OG0001688	n0									XP_015439486.1				XP_033341714.1, XP_033329739.1		XP_031833257.1						
N11.HOG0002570	OG0001689	n0									XP_015434403.1				XP_033332814.1		XP_031834026.1						
N11.HOG0002571	OG0001690	n0									XP_015437160.1				XP_033328496.1		XP_031826003.1						
N11.HOG0002572	OG0001691	n0									XP_015434793.1				XP_033341785.1, XP_033324607.1		XP_031843257.1						
N11.HOG0002573	OG0001692	n0									XP_015430051.1				XP_033328392.1		XP_031828094.1						
N11.HOG0002574	OG0001693	n0									XP_015438279.1				XP_033340486.1, XP_033340519.1		XP_031840329.1						
N11.HOG0002575	OG0001694	n0									XP_015440381.1				XP_033327733.1		XP_031838739.1						
N11.HOG0002576	OG0001695	n0									XP_015439918.1				XP_033332150.1		XP_031831184.1						
N11.HOG0002577	OG0001696	n5													XP_033329868.1								
N11.HOG0002578	OG0001696	n9									XP_015431485.1				XP_033329826.1		XP_031849599.1						
N11.HOG0002579	OG0001697	n0									XP_015428921.1				XP_033331489.1		XP_031847868.1						
N11.HOG0002580	OG0001698	n0									XP_015432921.1				XP_033328930.1		XP_031847592.1						
N11.HOG0002581	OG0001699	n0									XP_015439745.1				XP_033338337.1		XP_031831339.1						
N11.HOG0002582	OG0001700	n0									XP_015438667.1				XP_033335246.1		XP_031826963.1						
N11.HOG0002583	OG0001701	n0									XP_015434084.1				XP_033321815.1		XP_031850334.1						
N11.HOG0002584	OG0001702	n0									XP_015439498.1				XP_033325319.1		XP_031834522.1						
N11.HOG0002585	OG0001703	n9									XP_015428734.1				XP_033333573.1		XP_031828507.1						
