Orthogroup	Ceratina_calcarata	Osmia_bicornis
OG0000975	XP_017877765.2	XP_029033838.1, XP_029033818.1
OG0000976	XP_017888946.1	XP_029056457.1
OG0000977	XP_017877841.1	XP_029055763.1
OG0000978	XP_026674826.1	XP_029053840.1
OG0000978	XP_026667495.1	XP_029049203.1
OG0000979	XP_017892136.2	XP_029049951.1, XP_029049957.1
OG0000979	XP_026674816.1	XP_029053646.1
OG0000980	XP_017883986.2, XP_026675352.1, XP_026675346.1, XP_026675348.1, XP_017892228.1	XP_029041308.1
OG0000981	XP_017878726.2	XP_029034547.1, XP_029034546.1, XP_029034558.1, XP_029034556.1, XP_029034557.1, XP_029034549.1, XP_029034548.1
OG0000982	XP_026675040.1, XP_026675041.1, XP_026675038.1, XP_026675039.1	XP_029050533.1
OG0000983	XP_017879542.2, XP_026669047.1, XP_026669048.1	XP_029036486.1
OG0000984	XP_017891339.1	XP_029048597.1
OG0000985	XP_026667700.1	XP_029039973.1
OG0000986	XP_017883168.1	XP_029045505.1
OG0000987	XP_017880586.1	XP_029049566.1
OG0000987	XP_017884365.1, XP_017877335.1	XP_029056671.1
OG0000988	XP_026667444.1	XP_029051114.1, XP_029051104.1, XP_029051096.1
OG0000989	XP_026675231.1, XP_026675228.1	XP_029051298.1, XP_029051296.1, XP_029051299.1
OG0000992	XP_017893370.1, XP_017893371.1	XP_029044482.1, XP_029044481.1, XP_029044483.1
OG0000993	XP_026674940.1, XP_017891258.1	XP_029041608.1, XP_029041607.1
OG0000994	XP_017879341.1	XP_029055943.1
OG0000994	XP_017879165.1, XP_017888238.2	XP_029055944.1
OG0000995	XP_017882601.1	XP_029047694.1, XP_029047693.1, XP_029047695.1
OG0000995	XP_026669276.1	XP_029042712.1
OG0000996	XP_017883214.1	XP_029049361.1, XP_029049360.1, XP_029049359.1
OG0000997	XP_017876432.1	XP_029042197.1
OG0000999	XP_026667468.1	XP_029044288.1
OG0001000	XP_017892385.1	XP_029054033.1
OG0001001	XP_026666845.1	XP_029035591.1
OG0001002	XP_017889355.2	XP_029040949.1, XP_029040852.1
OG0001003	XP_017891646.1	XP_029050557.1
OG0001003	XP_026675044.1, XP_017891644.1	XP_029050556.1, XP_029050555.1
OG0001004	XP_026667644.1	XP_029039774.1
OG0001005	XP_017887157.1, XP_026672906.1	XP_029032814.1, XP_029032816.1, XP_029032811.1, XP_029032812.1, XP_029032810.1, XP_029032815.1
OG0001006	XP_017882317.1, XP_026670369.1	XP_029037605.1, XP_029037606.1
OG0001007	XP_026671812.1	XP_029045334.1
OG0001008	XP_026668551.1	XP_029042780.1
OG0001009	XP_026674414.1	XP_029052897.1
OG0001009	XP_017879990.1	XP_029050185.1
OG0001010	XP_017885889.1	XP_029032466.1, XP_029032465.1, XP_029032464.1
OG0001011	XP_017888896.1, XP_017888897.1, XP_017888898.1, XP_017888895.1, XP_026673687.1	XP_029047075.1, XP_029047074.1, XP_029047073.1
OG0001012	XP_026670898.1	XP_029042079.1, XP_029042080.1, XP_029042081.1, XP_029042082.1, XP_029042083.1, XP_029042088.1, XP_029042087.1, XP_029042086.1, XP_029042084.1
OG0001013	XP_026672910.1	XP_029039346.1
OG0001014	XP_017880523.1	XP_029032139.1, XP_029032135.1, XP_029032137.1, XP_029032138.1
OG0001015	XP_017885465.1	XP_029033343.1
OG0001016	XP_026667185.1	XP_029042494.1
OG0001016	XP_017878501.1	XP_029051366.1
OG0001017	XP_017875901.1	XP_029039773.1, XP_029039782.1
OG0001018	XP_017890939.2	XP_029048137.1
OG0001019	XP_017879984.1	XP_029032638.1, XP_029032640.1, XP_029032637.1, XP_029032636.1
OG0001020	XP_017887363.1, XP_017887362.1	XP_029049878.1, XP_029049879.1
OG0001021	XP_017892630.1, XP_017892631.1, XP_017892636.1, XP_017892634.1, XP_017892635.1, XP_026675531.1, XP_026675529.1, XP_017892632.1, XP_017892633.1	XP_029042622.1
OG0001022	XP_026675574.1, XP_026675580.1	XP_029052346.1
OG0001023	XP_026668790.1	XP_029049146.1, XP_029049147.1, XP_029049148.1, XP_029049145.1, XP_029049152.1, XP_029049151.1, XP_029049154.1, XP_029049153.1, XP_029049156.1, XP_029049155.1, XP_029049150.1
OG0001025	XP_017876689.1	XP_029034473.1
OG0001026	XP_017892009.1	XP_029044736.1
OG0001027	XP_017890057.1	XP_029036458.1
OG0001028	XP_017879313.1	XP_029034147.1, XP_029034146.1
OG0001028	XP_026673787.1	XP_029048377.1
OG0001029	XP_026673479.1, XP_017888402.1	XP_029040354.1
OG0001030	XP_017882215.1	XP_029046873.1
OG0001031	XP_017889036.1, XP_017889035.1, XP_017889038.1	XP_029038026.1, XP_029038025.1, XP_029038027.1
OG0001032	XP_017876832.2	XP_029048829.1
OG0001033	XP_017892398.1, XP_026675392.1, XP_026675393.1, XP_026675394.1	XP_029055477.1
OG0001034	XP_026668306.1	XP_029045481.1
OG0001035	XP_017893314.1	XP_029051067.1, XP_029051065.1, XP_029051066.1
OG0001036	XP_026675481.1, XP_017892316.2	XP_029032506.1
OG0001037	XP_017883260.1	XP_029047320.1, XP_029047321.1
OG0001038	XP_017879595.1	XP_029048724.1
OG0001039	XP_017893287.1	XP_029039205.1, XP_029039203.1, XP_029039207.1, XP_029039206.1, XP_029039204.1
OG0001040	XP_017879986.1	XP_029050908.1
OG0001041	XP_017893031.1	XP_029044226.1, XP_029044131.1, XP_029044233.1, XP_029044142.1
OG0001042	XP_026671321.1	XP_029054737.1
OG0001043	XP_017885202.1	XP_029055645.1
OG0001043	XP_026671998.1	XP_029055643.1
OG0001044	XP_017891564.1	XP_029039551.1, XP_029039554.1, XP_029039553.1, XP_029039552.1
OG0001045	XP_026666580.1, XP_017893299.1, XP_017893298.1	XP_029038178.1
OG0001046	XP_017882600.1, XP_026670603.1	XP_029033215.1
OG0001048	XP_026672569.1	XP_029042592.1
OG0001049	XP_017885482.1, XP_026672348.1, XP_017885488.1	XP_029038759.1
OG0001050	XP_017883752.1, XP_017883754.1	XP_029035499.1, XP_029035505.1, XP_029035503.1
OG0001051	XP_026673462.1, XP_026673463.1, XP_017888304.1, XP_017888306.1	XP_029048869.1, XP_029048868.1, XP_029048867.1, XP_029048866.1, XP_029048864.1, XP_029048863.1
OG0001052	XP_017891386.1	XP_029042816.1
OG0001053	XP_017889260.1	XP_029038594.1
OG0001054	XP_026675559.1, XP_017875980.2	XP_029042261.1
OG0001055	XP_017893510.1, XP_026666798.1, XP_026666797.1	XP_029036135.1, XP_029036136.1
OG0001056	XP_017875899.1	XP_029031887.1, XP_029031888.1
OG0001057	XP_017890025.2	XP_029036446.1
OG0001058	XP_017882247.1, XP_017882246.1, XP_017882245.1	XP_029044548.1, XP_029044550.1, XP_029044549.1
OG0001059	XP_026669762.1	XP_029037144.1
OG0001060	XP_017878793.1	XP_029035952.1
OG0001061	XP_017883836.1, XP_017883835.1, XP_026671267.1	XP_029033485.1
OG0001064	XP_017889753.2, XP_026674486.1	XP_029050285.1, XP_029050284.1
OG0001065	XP_017875688.1, XP_026667241.1	XP_029039757.1, XP_029039761.1
OG0001066	XP_017890601.1, XP_017890595.1	XP_029049769.1, XP_029049767.1, XP_029049765.1
OG0001068	XP_026672302.1, XP_017885940.1	XP_029032491.1
OG0001069	XP_017884474.1	XP_029039110.1
OG0001070	XP_017879692.1	XP_029038094.1
OG0001071	XP_017883771.1	XP_029038754.1, XP_029038757.1
OG0001072	XP_017893351.2	XP_029036139.1
OG0001073	XP_026667712.1	XP_029038348.1
OG0001073	XP_017876745.1	XP_029037670.1
OG0001074	XP_026670481.1	XP_029041228.1
OG0001074	XP_026670484.1, XP_026670483.1, XP_026670482.1	XP_029041199.1
OG0001075	XP_017880384.1, XP_026669442.1	XP_029044094.1
OG0001076	XP_026671112.1, XP_017883675.1, XP_017883674.1, XP_017883673.1, XP_017883672.1, XP_017883676.1, XP_026671113.1	XP_029041198.1
OG0001077	XP_017886713.1, XP_017886711.1, XP_017886710.1	XP_029056236.1, XP_029056237.1, XP_029056165.1, XP_029056233.1, XP_029056234.1
OG0001078	XP_017876594.1	XP_029039858.1, XP_029039857.1
OG0001079	XP_017890135.1, XP_017890133.1	XP_029048169.1, XP_029048171.1, XP_029048170.1, XP_029048172.1
OG0001081	XP_026670255.1, XP_026670257.1	XP_029039370.1
OG0001082	XP_017889163.1	XP_029033916.1
OG0001083	XP_026670468.1	XP_029032742.1, XP_029032745.1
OG0001084	XP_017884959.1	XP_029043343.1, XP_029043344.1
OG0001085	XP_017890214.1, XP_026674350.1	XP_029036412.1
OG0001086	XP_026666840.1, XP_017893628.1	XP_029035873.1
OG0001087	XP_017875528.1, XP_017875529.1	XP_029039090.1, XP_029039088.1
OG0001090	XP_017893581.2	XP_029035828.1, XP_029035829.1
OG0001091	XP_017890851.1	XP_029042367.1
OG0001092	XP_017885637.1	XP_029041411.1, XP_029041417.1
OG0001093	XP_017882231.1, XP_017882233.1	XP_029052430.1
OG0001094	XP_026670977.1, XP_017883336.1	XP_029040747.1
OG0001095	XP_026668985.1, XP_017879354.1	XP_029053522.1, XP_029053521.1
OG0001096	XP_026674246.1	XP_029049861.1, XP_029049860.1
OG0001097	XP_026670462.1, XP_017882114.1	XP_029033463.1, XP_029033461.1, XP_029033617.1, XP_029033618.1, XP_029033619.1, XP_029033462.1
OG0001098	XP_026668115.1	XP_029040270.1, XP_029040272.1, XP_029040271.1, XP_029040273.1
OG0001099	XP_017884699.1	XP_029043263.1
OG0001100	XP_017876756.1, XP_017876755.1, XP_017876754.1	XP_029052252.1, XP_029052254.1, XP_029052253.1
OG0001101	XP_017890541.1	XP_029049684.1, XP_029049686.1
OG0001102	XP_017881699.1, XP_017881700.1	XP_029048236.1
OG0001103	XP_017888861.1, XP_017888862.1	XP_029052972.1
OG0001104	XP_026670837.1, XP_026670836.1, XP_017883017.1	XP_029052508.1, XP_029052510.1, XP_029052509.1
OG0001105	XP_017879169.1	XP_029054827.1
OG0001106	XP_026670188.1, XP_017881847.1	XP_029041177.1
OG0001107	XP_017880996.1	XP_029052344.1
OG0001108	XP_017876003.1	XP_029044267.1
OG0001109	XP_017890823.1	XP_029046831.1, XP_029046830.1
OG0001110	XP_017880391.1	XP_029046508.1, XP_029046507.1, XP_029046506.1
OG0001111	XP_017875776.1	XP_029037927.1, XP_029037928.1, XP_029037929.1, XP_029037931.1, XP_029037930.1, XP_029037932.1
OG0001112	XP_017893492.1, XP_017893494.1, XP_017893496.1, XP_017893495.1	XP_029040677.1, XP_029040673.1, XP_029040674.1, XP_029040676.1
OG0001113	XP_017891787.1, XP_017891786.1, XP_017891788.1, XP_017891789.1, XP_026675153.1	XP_029043899.1, XP_029043897.1, XP_029043898.1, XP_029043896.1
OG0001114	XP_017882302.1, XP_026670265.1, XP_026670268.1, XP_026670266.1, XP_026670267.1	XP_029044551.1
OG0001115	XP_026669291.1, XP_017880048.1	XP_029044316.1
OG0001116	XP_017876381.1, XP_017876378.1, XP_017876379.1, XP_017876377.1, XP_026667534.1, XP_017876380.1	XP_029044697.1, XP_029044695.1
OG0001117	XP_017886551.1	XP_029034435.1, XP_029034437.1, XP_029034441.1, XP_029034440.1, XP_029034442.1, XP_029034439.1, XP_029034438.1
OG0001119	XP_017878926.1	XP_029052870.1, XP_029052869.1
OG0001120	XP_026666559.1	XP_029038374.1
OG0001121	XP_017890636.2	XP_029037837.1
OG0001122	XP_017892931.1	XP_029034278.1, XP_029034279.1
OG0001123	XP_026670747.1, XP_017882910.1	XP_029034817.1, XP_029034816.1, XP_029034815.1, XP_029034813.1
OG0001124	XP_017876734.1	XP_029039585.1, XP_029039586.1
OG0001125	XP_017880453.1	XP_029051981.1, XP_029051962.1, XP_029051973.1
OG0001126	XP_026666448.1, XP_017877272.1, XP_017877432.1	XP_029053674.1
OG0001127	XP_017887683.1	XP_029032528.1
OG0001127	XP_017887682.1	XP_029032523.1
OG0001128	XP_026672358.1	XP_029055536.1
OG0001129	XP_026674856.1	XP_029051308.1
OG0001130	XP_026674418.1	XP_029052405.1
OG0001131	XP_026666894.1	XP_029032784.1
OG0001132	XP_017888705.1	XP_029042983.1, XP_029042982.1, XP_029042981.1, XP_029042980.1, XP_029042984.1, XP_029042985.1
OG0001133	XP_026670938.1	XP_029047314.1
OG0001134	XP_017887112.1	XP_029044501.1
OG0001135	XP_017876136.1	XP_029047386.1, XP_029047385.1, XP_029047387.1, XP_029047388.1
OG0001136	XP_017885107.1, XP_017885097.1	XP_029038494.1, XP_029038493.1, XP_029038492.1
OG0001137	XP_026669918.1, XP_017881346.1, XP_017881347.1	XP_029050110.1
OG0001138	XP_017878408.1, XP_017878407.1, XP_017878409.1, XP_017878406.1	XP_029042629.1, XP_029042628.1
OG0001139	XP_017889561.2	XP_029047728.1
OG0001140	XP_017879114.1	XP_029042965.1, XP_029042966.1, XP_029042964.1, XP_029042967.1
OG0001141	XP_026670436.1	XP_029035195.1
OG0001142	XP_017890662.1	XP_029050954.1
OG0001143	XP_017875724.1	XP_029033572.1, XP_029033573.1, XP_029033528.1, XP_029033530.1, XP_029033529.1, XP_029033576.1, XP_029033575.1
OG0001144	XP_026674201.1	XP_029040835.1, XP_029040831.1
OG0001145	XP_017881245.1, XP_017881239.1, XP_026669947.1, XP_026669946.1, XP_026669948.1, XP_017881240.1, XP_017881241.1, XP_017881242.1	XP_029038713.1
OG0001146	XP_017890052.1	XP_029042796.1
OG0001147	XP_017876980.2	XP_029047014.1, XP_029047015.1, XP_029047016.1, XP_029047017.1, XP_029047018.1, XP_029047019.1
OG0001148	XP_026667842.1, XP_017876938.1, XP_017876939.1	XP_029048848.1
OG0001149	XP_017890473.1	XP_029049802.1, XP_029049812.1
OG0001150	XP_017878717.1, XP_017878720.1	XP_029047767.1, XP_029047758.1, XP_029047768.1
OG0001151	XP_017876290.1	XP_029035402.1
OG0001152	XP_026675267.1, XP_026675268.1, XP_026675269.1, XP_017891919.1	XP_029053553.1
OG0001153	XP_026668446.1, XP_026668492.1	XP_029035905.1
OG0001154	XP_026672484.1	XP_029045919.1
OG0001155	XP_017891395.1, XP_017891387.1	XP_029032053.1, XP_029032052.1, XP_029032051.1
OG0001156	XP_017881290.1	XP_029051453.1
OG0001157	XP_017883238.2	XP_029035770.1
OG0001158	XP_017892393.1	XP_029055511.1, XP_029055510.1
OG0001159	XP_017886271.2	XP_029042722.1, XP_029042723.1, XP_029042724.1, XP_029042725.1
OG0001160	XP_026673888.1, XP_026673889.1, XP_026673887.1, XP_017889249.1, XP_026673890.1	XP_029033349.1
OG0001161	XP_017888072.1, XP_017888071.1	XP_029037662.1
OG0001162	XP_026670832.1	XP_029046438.1, XP_029046430.1, XP_029046437.1
OG0001163	XP_017887748.1, XP_017887747.1	XP_029037773.1, XP_029037772.1
OG0001164	XP_017885074.1	XP_029053566.1
OG0001165	XP_026667629.1, XP_026667634.1, XP_026667626.1	XP_029034472.1, XP_029034470.1
OG0001166	XP_017883240.1, XP_017883236.2	XP_029053494.1, XP_029053493.1
OG0001167	XP_026675585.1	XP_029053014.1, XP_029053013.1, XP_029053011.1
OG0001168	XP_017885185.1	XP_029054095.1, XP_029054096.1
OG0001169	XP_026671781.1, XP_017884666.1	XP_029041844.1
OG0001170	XP_017883545.1	XP_029055748.1
OG0001171	XP_017875797.1	XP_029047001.1, XP_029047000.1
OG0001172	XP_026674508.1, XP_017890510.1	XP_029043903.1
OG0001173	XP_017875804.1	XP_029044928.1
OG0001174	XP_017883929.1	XP_029043193.1, XP_029043192.1
OG0001174	XP_017875351.1	XP_029034609.1
OG0001175	XP_017892341.1	XP_029047430.1
OG0001176	XP_017879337.1	XP_029055939.1, XP_029055940.1
OG0001178	XP_026671319.1, XP_026671317.1, XP_026671318.1, XP_017883991.1	XP_029054667.1
OG0001179	XP_017882127.1	XP_029051416.1, XP_029051417.1, XP_029051415.1, XP_029051413.1, XP_029051418.1
OG0001180	XP_026672814.1, XP_026672812.1	XP_029047573.1, XP_029047580.1
OG0001181	XP_026670810.1	XP_029049183.1, XP_029051531.1
OG0001182	XP_017883950.1	XP_029044906.1, XP_029044903.1
OG0001183	XP_017880599.1, XP_017880593.1	XP_029033810.1
OG0001185	XP_026669000.1	XP_029046656.1, XP_029040340.1
OG0001186	XP_017876004.1	XP_029044269.1, XP_029044268.1, XP_029044270.1
OG0001187	XP_017888786.1	XP_029049604.1
OG0001188	XP_026674461.1, XP_026674462.1, XP_017890383.1, XP_026674465.1, XP_026674464.1, XP_026674463.1	XP_029052229.1
OG0001189	XP_017892156.1, XP_026675309.1, XP_017892155.1	XP_029032794.1
OG0001190	XP_026675381.1, XP_017892328.1, XP_026675383.1, XP_026675382.1, XP_017892331.1, XP_017892330.1, XP_017892333.1	XP_029040704.1, XP_029040702.1
OG0001191	XP_017889344.1	XP_029039512.1
OG0001192	XP_026671918.1, XP_026667100.1, XP_026669807.1, XP_026674362.1, XP_017879512.1, XP_026671369.1	XP_029042874.1
OG0001193	XP_026668344.1, XP_017877955.1	XP_029046377.1
OG0001195	XP_017890988.1, XP_017890987.1, XP_017890986.1	XP_029036893.1, XP_029036892.1, XP_029036891.1
OG0001197	XP_017877666.1	XP_029035791.1
OG0001198	XP_026673471.1, XP_026673470.1, XP_017888358.1	XP_029046027.1, XP_029046028.1, XP_029046025.1, XP_029046026.1, XP_029046022.1, XP_029046023.1
OG0001201	XP_017877209.1	XP_029038922.1, XP_029038921.1, XP_029038924.1
OG0001202	XP_026669822.1	XP_029038518.1
OG0001203	XP_026667274.1	XP_029051994.1
OG0001204	XP_017882168.1	XP_029045639.1
OG0001205	XP_017889436.1	XP_029045937.1
OG0001205	XP_017877499.1	XP_029047797.1
OG0001206	XP_017888611.2, XP_017881544.1, XP_026670043.1	XP_029039739.1, XP_029039724.1
OG0001207	XP_026669781.1, XP_017880993.2	XP_029038861.1
OG0001208	XP_017882372.2	XP_029046716.1
OG0001209	XP_017875605.1, XP_017875614.1	XP_029050453.1, XP_029050454.1
OG0001210	XP_017877136.1	XP_029045065.1
OG0001211	XP_017880343.1, XP_026671970.1	XP_029044637.1
OG0001212	XP_026674774.1, XP_017891265.1	XP_029035757.1, XP_029035758.1, XP_029035756.1
OG0001214	XP_017881115.1	XP_029054862.1
OG0001215	XP_017884983.1	XP_029045433.1
OG0001216	XP_017893516.1, XP_017893507.1	XP_029055442.1
OG0001217	XP_017886751.1, XP_017886750.1	XP_029042268.1, XP_029042267.1, XP_029042269.1
OG0001218	XP_017880270.1	XP_029056113.1
OG0001219	XP_017880146.1	XP_029045176.1
OG0001220	XP_017877252.1	XP_029042303.1, XP_029042298.1, XP_029042297.1, XP_029042302.1, XP_029042301.1, XP_029042300.1, XP_029042299.1, XP_029042304.1
OG0001221	XP_026673331.1	XP_029045089.1
OG0001222	XP_017889956.1, XP_026674122.1, XP_017889955.1	XP_029045829.1, XP_029045830.1
OG0001223	XP_017890927.1	XP_029052640.1
OG0001224	XP_017880169.1, XP_017880171.1	XP_029042408.1, XP_029042403.1
OG0001225	XP_017883445.1	XP_029035023.1, XP_029035022.1
OG0001226	XP_017882856.1, XP_017882847.1, XP_017882866.1	XP_029041431.1
OG0001228	XP_017892582.1, XP_017892587.1	XP_029040917.1, XP_029040916.1
OG0001229	XP_017883348.1, XP_017883349.1	XP_029037330.1, XP_029037329.1
OG0001230	XP_017876199.1	XP_029048697.1
OG0001231	XP_017888565.1	XP_029043785.1
OG0001232	XP_017892532.1, XP_017892536.1	XP_029032285.1, XP_029032284.1
OG0001233	XP_017882351.1	XP_029038609.1
OG0001234	XP_026668282.1	XP_029052110.1
OG0001236	XP_026670881.1, XP_017883045.1, XP_017883046.1	XP_029042136.1
OG0001237	XP_026669249.1	XP_029042680.1
OG0001238	XP_026673719.1, XP_026673720.1	XP_029034896.1
OG0001239	XP_017884417.1	XP_029048880.1, XP_029048879.1
OG0001240	XP_017876721.1, XP_017876729.1	XP_029048972.1
OG0001241	XP_017879036.1, XP_026668831.1	XP_029054682.1, XP_029054684.1
OG0001242	XP_017885841.1	XP_029035172.1
OG0001244	XP_017890536.1, XP_017890537.1, XP_026674530.1	XP_029049729.1, XP_029049728.1, XP_029049726.1, XP_029049725.1
OG0001245	XP_017892758.1	XP_029040097.1, XP_029040096.1, XP_029040099.1, XP_029040098.1
OG0001246	XP_017887988.1	XP_029051610.1
OG0001247	XP_017883857.1, XP_017883856.1	XP_029045546.1, XP_029045545.1
OG0001248	XP_017885722.1, XP_017885721.1, XP_017885720.1, XP_026672240.1	XP_029037526.1
OG0001249	XP_017887979.1	XP_029040827.1
OG0001250	XP_017883428.1	XP_029034862.1
OG0001251	XP_017882528.1	XP_029032473.1
OG0001252	XP_017886445.1	XP_029045781.1
OG0001253	XP_026666474.1, XP_017892912.1, XP_026666475.1	XP_029035396.1
OG0001254	XP_017886157.1	XP_029037110.1, XP_029037103.1
OG0001255	XP_026671355.1, XP_017884086.1	XP_029053483.1
OG0001256	XP_017893021.1	XP_029044274.1, XP_029044168.1
OG0001257	XP_017882218.2	XP_029035352.1, XP_029035342.1, XP_029035333.1
OG0001258	XP_017877914.1	XP_029047866.1
OG0001258	XP_017877911.1	XP_029047816.1
OG0001259	XP_017877153.1	XP_029050142.1
OG0001260	XP_017889906.1	XP_029047658.1
OG0001260	XP_017889907.1	XP_029047659.1
OG0001261	XP_026668091.1, XP_017877511.1	XP_029047959.1, XP_029047956.1, XP_029047957.1, XP_029047955.1, XP_029047960.1, XP_029047958.1
OG0001262	XP_017877111.1, XP_017877113.1	XP_029042726.1, XP_029042727.1, XP_029042729.1
OG0001263	XP_017885436.1	XP_029047815.1
OG0001264	XP_017876225.1	XP_029038702.1
OG0001266	XP_017877447.1, XP_017877440.1	XP_029036652.1, XP_029036654.1, XP_029036649.1, XP_029036651.1, XP_029036650.1, XP_029036657.1, XP_029036656.1, XP_029036658.1, XP_029036659.1, XP_029036653.1
OG0001267	XP_026673666.1	XP_029052974.1
OG0001268	XP_017888924.1	XP_029051876.1
OG0001269	XP_026666924.1, XP_026666930.1	XP_029043954.1, XP_029043956.1, XP_029043958.1
OG0001270	XP_017891911.1	XP_029045617.1
OG0001271	XP_017875511.1, XP_017875509.1	XP_029037440.1
OG0001272	XP_017885497.1	XP_029038215.1
OG0001273	XP_026670825.1	XP_029048682.1, XP_029048679.1
OG0001274	XP_017883770.2, XP_026666535.1	XP_029055752.1, XP_029055753.1, XP_029055749.1, XP_029055751.1, XP_029055754.1
OG0001275	XP_017878338.1, XP_017878340.1	XP_029036953.1, XP_029036954.1
OG0001277	XP_017887330.1	XP_029046168.1
OG0001278	XP_017886511.2	XP_029045825.1, XP_029045826.1, XP_029045828.1
OG0001279	XP_017877894.1	XP_029046065.1
OG0001280	XP_026667929.1, XP_017877172.1	XP_029048608.1
OG0001281	XP_017881313.1	XP_029044751.1, XP_029044755.1
OG0001282	XP_017882122.1	XP_029050569.1, XP_029050570.1, XP_029050571.1, XP_029050573.1, XP_029050568.1
OG0001283	XP_017892422.1	XP_029052096.1
OG0001284	XP_017886567.1, XP_017886558.1	XP_029037069.1
OG0001286	XP_017885102.1	XP_029038422.1
OG0001287	XP_017890744.1, XP_017890741.1, XP_026674635.1	XP_029048784.1
OG0001288	XP_017877639.1	XP_029045434.1
OG0001289	XP_017892764.1	XP_029046337.1
OG0001290	XP_017889603.1	XP_029049968.1, XP_029049973.1
OG0001291	XP_017886822.1	XP_029056056.1
OG0001292	XP_017882283.1	XP_029032746.1, XP_029032747.1
OG0001293	XP_017876705.1	XP_029040029.1, XP_029040028.1, XP_029040030.1
OG0001294	XP_017889518.1, XP_026674115.1	XP_029039533.1
OG0001295	XP_017881319.1	XP_029041356.1
OG0001296	XP_017888396.1	XP_029043030.1
OG0001297	XP_017878038.1	XP_029048335.1
OG0001298	XP_017881237.1	XP_029038752.1
OG0001299	XP_017881510.1	XP_029047245.1, XP_029047244.1
OG0001300	XP_017888500.1, XP_017888499.1	XP_029041664.1
