Orthogroup	Osmia_lignaria	Osmia_bicornis
OG0000807	XP_034190741.1, XP_034190740.1	XP_029043270.1, XP_029043271.1
OG0000808	XP_034183463.1	XP_029040465.1
OG0000808	XP_034183461.1	XP_029040464.1
OG0000809	XP_034193051.1	XP_029042846.1
OG0000809	XP_034193046.1	XP_029042841.1
OG0000810	XP_034183310.1, XP_034183309.1	XP_029034570.1
OG0000811	XP_034188072.1, XP_034188070.1, XP_034188069.1, XP_034188071.1	XP_029053160.1, XP_029053159.1, XP_029053158.1
OG0000812	XP_034175129.1	XP_029055439.1
OG0000813	XP_034186990.1, XP_034186991.1	XP_029049847.1, XP_029049846.1
OG0000814	XP_034180584.1	XP_029038499.1
OG0000815	XP_034172727.1	XP_029034070.1
OG0000815	XP_034172729.1	XP_029034071.1
OG0000816	XP_034189879.1, XP_034189877.1	XP_029040002.1
OG0000817	XP_034195003.1	XP_029038601.1
OG0000818	XP_034188503.1	XP_029050066.1, XP_029050068.1, XP_029050069.1, XP_029050067.1
OG0000819	XP_034179064.1	XP_029034836.1
OG0000819	XP_034179057.1	XP_029034833.1
OG0000820	XP_034195599.1	XP_029053604.1, XP_029053594.1, XP_029053725.1
OG0000821	XP_034185798.1	XP_029039783.1
OG0000821	XP_034185799.1	XP_029039780.1
OG0000822	XP_034172458.1	XP_029048472.1
OG0000822	XP_034172455.1	XP_029048469.1
OG0000823	XP_034187890.1, XP_034187889.1	XP_029040963.1, XP_029040964.1, XP_029040962.1
OG0000824	XP_034184719.1	XP_029051500.1
OG0000825	XP_034174046.1	XP_029041485.1
OG0000826	XP_034176934.1, XP_034176935.1	XP_029045535.1, XP_029045534.1
OG0000827	XP_034183745.1, XP_034183742.1	XP_029051427.1, XP_029051428.1
OG0000828	XP_034195499.1	XP_029050419.1
OG0000829	XP_034183255.1	XP_029041730.1, XP_029041731.1, XP_029041733.1, XP_029041729.1, XP_029041735.1, XP_029041737.1, XP_029041738.1, XP_029041736.1, XP_029041732.1
OG0000830	XP_034194303.1, XP_034194302.1, XP_034194301.1, XP_034194299.1	XP_029046159.1, XP_029046160.1
OG0000830	XP_034194304.1	XP_029046162.1
OG0000831	XP_034189119.1	XP_029053525.1
OG0000831	XP_034189121.1, XP_034189122.1	XP_029053527.1, XP_029053528.1, XP_029053529.1
OG0000832	XP_034182733.1	XP_029052022.1
OG0000833	XP_034190806.1	XP_029033171.1
OG0000833	XP_034190798.1, XP_034190807.1	XP_029033162.1
OG0000834	XP_034172452.1	XP_029044948.1, XP_029044947.1, XP_029044949.1
OG0000835	XP_034190763.1	XP_029033243.1
OG0000836	XP_034179823.1	XP_029050026.1
OG0000837	XP_034184128.1, XP_034184129.1	XP_029052942.1, XP_029052939.1, XP_029052940.1
OG0000838	XP_034180061.1	XP_029052152.1
OG0000838	XP_034180067.1	XP_029052159.1
OG0000839	XP_034181508.1	XP_029041269.1
OG0000840	XP_034177541.1, XP_034177551.1	XP_029032295.1
OG0000841	XP_034181768.1	XP_029038245.1
OG0000842	XP_034192812.1	XP_029036335.1
OG0000843	XP_034187129.1	XP_029040309.1
OG0000844	XP_034172406.1, XP_034172405.1	XP_029047367.1, XP_029047368.1
OG0000845	XP_034184545.1, XP_034184552.1, XP_034184551.1, XP_034184550.1, XP_034184549.1, XP_034184548.1, XP_034184547.1, XP_034184546.1	XP_029038807.1
OG0000846	XP_034194217.1	XP_029046106.1
OG0000846	XP_034190693.1, XP_034190365.1, XP_034190369.1, XP_034190367.1, XP_034190366.1	XP_029054871.1, XP_029046768.1, XP_029050764.1, XP_029050765.1
OG0000846	XP_034194216.1	XP_029046220.1, XP_029046219.1, XP_029046121.1
OG0000847	XP_034190794.1, XP_034194683.1	XP_029051956.1, XP_029055272.1
OG0000847	XP_034194024.1	XP_029055079.1
OG0000847	XP_034194835.1	XP_029054933.1, XP_029054026.1
OG0000849	XP_034183622.1	XP_029034456.1, XP_029034454.1
OG0000849	XP_034189636.1	XP_029039749.1, XP_029039748.1
OG0000850	XP_034180435.1, XP_034180437.1	XP_029045453.1
OG0000850	XP_034180436.1	XP_029045454.1
OG0000851	XP_034185597.1	XP_029033382.1
OG0000852	XP_034172044.1	XP_029048293.1
OG0000853	XP_034186796.1, XP_034186797.1, XP_034186798.1, XP_034186795.1	XP_029050973.1
OG0000854	XP_034196499.1	XP_029053889.1
OG0000855	XP_034172075.1	XP_029035330.1
OG0000856	XP_034183287.1	XP_029049259.1
OG0000857	XP_034174526.1, XP_034174525.1, XP_034174524.1, XP_034174523.1, XP_034174529.1, XP_034174528.1, XP_034174527.1, XP_034174522.1	XP_029035548.1
OG0000858	XP_034180271.1	XP_029038423.1
OG0000858	XP_034178314.1	XP_029044966.1
OG0000859	XP_034173381.1	XP_029050279.1, XP_029050276.1, XP_029050278.1, XP_029050275.1, XP_029050277.1
OG0000860	XP_034194264.1	XP_029046128.1, XP_029046127.1
OG0000861	XP_034170892.1	XP_029036184.1
OG0000862	XP_034195426.1	XP_029041720.1, XP_029041507.1
OG0000863	XP_034185668.1, XP_034185670.1	XP_029051488.1, XP_029051489.1
OG0000864	XP_034192662.1	XP_029036638.1, XP_029036637.1, XP_029036634.1, XP_029036636.1, XP_029036635.1
OG0000865	XP_034176896.1	XP_029048730.1
OG0000866	XP_034183190.1, XP_034183192.1, XP_034183191.1	XP_029041767.1
OG0000867	XP_034174325.1, XP_034174336.1, XP_034174316.1	XP_029032211.1, XP_029032212.1
OG0000868	XP_034172436.1, XP_034172433.1	XP_029044935.1, XP_029044930.1
OG0000869	XP_034174081.1, XP_034174065.1, XP_034174056.1, XP_034174073.1	XP_029041487.1, XP_029041486.1, XP_029041488.1
OG0000870	XP_034184904.1	XP_029033304.1, XP_029033303.1
OG0000871	XP_034191570.1, XP_034191569.1, XP_034191572.1, XP_034191571.1	XP_029037492.1, XP_029037491.1
OG0000872	XP_034181751.1, XP_034181750.1, XP_034181753.1	XP_029041012.1, XP_029041011.1
OG0000873	XP_034187537.1	XP_029036012.1
OG0000874	XP_034177643.1	XP_029032300.1, XP_029032301.1
OG0000875	XP_034178077.1	XP_029036158.1
OG0000876	XP_034190240.1, XP_034190239.1	XP_029046811.1, XP_029046812.1
OG0000877	XP_034178224.1	XP_029052830.1
OG0000878	XP_034181479.1	XP_029046313.1
OG0000879	XP_034189598.1	XP_029039723.1
OG0000879	XP_034189599.1	XP_029039725.1
OG0000881	XP_034189677.1	XP_029052283.1
OG0000882	XP_034186420.1	XP_029044821.1
OG0000883	XP_034193676.1, XP_034193677.1	XP_029036725.1
OG0000884	XP_034193462.1	XP_029036881.1
OG0000885	XP_034181121.1	XP_029038208.1, XP_029038201.1, XP_029038202.1, XP_029038203.1, XP_029038204.1, XP_029038205.1, XP_029038207.1
OG0000886	XP_034180685.1, XP_034180684.1	XP_029046854.1
OG0000887	XP_034192262.1, XP_034192264.1	XP_029053587.1
OG0000887	XP_034192207.1	XP_029053588.1
OG0000888	XP_034192158.1, XP_034174666.1	XP_029053364.1
OG0000890	XP_034173867.1	XP_029047371.1
OG0000891	XP_034185972.1, XP_034185971.1	XP_029037751.1, XP_029037750.1
OG0000892	XP_034192271.1, XP_034192267.1	XP_029042728.1
OG0000893	XP_034185523.1	XP_029033335.1
OG0000893	XP_034185522.1	XP_029033334.1
OG0000894	XP_034192209.1, XP_034192212.1	XP_029054541.1, XP_029054540.1
OG0000895	XP_034182503.1	XP_029038635.1
OG0000895	XP_034182492.1	XP_029038631.1
OG0000895	XP_034182496.1	XP_029038632.1
OG0000896	XP_034179490.1	XP_029049327.1
OG0000897	XP_034192250.1, XP_034192319.1, XP_034192370.1, XP_034192188.1	XP_029035306.1, XP_029035304.1, XP_029035305.1
OG0000898	XP_034192983.1	XP_029042797.1
OG0000898	XP_034172398.1	XP_029037816.1
OG0000899	XP_034171832.1	XP_029053800.1, XP_029053799.1
OG0000900	XP_034186437.1	XP_029040266.1
OG0000901	XP_034185264.1	XP_029049408.1
OG0000902	XP_034190777.1	XP_029052012.1
OG0000902	XP_034190776.1	XP_029052015.1
OG0000903	XP_034171020.1	XP_029054357.1
OG0000904	XP_034184563.1	XP_029039322.1
OG0000904	XP_034189450.1	XP_029045629.1
OG0000905	XP_034176256.1	XP_029055400.1
OG0000906	XP_034194763.1	XP_029048118.1
OG0000906	XP_034185940.1	XP_029050534.1
OG0000908	XP_034185707.1, XP_034185708.1	XP_029048986.1
OG0000909	XP_034185582.1, XP_034185583.1, XP_034185578.1, XP_034185580.1, XP_034185581.1	XP_029035083.1, XP_029035086.1, XP_029035085.1, XP_029035087.1, XP_029035084.1
OG0000910	XP_034178793.1	XP_029036119.1
OG0000911	XP_034180882.1, XP_034180893.1	XP_029043458.1, XP_029043448.1
OG0000912	XP_034184131.1, XP_034184142.1	XP_029044784.1
OG0000913	XP_034175764.1, XP_034175763.1, XP_034175760.1, XP_034175762.1, XP_034175761.1, XP_034175765.1	XP_029035420.1, XP_029035419.1, XP_029035418.1
OG0000914	XP_034190362.1	XP_029046766.1
OG0000915	XP_034183062.1	XP_029038896.1
OG0000916	XP_034188357.1	XP_029033722.1
OG0000916	XP_034188361.1, XP_034188360.1	XP_029033735.1
OG0000917	XP_034187453.1, XP_034187452.1	XP_029042987.1, XP_029042986.1
OG0000918	XP_034175887.1	XP_029035379.1
OG0000919	XP_034173735.1, XP_034173734.1, XP_034173733.1, XP_034173737.1, XP_034173736.1	XP_029046689.1, XP_029046687.1, XP_029046691.1, XP_029046690.1, XP_029046686.1, XP_029046692.1
OG0000920	XP_034172598.1, XP_034172599.1, XP_034172596.1	XP_029037898.1, XP_029037897.1
OG0000920	XP_034172597.1	XP_029037900.1
OG0000921	XP_034189680.1, XP_034189681.1, XP_034189682.1, XP_034189683.1	XP_029052287.1, XP_029052289.1, XP_029052288.1
OG0000923	XP_034175018.1	XP_029038535.1
OG0000924	XP_034194386.1	XP_029053230.1, XP_029053231.1
OG0000925	XP_034173467.1	XP_029051947.1
OG0000927	XP_034171094.1, XP_034171093.1, XP_034171092.1, XP_034171095.1	XP_029056663.1, XP_029056664.1
OG0000928	XP_034189849.1	XP_029040031.1
OG0000929	XP_034179318.1	XP_029052786.1
OG0000930	XP_034191756.1	XP_029037533.1
OG0000931	XP_034179561.1	XP_029040864.1
OG0000932	XP_034179540.1	XP_029056379.1
OG0000933	XP_034191786.1	XP_029044620.1
OG0000933	XP_034173570.1	XP_029051948.1
OG0000934	XP_034192953.1	XP_029036524.1
OG0000935	XP_034187241.1	XP_029040257.1
OG0000936	XP_034175603.1	XP_029047302.1, XP_029047300.1
OG0000937	XP_034188007.1	XP_029051803.1
OG0000937	XP_034188006.1	XP_029051801.1
OG0000938	XP_034184735.1, XP_034184734.1, XP_034184733.1, XP_034184736.1	XP_029052964.1, XP_029052965.1
OG0000939	XP_034181447.1	XP_029035237.1
OG0000939	XP_034181421.1	XP_029035246.1
OG0000941	XP_034189067.1	XP_029044665.1
OG0000942	XP_034179417.1	XP_029047625.1
OG0000943	XP_034193562.1	XP_029036790.1, XP_029036789.1, XP_029036788.1
OG0000944	XP_034180736.1	XP_029043546.1, XP_029043548.1
OG0000945	XP_034186310.1	XP_029049018.1
OG0000945	XP_034186312.1	XP_029049022.1
OG0000946	XP_034178644.1, XP_034178643.1	XP_029044490.1
OG0000947	XP_034179287.1	XP_029052760.1
OG0000948	XP_034180454.1, XP_034180455.1, XP_034180456.1	XP_029041820.1, XP_029041821.1, XP_029041822.1
OG0000949	XP_034195825.1	XP_029055599.1
OG0000950	XP_034190142.1, XP_034190143.1	XP_029036826.1
OG0000951	XP_034184794.1	XP_029051552.1
OG0000952	XP_034184206.1, XP_034184205.1	XP_029036632.1, XP_029036641.1
OG0000953	XP_034189305.1	XP_029034265.1
OG0000953	XP_034189302.1	XP_029034263.1
OG0000953	XP_034189304.1	XP_029034264.1
OG0000954	XP_034195541.1	XP_029040174.1
OG0000954	XP_034195540.1	XP_029040173.1
OG0000955	XP_034171887.1	XP_029032113.1
OG0000957	XP_034190259.1	XP_029051833.1
OG0000958	XP_034173680.1, XP_034173685.1	XP_029046727.1, XP_029046784.1
OG0000959	XP_034183625.1, XP_034183626.1	XP_029050523.1, XP_029050521.1, XP_029050520.1
OG0000959	XP_034183827.1	XP_029050518.1
OG0000960	XP_034177332.1	XP_029055708.1
OG0000961	XP_034184073.1	XP_029054171.1
OG0000961	XP_034184070.1	XP_029054160.1
OG0000962	XP_034180283.1, XP_034180297.1	XP_029039417.1
OG0000962	XP_034180295.1	XP_029039428.1
OG0000963	XP_034177225.1	XP_029041343.1
OG0000964	XP_034171351.1	XP_029054693.1
OG0000965	XP_034184086.1	XP_029052896.1
OG0000966	XP_034184334.1, XP_034184333.1, XP_034184332.1	XP_029047977.1, XP_029047978.1, XP_029047979.1, XP_029047976.1
OG0000967	XP_034187639.1, XP_034187640.1, XP_034187638.1	XP_029035894.1
OG0000968	XP_034173572.1, XP_034173571.1	XP_029051950.1
OG0000969	XP_034181152.1	XP_029032326.1
OG0000970	XP_034176225.1, XP_034176226.1, XP_034176224.1	XP_029042747.1, XP_029042744.1, XP_029042745.1, XP_029042746.1
OG0000971	XP_034193659.1	XP_029036711.1
OG0000972	XP_034193136.1	XP_029049715.1, XP_029049714.1
OG0000973	XP_034171108.1, XP_034171109.1, XP_034171106.1, XP_034171107.1, XP_034171104.1	XP_029043587.1
OG0000974	XP_034191527.1	XP_029037631.1
OG0000975	XP_034174317.1	XP_029033838.1, XP_029033818.1
OG0000976	XP_034195212.1, XP_034195220.1, XP_034195217.1, XP_034195224.1	XP_029056457.1
OG0000977	XP_034176763.1	XP_029055763.1
OG0000978	XP_034192557.1	XP_029053840.1
OG0000978	XP_034175477.1	XP_029049203.1
OG0000979	XP_034178365.1	XP_029049951.1, XP_029049957.1
OG0000979	XP_034192445.1, XP_034192444.1, XP_034192446.1	XP_029053646.1
OG0000980	XP_034181217.1	XP_029041308.1
OG0000981	XP_034173760.1, XP_034173759.1, XP_034173761.1, XP_034173755.1, XP_034173757.1, XP_034173754.1, XP_034173758.1	XP_029034547.1, XP_029034546.1, XP_029034558.1, XP_029034556.1, XP_029034557.1, XP_029034549.1, XP_029034548.1
OG0000982	XP_034185935.1	XP_029050533.1
OG0000983	XP_034192716.1	XP_029036486.1
OG0000984	XP_034178004.1	XP_029048597.1
OG0000985	XP_034190102.1	XP_029039973.1
OG0000986	XP_034176941.1	XP_029045505.1
OG0000987	XP_034182022.1	XP_029049566.1
OG0000987	XP_034171497.1	XP_029056671.1
OG0000988	XP_034195550.1, XP_034195549.1	XP_029051114.1, XP_029051104.1, XP_029051096.1
OG0000989	XP_034178407.1, XP_034178405.1	XP_029051298.1, XP_029051296.1, XP_029051299.1
OG0000990	XP_034185754.1, XP_034185755.1, XP_034185756.1, XP_034185752.1, XP_034185751.1, XP_034185753.1	XP_029037736.1, XP_029037737.1
OG0000992	XP_034178167.1, XP_034178166.1	XP_029044482.1, XP_029044481.1, XP_029044483.1
OG0000993	XP_034171207.1	XP_029041608.1
OG0000993	XP_034171206.1	XP_029041607.1
OG0000994	XP_034171673.1	XP_029055943.1
OG0000994	XP_034171674.1	XP_029055944.1
OG0000995	XP_034186263.1	XP_029047694.1, XP_029047693.1, XP_029047695.1
OG0000995	XP_034175673.1	XP_029042712.1
OG0000996	XP_034195101.1, XP_034195102.1	XP_029049361.1, XP_029049360.1, XP_029049359.1
OG0000997	XP_034177088.1	XP_029042197.1
OG0000999	XP_034185608.1	XP_029044288.1
OG0001000	XP_034190868.1	XP_029054033.1
OG0001001	XP_034174538.1	XP_029035591.1
OG0001002	XP_034179570.1	XP_029040949.1
OG0001002	XP_034179579.1	XP_029040852.1
OG0001003	XP_034185954.1	XP_029050557.1
OG0001003	XP_034185952.1, XP_034185953.1	XP_029050556.1, XP_029050555.1
OG0001004	XP_034186039.1	XP_029039774.1
OG0001005	XP_034179988.1, XP_034179989.1, XP_034179986.1, XP_034179987.1	XP_029032814.1, XP_029032816.1, XP_029032811.1, XP_029032812.1, XP_029032810.1, XP_029032815.1
OG0001006	XP_034176286.1	XP_029037605.1
OG0001006	XP_034176287.1	XP_029037606.1
OG0001007	XP_034180622.1, XP_034180623.1, XP_034180619.1, XP_034180620.1, XP_034180621.1, XP_034180624.1	XP_029045334.1
OG0001008	XP_034175217.1	XP_029042780.1
OG0001009	XP_034176145.1	XP_029050185.1
OG0001010	XP_034180151.1	XP_029032466.1, XP_029032465.1, XP_029032464.1
OG0001011	XP_034190314.1, XP_034190315.1	XP_029047075.1, XP_029047074.1, XP_029047073.1
OG0001012	XP_034177792.1, XP_034177793.1, XP_034177790.1, XP_034177796.1, XP_034177797.1, XP_034177794.1, XP_034177795.1, XP_034177798.1	XP_029042079.1, XP_029042080.1, XP_029042081.1, XP_029042082.1, XP_029042083.1, XP_029042088.1, XP_029042087.1, XP_029042086.1, XP_029042084.1
OG0001013	XP_034180220.1	XP_029039346.1
OG0001014	XP_034196606.1	XP_029032139.1, XP_029032135.1, XP_029032137.1, XP_029032138.1
OG0001015	XP_034185533.1	XP_029033343.1
OG0001016	XP_034172226.1	XP_029042494.1
OG0001016	XP_034193451.1	XP_029051366.1
OG0001017	XP_034194629.1, XP_034194613.1, XP_034194620.1	XP_029039773.1, XP_029039782.1
OG0001018	XP_034195546.1	XP_029048137.1
OG0001019	XP_034193171.1	XP_029032638.1, XP_029032640.1, XP_029032637.1, XP_029032636.1
OG0001020	XP_034194356.1, XP_034194357.1	XP_029049878.1, XP_029049879.1
OG0001022	XP_034185216.1	XP_029052346.1
OG0001023	XP_034193213.1, XP_034193212.1, XP_034193214.1	XP_029049146.1, XP_029049147.1, XP_029049148.1, XP_029049145.1, XP_029049152.1, XP_029049151.1, XP_029049154.1, XP_029049153.1, XP_029049156.1, XP_029049155.1, XP_029049150.1
OG0001025	XP_034183565.1	XP_029034473.1
OG0001026	XP_034171444.1, XP_034171443.1, XP_034171446.1, XP_034171445.1, XP_034171441.1, XP_034171442.1	XP_029044736.1
OG0001027	XP_034192771.1, XP_034192773.1	XP_029036458.1
OG0001028	XP_034189226.1	XP_029034147.1, XP_029034146.1
OG0001028	XP_034176318.1	XP_029048377.1
OG0001029	XP_034186590.1, XP_034186588.1	XP_029040354.1
OG0001030	XP_034180877.1, XP_034180881.1, XP_034180878.1	XP_029046873.1
OG0001031	XP_034173192.1, XP_034173193.1, XP_034173195.1, XP_034173196.1	XP_029038026.1, XP_029038025.1, XP_029038027.1
OG0001032	XP_034175197.1	XP_029048829.1
OG0001033	XP_034172943.1	XP_029055477.1
OG0001034	XP_034177105.1	XP_029045481.1
OG0001035	XP_034188104.1, XP_034188106.1	XP_029051067.1, XP_029051065.1
OG0001035	XP_034188105.1	XP_029051066.1
OG0001036	XP_034178925.1	XP_029032506.1
OG0001037	XP_034181054.1, XP_034181053.1	XP_029047320.1, XP_029047321.1
OG0001038	XP_034176773.1, XP_034176774.1	XP_029048724.1
OG0001039	XP_034191955.1	XP_029039205.1, XP_029039203.1, XP_029039207.1, XP_029039206.1, XP_029039204.1
OG0001040	XP_034172327.1	XP_029050908.1
OG0001041	XP_034196125.1	XP_029044226.1, XP_029044131.1, XP_029044233.1, XP_029044142.1
OG0001042	XP_034171367.1	XP_029054737.1
OG0001043	XP_034195755.1	XP_029055645.1
OG0001043	XP_034195738.1	XP_029055643.1
OG0001044	XP_034178974.1, XP_034178975.1	XP_029039551.1, XP_029039554.1, XP_029039553.1, XP_029039552.1
OG0001045	XP_034181765.1	XP_029038178.1
OG0001046	XP_034183001.1	XP_029033215.1
OG0001048	XP_034178672.1	XP_029042596.1
OG0001048	XP_034178669.1	XP_029042592.1
OG0001049	XP_034184517.1	XP_029038759.1
OG0001050	XP_034175109.1	XP_029035505.1
OG0001050	XP_034175107.1	XP_029035503.1
OG0001051	XP_034176282.1	XP_029048869.1, XP_029048868.1, XP_029048867.1, XP_029048866.1, XP_029048864.1, XP_029048863.1
OG0001052	XP_034192975.1	XP_029042816.1
OG0001053	XP_034174919.1	XP_029038592.1
OG0001053	XP_034174922.1	XP_029038594.1
OG0001054	XP_034191193.1	XP_029042261.1
OG0001055	XP_034178783.1, XP_034178784.1, XP_034178782.1	XP_029036135.1, XP_029036136.1
OG0001056	XP_034171186.1, XP_034171187.1	XP_029031887.1, XP_029031888.1
OG0001057	XP_034192748.1, XP_034192759.1, XP_034192758.1, XP_034192752.1, XP_034192751.1, XP_034192749.1, XP_034192757.1, XP_034192755.1, XP_034192754.1, XP_034192753.1, XP_034192750.1	XP_029036446.1
OG0001058	XP_034186171.1, XP_034186172.1, XP_034186170.1	XP_029044548.1, XP_029044550.1, XP_029044549.1
OG0001059	XP_034182125.1	XP_029037144.1
OG0001060	XP_034187479.1	XP_029035952.1
OG0001061	XP_034185702.1	XP_029033485.1
OG0001063	XP_034195521.1	XP_029055541.1
OG0001064	XP_034194045.1	XP_029050285.1
OG0001064	XP_034194043.1, XP_034194042.1	XP_029050284.1
OG0001065	XP_034189611.1, XP_034189614.1	XP_029039757.1, XP_029039761.1
OG0001066	XP_034193133.1	XP_029049769.1
OG0001066	XP_034193129.1	XP_029049767.1, XP_029049765.1
OG0001067	XP_034175494.1, XP_034175495.1	XP_029051320.1
OG0001068	XP_034190441.1	XP_029032489.1
OG0001068	XP_034190468.1	XP_029032492.1
OG0001069	XP_034191932.1	XP_029039110.1
OG0001070	XP_034173026.1	XP_029038094.1
OG0001071	XP_034184577.1	XP_029038754.1
OG0001072	XP_034178796.1	XP_029036139.1
OG0001073	XP_034184211.1	XP_029038348.1
OG0001073	XP_034184212.1	XP_029037670.1
OG0001074	XP_034191911.1	XP_029041228.1
OG0001074	XP_034191889.1	XP_029041199.1
OG0001075	XP_034176378.1, XP_034176374.1, XP_034176373.1, XP_034176377.1, XP_034176375.1, XP_034176371.1, XP_034176372.1, XP_034176370.1, XP_034176379.1	XP_029044094.1
OG0001076	XP_034181315.1	XP_029041198.1
OG0001077	XP_034186544.1	XP_029056236.1, XP_029056237.1, XP_029056165.1, XP_029056233.1, XP_029056234.1
OG0001078	XP_034189835.1, XP_034189836.1, XP_034189837.1, XP_034189832.1, XP_034189838.1, XP_034189834.1	XP_029039858.1, XP_029039857.1
OG0001079	XP_034177458.1, XP_034177459.1, XP_034177460.1	XP_029048169.1, XP_029048171.1, XP_029048170.1, XP_029048172.1
OG0001081	XP_034180808.1	XP_029039370.1
OG0001082	XP_034172987.1, XP_034172986.1	XP_029033916.1
OG0001083	XP_034180327.1	XP_029032742.1, XP_029032745.1
OG0001084	XP_034192058.1	XP_029043343.1, XP_029043344.1
OG0001085	XP_034192926.1	XP_029036412.1
OG0001086	XP_034187630.1	XP_029035873.1
OG0001087	XP_034192134.1, XP_034192133.1	XP_029039090.1, XP_029039088.1
OG0001090	XP_034187646.1, XP_034187647.1	XP_029035828.1, XP_029035829.1
OG0001091	XP_034196131.1	XP_029042367.1
OG0001092	XP_034180589.1, XP_034180659.1	XP_029041411.1
OG0001093	XP_034183459.1, XP_034183453.1	XP_029052430.1
OG0001094	XP_034172312.1	XP_029040747.1
OG0001095	XP_034171736.1	XP_029053522.1, XP_029053521.1
OG0001096	XP_034187116.1	XP_029049861.1, XP_029049860.1
OG0001097	XP_034189603.1, XP_034189601.1	XP_029033463.1, XP_029033461.1, XP_029033617.1, XP_029033618.1, XP_029033619.1, XP_029033462.1
OG0001098	XP_034186450.1	XP_029040270.1, XP_029040272.1, XP_029040271.1, XP_029040273.1
OG0001099	XP_034189301.1	XP_029043263.1
OG0001100	XP_034195611.1	XP_029052987.1, XP_029052770.1
OG0001101	XP_034193116.1	XP_029049684.1, XP_029049686.1
OG0001102	XP_034174277.1	XP_029048236.1
OG0001103	XP_034184813.1	XP_029052972.1
OG0001104	XP_034177620.1, XP_034177618.1	XP_029052508.1, XP_029052510.1
OG0001104	XP_034177619.1	XP_029052509.1
OG0001105	XP_034171581.1	XP_029054827.1
OG0001106	XP_034180966.1, XP_034180964.1, XP_034180965.1	XP_029041177.1
OG0001107	XP_034185419.1	XP_029052344.1
